Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2018-11-12,91.56,63.66,92.17,271.7,214.85,62.68,235.81,163.74,90.03,33.74,70.21,44.3,84.48
2018-11-13,133.13,71.05,111.04,265.06,233.96,66.08,229.06,198.94,56.29,45.16,73.57,43.66,77.38
2018-11-14,143.52,77.53,84.77,136.2,185.54,67.28,261.24,115.37,72.47,42.61,56.53,61.59,71.23
2018-11-15,83.28,58.35,47.01,98.53,159.24,58.4,172.82,99.24,57.22,38.93,84.76,71.71,38.29
2018-11-16,75.58,25.1,17.03,138.49,110.37,46.2,149.27,134.26,54.95,49.87,87.76,55.78,15.69
2018-11-17,93.73,49.2,28.73,135.21,155.14,23.09,135.62,123.66,57.21,71.74,77.87,51.3,16.21
2018-11-18,127.46,41.2,31.8,166.43,212.78,19.06,185.02,124.15,40.27,54.93,67.8,46.81,19.48
2018-11-19,98.6,19.95,22.03,179.79,203.65,26.04,259.86,147.1,42.25,48.16,59.2,32.55,26.8
2018-11-20,84.71,25.85,42.81,224.1,242.99,52.12,275.6,190.98,47.82,52.3,68.34,19.99,48.35
2018-11-21,86.52,33.31,20.36,209.96,218.3,63.08,276.11,194.91,,93.43,87.81,22.19,50.02
2018-11-22,90.1,17.95,19.76,139.02,162.5,66.0,237.86,121.51,,112.18,72.61,31.18,59.2
2018-11-23,68.52,25.58,47.76,187.85,142.38,71.81,214.56,159.05,,46.38,70.4,31.22,56.0
2018-11-24,86.43,108.3,92.89,107.73,135.5,72.98,210.55,96.86,,45.32,74.86,19.58,51.25
2018-11-25,70.51,61.34,112.05,133.62,153.5,69.28,253.65,125.26,,68.66,92.15,27.44,78.19
2018-11-26,78.48,71.66,81.75,200.69,229.22,63.01,260.83,163.8,,63.86,63.6,58.93,85.11
2018-11-27,63.75,54.73,65.56,205.53,255.17,69.91,204.45,149.7,,69.37,67.29,77.51,93.95
2018-11-28,68.3,59.58,61.8,193.1,194.98,73.48,161.01,133.58,,63.2,82.51,85.73,80.96
2018-11-29,91.23,42.06,46.73,205.17,165.85,72.26,195.57,148.85,,65.15,73.02,75.89,52.64
2018-11-30,92.74,43.16,47.84,190.36,199.95,67.69,195.42,140.45,55.43,62.87,69.45,36.23,60.52
2018-12-01,96.58,40.67,54.15,147.48,181.48,69.94,251.78,119.25,61.71,62.95,73.56,59.39,77.86
2018-12-02,91.37,28.25,23.09,164.63,188.15,71.17,251.83,81.43,68.55,41.91,71.73,51.045,70.89
2018-12-03,88.02,33.56,30.61,178.87,163.02,74.62,260.82,113.31,75.39,53.8,71.78,42.7,74.34
2018-12-04,96.82,25.83,23.0,211.57,224.13,77.72,290.17,147.68,82.23,76.21,59.35,63.22,97.09
2018-12-05,96.89,51.43,31.74,181.62,215.02,67.3,289.43,144.35,89.61,61.69,62.76,52.66,89.63
2018-12-06,109.2,29.32,47.92,218.06,217.33,62.87,262.16,174.45,96.08,70.49,74.1,41.77,86.92
2018-12-07,94.95,37.49,85.53,193.81,190.39,61.66,246.52,191.18,105.85,63.57,55.16,35.04,100.1
2018-12-08,75.42,61.0,98.92,202.83,187.66,76.14,282.8,163.91,104.42,69.19,62.2,28.12,110.12
2018-12-09,73.07,63.28,98.35,226.35,191.1,78.36,258.02,161.45,114.86,73.15,74.88,57.4,111.21
2018-12-10,98.25,75.78,95.16,264.63,269.3,77.94,303.44,178.2,86.25,54.54,74.13,76.54,107.24
2018-12-11,118.16,88.98,84.65,274.97,194.03,76.22,253.4,230.83,74.06,23.84,63.82,92.78,89.07
2018-12-12,95.4,78.59,86.54,209.63,191.15,74.78,207.54,176.72,69.72,34.41,55.57,82.74,93.1
2018-12-13,70.04,67.36,51.85,94.29,147.38,74.19,234.72,87.31,82.35,35.39,42.72,58.89,76.94
2018-12-14,56.71,48.45,52.68,113.42,104.92,74.48,253.49,79.02,80.16,43.93,32.37,50.27,90.61
2018-12-15,59.4,47.62,87.0,122.69,103.65,75.15,159.5,83.98,78.08,37.55,37.28,62.32,96.57
2018-12-16,54.75,64.42,55.49,150.28,127.74,76.15,160.16,67.26,53.03,49.82,37.75,67.93,78.15
2018-12-17,62.18,86.94,52.86,182.78,157.84,59.61,278.9,94.16,24.85,61.91,38.53,51.07,19.26
2018-12-18,238.42,98.84,73.87,204.08,145.81,22.35,205.41,102.5,5.89,72.97,42.37,76.05,10.89
2018-12-19,125.16,61.84,28.98,205.22,157.54,32.77,120.06,105.02,8.6,81.51,64.83,81.61,16.38
2018-12-20,106.45,45.7,48.11,258.1,185.2,44.72,343.85,133.58,23.79,56.93,86.29,72.14,30.48
2018-12-21,92.45,51.63,38.97,252.2,180.46,55.1,353.24,112.7,43.75,56.6,110.36,69.3,48.88
2018-12-22,111.75,42.57,48.35,326.79,236.91,72.66,426.71,101.21,63.48,62.09,65.08,72.7,55.24
2018-12-23,106.19,37.34,63.44,401.58,232.81,78.01,283.17,128.34,86.99,75.18,63.37,41.69,83.4
2018-12-24,72.1,43.13,67.45,378.68,166.0,76.81,253.38,155.15,87.29,64.23,62.08,40.21,93.78
2018-12-25,79.15,57.89,80.95,268.2,165.37,73.18,240.54,177.18,104.71,68.66,54.27,35.68,92.72
2018-12-26,94.8,59.38,96.38,241.0,178.64,67.91,263.32,156.46,118.3,74.91,54.98,47.01,76.48
2018-12-27,80.14,57.28,111.83,290.1,159.21,68.06,244.4,166.81,111.24,72.08,96.51,52.53,50.45
2018-12-28,89.14,68.37,68.25,249.23,153.63,64.1,203.88,194.52,100.63,70.27,87.99,50.31,73.19
2018-12-29,68.29,65.81,110.85,248.12,200.84,68.76,249.73,197.45,77.43,98.32,90.45,52.06,82.53
2018-12-30,67.75,64.29,100.68,336.42,258.08,71.7,337.17,304.47,70.2,78.83,98.76,52.29,95.18
2018-12-31,80.54,63.77,57.67,319.69,248.51,65.24,359.32,309.14,67.62,78.42,135.19,60.68,79.29
2019-01-01,110.71,61.55,122.43,287.34,272.75,66.79,436.55,296.93,131.6,92.38,113.17,62.38,83.17
2019-01-02,147.57,47.27,54.14,331.2,342.7,71.55,463.51,305.58,132.69,77.42,76.03,61.89,109.97
2019-01-03,131.5,48.86,97.13,355.4,218.08,69.7,398.93,314.48,148.04,45.44,98.19,58.41,139.38
2019-01-04,102.12,51.35,74.64,246.46,205.72,75.25,376.2,189.0,139.55,34.45,65.04,44.94,126.47
2019-01-05,115.0,46.57,74.23,262.53,256.56,73.03,423.94,218.77,116.68,28.29,63.41,46.48,127.94
2019-01-06,84.84,56.8,92.7,174.26,185.35,77.71,230.07,127.51,132.1,14.54,98.16,46.64,126.66
2019-01-07,74.62,58.29,70.73,181.74,91.92,76.5,214.9,127.98,119.16,24.39,50.19,54.81,121.47
2019-01-08,89.72,60.04,59.25,156.26,100.13,73.78,131.75,121.68,136.86,27.89,70.88,59.72,118.17
2019-01-09,84.03,62.6,98.11,143.66,113.44,74.7,162.64,100.59,137.45,37.34,65.03,65.74,97.45
2019-01-10,82.79,63.63,89.42,165.95,123.15,75.43,241.28,91.83,135.46,45.99,65.24,55.81,115.23
2019-01-11,76.38,59.52,129.92,278.95,189.97,75.77,312.38,179.83,106.66,69.5,50.08,63.93,121.81
2019-01-12,66.01,70.5,65.08,311.03,196.35,78.62,300.4,182.46,115.8,52.22,70.83,68.12,99.69
2019-01-13,116.42,54.44,38.64,272.45,247.31,72.03,295.69,175.61,120.2,27.56,68.0,60.71,92.66
2019-01-14,75.49,58.36,58.12,94.44,123.74,74.37,250.19,69.18,203.05,28.1,49.54,73.06,116.99
2019-01-15,66.97,47.13,45.89,134.57,93.46,75.13,122.77,83.4,76.5,47.88,58.11,70.43,120.33
2019-01-16,161.09,62.4,49.6,271.96,201.61,75.55,234.01,163.92,89.46000000000001,70.18,58.36,76.85,108.43
2019-01-17,124.45,67.83,68.44,358.91,266.0,73.51,359.72,237.94,102.42,64.8,68.19,62.24,118.0
2019-01-18,95.15,75.06,66.96,237.22,166.95,75.34,337.78,176.96,126.4,34.37,76.46,76.8,107.94
2019-01-19,73.58,59.01,58.99,262.68,146.52,78.12,277.86,178.96,125.44,2.85,93.52,76.27,108.34
2019-01-20,86.32,42.33,40.6,314.59,200.11,70.0,363.78,136.27,125.76,15.53,64.56,82.99,96.45
2019-01-21,149.26,52.05,65.59,175.49,221.07,66.4,478.16,101.19,143.69,14.88,60.48,79.17,90.25
2019-01-22,70.06,72.45,70.94,53.25,199.91,47.29,313.62,51.48,129.7,9.17,44.36,61.19,100.34
2019-01-23,86.59,60.91,27.64,135.68,107.47,60.93,176.15,105.71,118.46,10.42,44.62,70.86,62.75
2019-01-24,74.12,50.66,45.17,130.59,117.88,59.22,133.04,114.82,115.56,39.63,52.33,73.6,62.74
2019-01-25,52.92,35.76,28.02,81.2,176.21,36.51,191.67,58.17,100.56,73.78,37.73,59.53,34.51
2019-01-26,47.26,51.09,19.33,101.61,58.65,36.21,177.96,82.66,45.94,44.72,43.55,52.82,15.12
2019-01-27,52.79,40.56,16.58,136.47,74.33,51.29,100.17,97.78,80.45,34.14,46.7,40.59,27.25
2019-01-28,63.68,38.48,18.58,126.48,98.43,71.62,98.08,97.11,85.77,58.49,56.01,41.14,51.67
2019-01-29,73.37,29.81,41.52,142.0,103.41,64.42,103.89,80.94,79.75,56.89,47.51,34.56,54.24
2019-01-30,55.24,62.71,55.3,206.14,130.59,55.6,135.71,125.78,71.88,70.78,42.38,39.99,47.81
2019-01-31,83.1,48.44,81.09,204.25,173.26,63.8,262.54,129.19,57.58,33.66,35.72,39.49,84.99
2019-02-01,76.87,49.67,42.07,178.68,170.24,66.44,293.0,121.31,53.84,34.5,51.65,40.29,63.05
2019-02-02,47.01,45.32,42.72,177.32,165.91,62.22,237.45,117.86,99.81,40.16,60.0,48.82,71.09
2019-02-03,54.77,39.5,31.09,131.1,181.48,60.26,202.97,79.97,85.53,47.96,67.4,39.42,76.78
2019-02-04,103.13,32.91,46.95,144.62,133.58,63.75,138.09,90.9,71.09,67.94,58.23,46.75,73.21
2019-02-05,117.59,37.93,44.37,256.33,173.33,63.26,151.31,112.5,111.01,48.54,59.43,42.5,81.64
2019-02-06,50.15,60.08,60.55,177.25,204.17,68.06,189.49,98.51,113.48,82.06,54.13,37.67,81.71
2019-02-07,94.1,51.88,52.94,65.65,70.36,58.46,234.28,57.85,118.36,45.96,52.17,46.17,75.52
2019-02-08,105.03,54.76,28.42,72.29,87.57,58.24,119.02,55.96,98.9,30.86,50.76,56.66,58.02
2019-02-09,46.5,68.68,21.04,82.5,81.51,55.67,94.6,49.02,76.34,36.56,48.6,56.59,65.56
2019-02-10,41.76,50.31,12.77,143.31,70.83,58.82,101.83,98.01,76.17,72.25,52.06,37.03,56.98
2019-02-11,46.91,41.65,37.37,173.61,101.7,58.64,121.26,132.14,59.05,41.63,45.82,32.65,74.5
2019-02-12,59.98,49.32,56.04,208.64,129.67,64.14,134.59,144.74,54.84,72.66,47.75,36.0,66.61
2019-02-13,82.79,47.31,106.04,198.26,171.14,64.94,164.09,158.5,59.6,77.14,45.85,38.32,70.86
2019-02-14,62.6,37.94,178.54,153.73,206.21,62.79,173.68,112.92,94.42,47.29,42.63,45.27,69.96
2019-02-15,72.53,35.35,42.85,123.46,111.88,38.84,161.38,78.9,55.03,16.68,51.51,44.81,60.11
2019-02-16,44.69,45.37,45.41,112.34,66.67,48.34,83.53,80.01,67.33,34.55,39.78,36.43,33.9
2019-02-17,54.18,47.43,44.51,99.27,85.17,45.12,93.25,58.47,50.92,61.25,48.23,32.9,31.75
2019-02-18,81.84,42.92,26.55,109.11,82.72,65.14,106.34,88.93,51.74,21.95,43.89,31.41,34.8
2019-02-19,46.48,44.28,17.11,126.12,119.84,55.8,154.22,76.86,33.27,25.43,54.38,27.75,32.07
2019-02-20,62.32,31.49,16.6,102.3,168.15,35.07,150.62,73.53,39.61,36.81,54.54,35.35,30.32
2019-02-21,37.26,36.4,32.92,73.33,102.76,39.32,144.92,48.94,51.81,44.38,54.38,22.44,38.35
2019-02-22,37.96,38.35,37.45,73.9,135.37,44.63,160.57,49.22,52.8,41.11,41.39,23.74,36.92
2019-02-23,34.1,51.36,25.55,56.51,71.89,57.13,84.65,36.87,51.41,40.75,35.97,28.5,43.16
2019-02-24,64.5,47.59,37.37,89.34,71.83,46.64,64.36,51.22,41.71,63.67,41.39,27.97,42.51
2019-02-25,50.97,39.23,74.05,92.36,103.62,49.41,104.8,78.68,48.26,63.92,42.61,37.34,33.88
2019-02-26,64.44,51.92,199.98,59.97,105.19,54.83,170.92,41.41,52.58,36.2,39.97,40.97,22.47
2019-02-27,51.5,45.49,33.9,47.18,56.13,57.06,81.31,36.88,38.61333333333333,35.6,42.89,33.72,14.78
2019-02-28,33.38,50.8,87.38,96.38,41.13,50.34,46.41,55.34,24.64666666666666,37.12,38.31,31.09,20.92
2019-03-01,42.11,58.18,114.56,93.83,80.97,55.59,70.32,66.43,10.68,57.28,42.41,31.38,27.08
2019-03-02,46.35,40.93,176.07,109.6,150.97,33.05,127.84,73.98,15.89,19.68,43.88,30.46,23.72
2019-03-03,61.32,36.98,38.85,62.92,142.49,35.27,129.83,31.97,26.93,19.43,42.81,35.12,22.49
2019-03-04,48.84,43.15,43.48,105.93,95.72,40.97,98.66,63.58,27.8,23.77,47.99,44.45,21.59
2019-03-05,39.23,49.8,53.2,68.86,94.8,59.27,99.65,39.9,22.27,37.84,36.58,21.33,34.44
2019-03-06,45.37,53.53,58.19,83.45,85.41,62.5,74.15,51.93,42.23,46.13,38.07,19.0,49.2
2019-03-07,55.7,65.98,39.87,104.61,107.74,66.8,72.62,74.89,30.85,74.7,40.68,58.12,42.1
2019-03-08,54.11,69.62,38.91,92.07,134.05,66.34,88.98,66.24,33.92,44.85,38.52,40.41,16.39
2019-03-09,52.68,51.08,36.46,73.31,95.73,49.68,108.14,65.44,27.95,37.6,42.31,29.82,12.88
2019-03-10,44.12,39.45,27.7,73.98,87.66,45.2,140.06,45.61,19.08,67.44,36.68,26.06,10.66
2019-03-11,46.52,34.4,28.47,82.17,114.03,36.59,96.84,63.7,21.22,37.63,41.91,29.97,12.77
2019-03-12,57.06,46.15,52.63,57.28,119.49,40.84,105.04,59.86,30.96,37.63,48.61,36.67,27.0
2019-03-13,84.14,50.05,76.63,89.17,95.71,41.23,86.69,75.29,42.54,69.9,46.44,48.85,32.79
2019-03-14,52.24,43.73,58.09,111.2,111.27,41.63,79.54,93.38,50.39,49.28,42.19,42.82,39.77
2019-03-15,62.44,41.75,52.87,74.88,77.39,48.94,72.44,52.58,43.56,43.24,34.03,39.88,43.78
2019-03-16,66.97,44.32,48.11,68.64,61.98,39.06,84.57,59.13,28.18,43.63,32.24,44.04,40.96
2019-03-17,75.05,45.56,57.58,93.61,83.08,37.73,70.48,63.26,34.35,74.37,33.98,46.07,40.08
2019-03-18,60.5,43.24,37.31,100.32,107.51,39.82,78.3,74.62,30.15,70.64,35.79,35.14,22.52
2019-03-19,88.33,39.71,42.32,103.77,99.81,30.77,86.48,90.27,32.39,71.22,36.6,33.45,22.09
2019-03-20,78.11,39.8,63.83,89.82,110.71,41.63,87.83,82.34,27.53,30.74,39.76,31.39,25.39
2019-03-21,62.04,49.74,50.63,112.29,114.58,41.06,176.31,114.87,23.36,40.85,48.81,30.52,21.71
2019-03-22,73.98,44.52,41.01,38.43,59.16,36.35,58.35,43.44,36.33,36.84,35.71,32.33,23.56
2019-03-23,75.84,51.6,37.13,55.62,58.24,43.36,39.08,52.37,31.12,54.1,34.26,32.25,23.68
2019-03-24,92.21,47.42,34.61,53.28,66.42,50.52,46.72,43.6,31.06,43.03,39.05,28.49,17.99
2019-03-25,64.71,46.52,35.94,65.0,97.85,50.06,56.72,49.62,36.77,52.6,39.88,32.02,17.03
2019-03-26,67.44,48.85,39.29,75.82,77.36,51.5,59.91,58.85,24.49,66.24,36.97,30.55,20.58
2019-03-27,69.51,56.52,33.41,78.37,84.31,48.51,61.55,60.18,24.5,88.86,42.6,28.72,24.0
2019-03-28,112.44,61.59,38.14,116.55,109.08,55.2,82.12,86.86,30.49,86.36,46.27,35.69,27.44
2019-03-29,133.21,58.92,38.04,112.67,159.65,59.8,81.53,98.42,31.8,73.09,49.69,33.98,24.11
2019-03-30,89.74,57.09,37.22,102.27,142.6,59.21,91.88,104.25,37.15,60.48,45.29,34.94,28.43
2019-03-31,74.35,55.88,62.24,58.96,86.06,48.49,78.88,62.86,44.75,28.25,46.08,37.82,33.0
2019-04-01,96.96,53.46,68.09,59.08,62.23,37.8,46.83,45.22,43.25,43.8,41.4,39.22,37.09
2019-04-02,122.78,55.62,49.42,90.1,107.33,43.82,61.04,76.87,28.42,71.36,40.71,44.11,30.05
2019-04-03,109.21,53.61,48.12,85.02,136.13,45.6,85.51,78.55,27.5,54.24,44.59,40.78,20.75
2019-04-04,94.41,58.15,32.88,119.71,175.0,39.01,52.49,100.22,27.02,66.98,44.88,25.46,13.97
2019-04-05,97.92,46.54,36.23,125.44,132.84,31.28,51.62,120.41,23.63,84.64,48.68,19.34,18.72
2019-04-06,97.68,46.55,34.35,96.6,109.96,37.69,49.34,106.43,32.96,92.19,38.72,22.06,22.07
2019-04-07,99.9,51.73,32.33,152.91,72.32,33.48,33.27,164.12,25.61,28.98,47.59,29.36,19.4
2019-04-08,78.55,52.79,54.52,81.3,62.99,33.08,46.79,121.22,22.42,34.9,92.68,29.4,13.49
2019-04-09,73.58,43.88,37.03,87.74,75.07,40.63,53.38,92.34,23.73,70.98,55.19,29.84,20.68
2019-04-10,64.02,52.18,59.54,101.94,84.56,42.14,32.98,99.71,33.69,53.72,54.01,29.96,16.52
2019-04-11,81.22,49.25,56.02,70.25,99.92,31.45,59.64,82.16,25.82,53.68,53.6,27.02,15.91
2019-04-12,75.74,49.46,37.18,61.34,129.92,36.35,63.03,79.95,17.95,35.58,72.04,28.08,17.24
2019-04-13,70.14,47.24,36.18,55.93,96.67,32.69,66.67,59.13,27.28,33.04,52.49,29.0,25.87
2019-04-14,67.2,41.74,31.9,51.51,74.99,41.0,45.75,57.02,20.65,43.46,47.63,29.11,15.77
2019-04-15,225.49,52.38,24.24,54.84,70.01,37.57,53.35,65.08,28.84,49.03,55.41,27.8,23.75
2019-04-16,182.46,40.54,19.48,59.08,82.71,39.47,55.69,98.06,31.45,38.2,44.23,25.36,25.36
2019-04-17,95.69,52.84,17.27,22.14,46.96,33.26,36.33,25.61,35.3,30.8,25.64,27.7,32.7
2019-04-18,93.12,46.1,12.95,38.92,54.78,43.07,39.54,31.04,31.25,31.83,28.96,23.75,20.21
2019-04-19,64.3,42.33,25.41,71.62,48.72,30.74,43.79,72.14,22.48,43.3,36.19,19.82,11.55
2019-04-20,81.71,29.75,24.99,90.55,79.74,25.52,46.48,66.43,21.76,47.63,35.66,6.75,9.39
2019-04-21,66.39,25.18,29.32,95.24,107.92,24.77,73.24,78.12,25.62,64.79,41.23,13.8,9.77
2019-04-22,92.59,40.9,24.75,110.16,140.88,27.5,52.32,94.78,29.58,79.94,49.55,20.85,21.38
2019-04-23,84.47,37.08,29.82,104.17,123.56,34.65,47.92,98.54,26.19,62.45,61.69,14.08,24.68
2019-04-24,76.98,42.76,29.52,85.7,86.39,29.87,54.04,104.05,21.88,35.46,56.24,20.29,17.58
2019-04-25,79.63666666666667,57.96,31.55,86.41,121.98,36.16,62.99,103.59,37.51,36.93,58.99,22.56,28.05
2019-04-26,82.29333333333334,63.83,35.22,82.37,126.11,43.87,54.04,93.68,38.9,38.07,76.51,23.4,27.98
2019-04-27,84.95,66.34,25.49,73.06,148.62,51.92,63.02,95.22,29.45,60.35,53.95,24.68,23.32
2019-04-28,91.99,61.63,26.74,76.44,145.0,41.82,73.54,106.0,25.92,61.59,62.44,24.35,15.52
2019-04-29,110.7,62.42,26.4,84.04,138.55,39.66,59.06,111.49,18.89,58.58,64.2,23.93,12.11
2019-04-30,132.76,53.78,35.36,95.72,151.26,38.87,62.46,120.11,12.9,47.27,59.3,21.05,19.03
2019-05-01,113.47,42.75,29.99,111.57,167.31,36.43,52.69,139.89,13.18,43.45,62.23,20.83,27.18
2019-05-02,101.68,46.45,30.49,77.72,93.19,38.41,49.57,115.75,15.1,38.35,73.33,31.21,38.9
2019-05-03,86.07,47.56,30.39,52.16,64.16,36.05,36.0,62.53,59.67,30.74,58.09,34.33,57.73
2019-05-04,72.58,56.62,37.24,77.96,61.07,32.12,29.39,83.48,52.61,43.75,50.37,33.84,44.49
2019-05-05,81.79,54.62,38.9,101.25,57.79,36.53,43.15,98.84,65.23,74.98,48.16,29.95,39.76
2019-05-06,72.54,52.76,38.07,118.9,49.24,43.68,72.28,111.45,67.2,59.63,52.53,35.81,47.3
2019-05-07,58.71,42.61,38.63,128.78,67.74,52.95,79.01,142.31,56.08,65.93,60.4,28.5,39.81
2019-05-08,72.51,33.28,42.78,143.34,85.04,47.23,78.57,134.8,54.82,54.21,90.69,24.2,49.19
2019-05-09,43.83,51.42,35.59,137.2,97.59,46.82,75.52,147.45,61.23,84.41,92.16,22.41,40.38
2019-05-10,15.52,39.33,38.39,95.07,91.98,46.39,81.05,107.65,56.23,97.06,54.87,21.15,44.65
2019-05-11,23.15,40.38,65.3,101.83,82.16,48.29,73.39,107.3,49.08,93.87,57.35,19.17,35.5
2019-05-12,30.78,34.41,51.8,178.22,78.3,37.24,70.44,228.22,44.74,37.95,72.52,17.72,41.0
2019-05-13,38.41,32.08,66.57,170.81,72.91,41.34,65.06,140.51,43.14,90.72,47.42,15.1,36.14
2019-05-14,46.04,31.91,66.85,58.22,71.58,38.89,61.86,59.71,37.06,36.44,47.02,15.51,40.41
2019-05-15,37.55,33.89,55.19,84.81,85.72,42.5,53.43,79.01,45.0,69.3,108.94,15.45,34.12
2019-05-16,33.97,38.93,44.66,75.45,86.79,36.62,51.32,90.77,29.21,34.17,84.33,20.14,41.62
2019-05-17,35.48,40.64,41.39,92.53,84.52,43.35,54.79,94.42,35.01,38.31,78.42,22.57,43.1
2019-05-18,34.11,55.14,39.71,44.28,63.96,48.5,47.77,45.53,40.21,31.87,41.98,22.07,35.3
2019-05-19,33.69,51.35,36.38,81.99,82.43,55.84,34.67,71.07,38.02,49.54,41.69,15.62,40.35
2019-05-20,42.31,46.82,22.72,93.97,86.76,48.9,57.49,103.4,31.6,37.44,46.85,27.99,32.33
2019-05-21,24.6,45.3,23.34,77.78,84.27,43.6,66.9,85.19,31.98,46.62,44.41,31.07,24.95
2019-05-22,27.93,40.4,27.06,64.24,90.35,36.78,63.96,79.2,32.84,58.24,42.93,26.95,32.3
2019-05-23,41.39,43.26,45.92,92.4,73.06,44.73,44.89,89.14,26.16,38.7,39.78,19.94,30.42
2019-05-24,46.79,35.93,47.34,43.86,70.32,37.62,47.48,49.57,29.8,26.47,48.64,15.06,36.5
2019-05-25,51.63,26.07,47.85,43.66,63.6,46.56,46.78,48.27,39.15,22.15,44.0,9.71,40.04
2019-05-26,63.15,22.5,48.62,55.13,63.22,49.91,48.28,61.49,57.41,34.8,39.45,12.44,40.51
2019-05-27,57.47,25.77,45.57,64.66,83.69,41.93,77.49,70.89,31.75,32.11,47.64,17.4,38.88
2019-05-28,50.27,38.91,74.16,65.82,86.09,41.88,56.77,72.5,39.54,38.02,44.35,29.1,36.31
2019-05-29,42.02,28.66,54.73,74.8,86.52,52.22,49.83,80.45,33.95,43.03,48.91,27.92,38.7
2019-05-30,48.74,35.18,65.19,85.21,111.94,42.3,48.41,123.0,33.91,57.3,49.88,25.3,33.52
2019-05-31,46.51,30.29,53.41,88.57,92.22,39.47,31.34,124.14,37.1,55.89,53.88,20.1,36.8
2019-06-01,48.1,28.95,45.73,95.4,68.09,34.95,42.86,119.06,45.29,58.44,56.82,22.08,41.89
2019-06-02,41.38,44.24,57.97,73.36,96.37,44.33,34.21,92.63,50.58,49.65,50.89,13.33,41.47
2019-06-03,46.46,20.3,58.15,66.94,76.36,27.67,35.77,102.4,29.74,63.82,63.32,10.7,31.52
2019-06-04,39.68,27.33,60.53,54.95,95.09,24.01,36.8,82.26,42.08,38.14,68.86,9.27,39.73
2019-06-05,38.27,28.4,52.59,73.35,84.49,35.63,46.92,97.05,50.27,51.45,65.03,10.76,36.24
2019-06-06,35.06,25.72,54.06,70.61,102.45,35.67,43.46,111.57,38.91,46.72,57.23,19.83,24.16
2019-06-07,30.07,25.02,42.32,54.81,47.49,28.41,43.25,74.03,45.26,35.52,72.96,13.93,23.12
2019-06-08,48.74,23.54,55.84,69.75,61.01,32.08,40.57,77.37,37.51,39.76,58.91,6.51,31.95
2019-06-09,35.3,16.31,47.85,101.05,82.55,31.14,40.92,116.43,55.58,39.17,52.86,7.83,26.02
2019-06-10,34.31,7.85,54.9,74.48,84.51,23.71,57.1,119.32,47.28,34.67,60.95,9.9,22.19
2019-06-11,33.97,11.32,51.79,118.38,72.91,12.39,40.7,224.58,37.53,50.27,47.08,,13.91
2019-06-12,41.08,12.8,51.48,59.86,59.04,8.7,41.25,104.68,32.71,52.25,40.69,,11.81
2019-06-13,25.56,16.38,37.78,52.66,94.34,11.21,46.4,70.6,27.89,40.12,26.57,,10.02
2019-06-14,26.75,22.11,41.03,53.79,75.84,15.94,59.45,65.3,39.18,41.37,38.09,,9.55
2019-06-15,32.71,23.64,53.31,81.86,115.06,22.29,69.96,83.99,37.35,71.78,44.52,,17.42
2019-06-16,32.79,22.01,42.09,42.06,66.13,19.58,57.0,58.55,40.03,44.71,39.03,,19.25
2019-06-17,28.02,25.77,56.12,40.18,58.23,23.78,51.48,44.04,33.4,62.47,44.82,,23.99
2019-06-18,26.92,28.82,56.8,30.39,66.8,22.29,35.68,42.37,40.58,52.47,27.33,11.16,23.62
2019-06-19,69.38,25.41,41.22,79.96,78.08,21.59,48.61,72.25,59.13,55.22,21.31,10.26,21.28
2019-06-20,42.08,24.36,36.82,42.76,60.93,18.96,51.91,45.75,37.62,31.45,28.24,5.75,14.03
2019-06-21,35.67,25.35,36.7,71.15,81.44,28.11,43.05,79.0,28.8,22.63,38.46,9.8,17.9
2019-06-22,63.09,16.58,39.32,68.27,82.08,24.75,33.43,66.3,56.84,30.66,48.53,13.85,17.07
2019-06-23,46.13,14.8,33.86,42.06,41.2,26.44,34.24,54.89,39.46,30.83,42.39,17.900000000000002,13.45
2019-06-24,57.49,18.54,29.8,26.29,71.26,25.45,35.11,30.48,35.47,20.91,28.09,21.950000000000003,15.93
2019-06-25,49.23,30.39,103.16,53.65,63.03,27.0,58.89,47.46,22.96,16.57,35.62,26.0,19.8
2019-06-26,70.03,34.69,45.52,67.36,73.65,18.07,51.05,66.91,30.65,24.92,40.64,23.62,21.45
2019-06-27,60.03,26.44,35.11,65.3,79.54,9.85,38.19,81.9,40.18,22.93,76.2,13.04,12.45
2019-06-28,49.43,26.98,45.16,61.21,91.73,9.89,48.72,72.48,30.4,39.66,48.84,13.43,9.57
2019-06-29,59.63,25.37,59.22,58.08,108.96,12.75,47.26,78.64,25.84,39.39,37.33,17.03,8.23
2019-06-30,53.13,20.16,47.81,65.24,87.76,18.55,46.94,85.29,20.4,34.2,41.72,8.74,11.55
2019-07-01,43.22,26.89,33.28,57.27,67.45,18.32,52.42,66.52,41.42,38.51,34.07,9.89,13.4
2019-07-02,44.75,20.79,52.55,71.68,75.85,17.75,26.54,93.12,29.39,35.45,41.85,11.09,12.05
2019-07-03,44.27,18.25,92.83,39.99,32.12,20.08,28.36,48.85,33.41,39.52,44.32,12.48,14.54
2019-07-04,47.77,18.92,49.99,36.82,42.34,17.71,30.29,37.9,33.55,39.29,33.27,6.33,8.4
2019-07-05,47.88,20.9,97.96,48.6,50.97,16.27,38.58,41.09,33.67,15.97,30.64,11.48,10.31
