Date,AP001,AP005,DL002,DL004,DL007,DL012,DL014,DL017,DL019,DL025,DL028,DL030,DL031,KA005,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,DL003,DL009,DL015,DL016,DL032,DL035,DL037
2019-06-14,31.71,130.58,245.54,152.7,233.86,155.16,143.59,146.57,193.75,229.59,47.44,151.22,167.91,91.77,26.45,,96.26,78.74,105.27,89.94,52.9,38.02,29.6,44.23,39.22,220.27,169.96,210.42,192.03,194.17,193.58,199.06
2019-06-15,69.93,138.02,378.84,228.05,360.35,246.16,216.53,230.58,266.77,309.66,70.7,218.16,253.02,75.97,7.81,,157.84,90.3,100.41,105.54,77.77,55.38,54.52,62.04,61.21,301.27,257.62,319.71,288.39,280.01,281.43,266.71
2019-06-16,71.73,141.42,234.38,128.15,195.59,136.11,116.91,140.44,172.15,247.01,31.1,130.0,157.41,72.34,19.035,,79.43,76.72,90.5,83.78,92.25,54.11,49.75,56.36,65.12,196.29,141.99,172.75,174.75,166.08,167.3,182.98
2019-06-17,66.09,100.52,206.72,144.53,160.12,102.77,104.02,105.56,153.5,184.36,32.66,112.08,120.78,92.7,30.26,,113.81,92.72,104.43,100.98,94.19,63.97,48.75,65.88,68.74,176.28,119.68,142.42,130.5,129.38,147.74,156.3
2019-06-18,68.06,120.64,181.18,78.07,119.5,73.82,67.11,68.52,94.3,146.67,23.14,74.97,93.54,75.2,41.485,56.09,124.04,44.61,53.94,171.05,75.54,57.45,47.75,66.1,62.6,83.99,77.38,94.42,77.23,84.07,62.45,86.73
2019-06-19,72.04,196.5,347.41,169.73,237.46,193.22,214.79,194.78,241.93,294.86,69.14,189.33,210.75,81.42,52.71,47.92,177.85,33.63,39.39,48.53,74.75,64.66,52.35,63.08,66.61,239.52,194.65,214.12,212.21,235.09,228.33,271.3
2019-06-20,40.6,105.75,161.09,106.82,139.5,60.08,113.22,108.81,136.69,155.05,31.88,120.19,83.14,69.67,44.15,22.78,79.17,46.89,71.98,69.57,72.35,51.8,47.64,59.39,51.74,137.0,108.32,129.81,121.39,124.27,144.84,141.01
2019-06-21,39.22,66.8,217.46,175.17,194.64,78.78,164.7,171.04,178.4,171.31,60.51,148.04,152.16,76.99,35.31,,78.34,87.56,126.4,107.07,73.44,63.46,54.83,69.65,63.89,197.88,159.71,196.1,178.55,181.74,181.44,185.56
2019-06-22,40.3,114.49,223.73,164.26,213.01,97.48,136.54,138.59,186.1,224.02,65.69,133.42,155.54,87.06,22.44,,93.25,105.97,164.71,129.63,54.95,34.9,34.42,45.19,37.69,193.79,146.14,200.02,162.74,180.62,178.36,204.04
2019-06-23,34.6,81.53,140.89,104.3,112.6,116.18,94.85,103.32,133.39,158.89,36.47,85.02,108.38,75.34,20.6,,111.52,70.88,134.0,91.19,63.78,44.72,35.15,48.43,50.79,139.15,110.44,130.94,121.28,130.62,147.32,123.33
2019-06-24,32.7,71.35,90.69,58.73,65.57,79.61,65.46,62.27,108.4,91.72,20.53,53.71,104.33,94.8,18.76,,79.27,49.29,83.63,58.51,65.23,38.55,38.46,55.77,46.68,88.15,64.46,84.93,80.89,89.88,97.82,97.76
2019-06-25,34.77,61.28,127.34,,106.89,108.1,101.52,97.59,143.09,158.63,48.67,94.85,111.27,126.13,39.95,57.36,50.38,91.12,101.74,89.28,81.94,46.03,43.29,42.78,59.07,126.12,97.92,113.18,114.12,126.92,133.17,107.03
2019-06-26,38.36,84.08,214.19,,168.62,122.29,127.41,122.03,165.78,229.25,59.17,124.78,160.19,91.05,32.59,55.51,72.1,80.6,102.61,72.61,54.38,34.61,29.78,37.66,38.18,177.08,126.17,175.62,145.99,164.09,192.33,169.08
2019-06-27,30.36,105.25,295.28,,277.92,197.78,170.67,175.48,230.34,282.9,54.79,173.34,243.22,96.18,42.83,50.75,102.56,275.95,282.23,273.37,44.65,22.3,16.2,27.03,19.57,264.52,195.06,254.14,224.14,242.78,228.0,238.33
2019-06-28,26.83,106.57,315.14,,275.5,199.74,165.67,171.51,223.66,263.02,55.28,170.02,286.52,117.18,41.31,45.05,110.23,129.45,157.33,102.21,32.0,21.45,18.32,22.56,21.15,258.69,230.14,245.04,238.16,251.04,241.97,234.25
2019-06-29,21.73,91.36,344.44,,298.94,229.12,193.35,206.42,273.94,365.84,39.64,214.23,273.89,162.14,54.95,46.9,148.72,102.9,96.47,78.26,56.6,17.76,17.15,25.32,22.82,326.1,254.07,292.42,278.33,303.54,286.47,292.48
2019-06-30,25.16,77.9,341.25,,311.01,257.19,215.43,226.91,272.97,356.82,50.08,223.77,276.76,146.28,79.01,40.2,121.47,118.53,132.92,88.93,67.38,23.95,28.51,26.68,30.19,330.77,271.65,269.65,297.29,282.92,253.17,277.4
2019-07-01,23.95,96.54,260.46,,221.96,174.52,150.73,162.42,205.67,252.11,41.34,178.68,178.58,158.37,63.07,36.12,95.89,95.57,115.58,82.11,89.88,30.7,28.03,30.9,33.16,210.54,178.96,172.85,184.88,176.99,194.79,227.31
2019-07-02,24.42,92.4,289.02,,252.06,219.92,192.65,218.79,242.32,292.16,57.48,197.01,237.45,126.5,35.04,43.52,85.48,120.42,131.66,75.31,54.61,23.4,28.03,30.56,30.65,264.33,233.59,213.38,256.38,229.92,236.67,242.98
2019-07-03,32.83,141.22,119.29,,97.04,103.25,78.56,88.75,129.33,89.82,32.24,77.71,105.6,124.34,33.11,34.86,101.22,81.17,123.01,67.95,85.72,38.47,41.2,48.99,41.71,121.15,91.14,126.07,107.96,118.92,137.46,107.54
2019-07-04,21.46,139.81,106.7,,95.16,76.22,80.48,80.82,118.69,72.72,29.25,68.02,99.88,142.15,27.47,27.34,104.66,64.15,84.48,49.01,55.58,35.44,29.19,40.03,35.48,79.83,76.88,83.21,90.73,74.19,79.71,93.48
2019-07-05,22.14,85.62,154.26,,90.7,76.5,93.15,75.86,135.59,76.99,50.2,85.24,98.97,132.42,28.51,38.57,45.06,82.81,79.03,84.33,45.05,31.64,28.67,35.64,31.49,111.21,70.22,109.68,89.95,107.99,108.08,134.69
2019-07-06,38.67,91.73,86.71,,68.9,71.7,67.21,54.49,103.28,64.81,36.35,66.86,74.26,127.27,25.76,49.52,67.52,50.3,68.02,61.87,60.81666666666666,40.76,35.08,41.84,36.56,99.39,48.74,85.32,68.0,82.97,98.88,79.4
2019-07-07,40.56,139.65,115.75,,84.24,72.9,76.7,62.17,107.3,86.14,37.06,109.89,89.84,182.77,30.7,28.95,49.41,58.09,82.21,52.32,76.58333333333333,40.6,34.7,37.19,41.09,98.21,69.14,91.43,73.39,86.11,120.54,73.0
2019-07-08,34.85,100.5,177.27,24.01,150.33,123.78,111.68,121.67,169.15,133.47,40.8,111.57,136.17,134.37,33.43,26.17,110.12,104.41,110.34,102.91,92.35,43.11,34.68,36.71,39.52,168.26,124.39,149.76,143.21,140.99,142.2,153.71
2019-07-09,31.96,192.31,153.56,,137.12,127.3,84.15,110.6,144.99,108.69,32.99,99.74,144.08,107.49,25.18,26.83,67.57,94.36,108.06,103.94,41.96,33.43,28.24,37.96,37.95,137.71,100.55,120.99,120.33,127.47,120.79,113.72
2019-07-10,29.59,121.6,423.44,,276.57,246.19,189.18,247.53,292.48,282.18,51.65,233.29,286.68,103.53,39.76,33.66,135.9,125.23,140.98,121.37,77.65,29.76,21.98,28.67,34.0,325.0,259.96,284.83,278.13,316.85,186.47,301.24
2019-07-11,25.03,106.83,441.71,,359.99,328.43,230.59,313.13,345.84,353.41,52.25,304.5,360.77,103.66,42.61,49.88,154.12,111.31,119.43,110.32,57.6,42.88,30.36,43.22,31.04,540.15,328.92,321.7,388.21,395.15,286.65,385.0
2019-07-12,27.15,95.85,472.27,,334.27,273.85,244.35,308.99,360.47,402.49,55.57,312.36,380.2,106.43,25.74,50.61,135.54,98.16,105.83,92.44,67.25,32.02,29.18,35.73,38.63,478.09,285.06,373.11,365.88,437.3,262.46,450.2
2019-07-13,34.78,118.77,463.16,,310.2,239.77,229.32,265.57,284.79,278.28,44.53,217.52,351.04,119.76,22.1,37.18,122.29,96.08,102.5,87.18,58.62,28.98,27.43,31.88,32.25,394.14,280.8,263.93,330.21,296.0,324.26,355.33
2019-07-14,20.52,84.28,318.61,,283.15,262.27,219.84,274.16,273.65,259.57,48.76,260.18,302.72,100.86,28.23,27.74,44.26,93.29,97.02,89.49,74.465,43.15,40.28,40.95,45.69,373.21,268.6,248.79,333.0,306.5,287.48,288.92
2019-07-15,22.63,103.5,149.0,,138.49,163.22,77.85,128.95,174.08,117.14,30.92,131.37,177.73,102.23,34.36,26.98,67.16,107.9,122.6,113.78,90.31,32.65,33.24,34.32,40.07,153.0,136.05,111.38,161.96,119.83,168.61,168.24
2019-07-16,40.44,130.91,109.76,,74.7,96.7,80.66,76.18,111.71,69.29,26.6,82.33,83.7,56.98,26.18,29.01,55.29,111.32,122.14,115.03,102.38,57.58,56.8,78.95,69.18,72.25,62.79,60.33,87.04,63.12,73.33,74.54
2019-07-17,56.69,161.99,103.99,,76.73,71.92,76.43,58.42,92.92,65.17,30.11,67.12,65.03,77.35249999999999,42.81,29.39,48.21,96.26,99.75,101.05,91.75,51.1,44.27,63.19,56.9,66.88,61.0,60.17,67.19,57.12,55.78,86.12
2019-07-18,39.97,106.84,124.8,,101.7,64.47,72.09,53.19,80.83,68.41,27.03,53.97,75.23,97.725,36.95,21.07,62.79,70.91,90.19,63.62,106.39,65.21,75.83,84.66,83.04,81.15,57.36,96.96,74.45,80.12,83.61,99.76
2019-07-19,42.15,110.31,239.77,,137.12,155.45,136.96,115.08,146.2,136.13,61.18,119.71,140.59,118.0975,16.26,17.91,57.49,57.17,80.2,55.89,119.77,54.01,58.6,74.95,53.84,158.1,106.34,164.12,157.58,161.83,170.38,175.33
2019-07-20,18.23,71.59,146.99,,97.3,114.69,108.55,90.93,131.49,98.83,46.14,97.8,125.46,138.47,10.6,21.05,64.81,58.78,109.56,68.85,63.81,25.42,20.2,46.91,41.61,117.46,96.16,118.33,113.46,125.42,121.5,114.0
2019-07-21,22.46,48.5,155.78,,107.85,114.14,116.09,79.29,111.6,100.99,49.03,81.44,111.08,112.84,10.385,16.86,60.06,52.49,86.82,135.08,66.22,27.38,20.4,22.22,38.55,116.23,85.57,107.88,132.42,117.79,127.46,116.7
2019-07-22,26.39,47.3,171.5,69.72,113.14,112.94,112.0,76.62,122.27,136.98,64.23,92.05,124.19,101.7,10.17,21.08,76.76,42.75,78.08,82.72,61.76,26.2,28.24,29.61,42.66,137.42,91.57,120.58,90.94,152.96,151.64,119.4
2019-07-23,23.73,50.23,239.76,106.64,131.81,127.89,170.23,117.5,160.75,107.49,81.58,130.74,159.55,79.95,21.58,26.21,74.56,35.63,70.97,54.7,51.11,25.01,10.48,25.76,22.92,178.12,117.93,146.96,144.96,159.5,179.88,165.19
2019-07-24,23.28,102.17,245.14,97.47,174.82,134.14,137.8,127.45,145.19,137.47,59.03,114.79,152.75,118.4,97.88,29.58,69.77,52.24,58.2,62.2,63.19,36.71,13.78,25.93,24.87,162.08,114.1,162.23,162.62,171.25,158.14,174.24
2019-07-25,25.46,81.88,97.03,44.42,81.07,49.58,43.15,46.02,73.56,51.56,14.01,43.17,54.18,103.19,89.85,39.38,53.0,26.26,41.03,48.78,69.83,25.97,20.3,45.89,24.03,59.73,33.59,66.11,55.83,48.94,73.25,77.06
2019-07-26,15.84,49.3,65.73,38.52,41.0,57.8,51.81,45.58,85.79,56.32,30.29,54.7,55.35,99.71,59.11,35.43,49.38,47.91,58.76,52.44,79.8,28.19,27.38,36.81,26.92,63.04,35.62,71.38,60.51,66.16,87.71,72.45
2019-07-27,30.89,54.79,52.27,30.16,29.86,42.81,42.11,35.95,79.1,43.13,26.78,45.04,48.58,113.60666666666668,56.81,43.83,48.96,58.23,64.16,58.91,58.78,28.98,28.84,38.34,29.51,47.31,22.2,48.4,41.62,48.59,56.16,60.41
2019-07-28,37.61,50.55,54.0,25.85,35.14,52.36,49.5,34.3,69.27,41.05,20.36,36.43,47.48,127.50333333333334,56.68,44.4,47.19,28.76,67.87,45.15,38.28,34.29,27.27,39.04,34.36,44.6,25.95,58.5,42.84,53.4,48.96,53.88
2019-07-29,26.77,70.71,71.35,43.56,51.74,64.48,53.2,42.57,73.21,57.55,20.61,42.42,58.71,141.4,56.59,39.89,48.46,18.36,44.78,38.34,23.1,26.32,21.11,24.44,22.89,68.0,37.84,73.0,52.38,67.25,87.71,73.19
2019-07-30,22.87,96.67,90.3,57.77,58.06,80.23,66.26,59.18,89.08,103.35,26.39,67.71,76.7,115.18,40.57,35.98,51.61,32.43,74.28,49.96,23.61,15.24,12.3,17.01,14.33,79.6,56.85,92.75,67.26,86.14,89.93,78.16
2019-07-31,26.84,124.88,81.8,55.71,63.06,77.97,61.22,55.85,88.1,67.67,28.53,56.01,71.07,101.32,21.37,31.15,41.49,47.96,90.13,54.86,41.22,19.44,20.91,28.96,16.92,77.48,49.93,81.67,67.06,81.55,90.77,79.45
2019-08-01,21.35,90.2,91.69,48.83,60.16,84.09,71.19,54.38,93.81,63.61,29.34,60.15,69.34,123.51,36.03,33.9,45.63,47.39,83.39,51.98,33.49,19.04,19.25,24.26,19.54,81.58,55.73,100.75,71.09,88.69,95.12,88.75
2019-08-02,13.3,58.85,98.42,29.25,69.6,89.08,67.53,61.67,101.06,62.65,31.79,68.52,78.92,102.15,24.42,45.88,37.38,47.89,65.79,41.2,21.89,10.83,10.83,18.38,11.21,75.94,73.65,85.46,75.75,71.85,81.97,79.42
2019-08-03,19.98,49.19,97.88,38.84,60.74,87.08,63.98,60.1,98.56,83.44,40.68,56.84,89.11,155.24,35.6,44.31,49.36,56.91,73.49,54.29,18.03,9.0,9.94,15.23,12.32,92.69,56.58,88.5,71.04,89.23,102.71,88.49
2019-08-04,18.33,92.72,119.34,74.48,69.14,107.54,80.79,70.12,110.02,90.08,53.73,80.28,99.1,136.94,34.38,38.04,63.19,51.86,71.51,50.97,20.24,9.33,9.15,11.46,10.5,96.54,57.56,92.88,86.9,103.93,97.69,95.91
2019-08-05,24.18,57.12,116.42,81.19,87.5,72.58,77.94,82.73,116.5,139.66,65.89,68.82,94.6,83.85,21.98,48.38,54.02,61.58,87.01,59.66,25.24,11.94,11.88,15.9,16.77,108.0,68.51,133.17,100.02,132.42,128.03,107.84
2019-08-06,13.83,44.55,74.04,43.59,48.44,55.65,65.06,60.68,73.99,53.81,29.11,35.1,60.65,75.59,18.66,34.72,56.3,37.08,72.05,49.53,30.68,15.68,15.02,26.61,19.7,55.48,37.97,85.67,57.09,67.41,57.45,74.28
2019-08-07,18.12,26.19,115.56,60.97,74.55,79.98,79.62,57.8,92.73,60.44,40.83,50.63,77.45,56.63,16.34,27.68,50.61,34.03,64.67,44.4,24.38,17.79,17.49,25.46,16.93,75.56,43.4,87.265,76.1,65.92,84.5,81.43
2019-08-08,19.56,82.32,87.84,60.99,45.97,71.89,64.29,52.51,86.28,70.03,27.36,45.68,57.68,41.56,17.69,29.48,64.55,36.04,73.41,47.31,35.79,31.82,27.04,40.68,23.16,87.44,43.99,88.86,65.82,94.61,119.29,92.6
2019-08-09,30.31,103.55,70.79,42.22,40.39,51.34,49.45,44.48,83.22,43.74,12.67,36.98,54.39,100.39,19.7,23.3,44.31,27.71,70.85,44.53,48.96,33.51,25.42,46.68,27.38,57.74,36.73,68.47,49.28,55.15,79.46,61.85
2019-08-10,37.83,104.83,62.48,44.35,31.71,52.81,40.55,32.38,68.5,42.95,13.03,25.71,39.5,92.56,17.95,16.95,49.35,18.07,35.32,42.08,52.1,36.51,25.78,26.12,28.81,43.29,24.17,51.89,35.85,38.7,52.38,57.28
2019-08-11,47.35,82.66,54.17,52.88,59.57,68.83,51.19,38.69,80.58,49.04,19.0,38.73,51.83,71.92,21.87,14.72,52.67,18.64,40.43,60.63,72.24,46.04,38.58,64.91499999999999,41.19,61.33,39.21,95.74,54.71,70.81,63.08,68.09
2019-08-12,43.56,110.48,88.46,45.77,91.35,49.03,39.5,34.09,72.61,45.22,14.72,31.15,48.16,107.34,25.21,17.06,59.32,53.09,67.8,56.75,126.64,44.64,47.12,103.71,47.42,52.92,41.67,73.89,43.21,53.27,45.67,69.79
2019-08-13,47.97,100.88,86.09,56.3,81.98,71.4,44.6,43.93,83.27,45.48,19.35,39.98,50.05,77.33,19.37,21.22,44.11,80.19,108.2,64.87,109.88,62.6,70.43,107.75,55.87,57.35,40.96,69.51,45.59,54.84,48.58,66.87
2019-08-14,52.38,101.57,86.93,46.05,65.29,84.33,63.34,47.8,93.96,70.68,33.2,46.99,65.36,93.5,18.98,24.9,49.13,54.88,68.26,58.93,93.12,57.66,54.91,67.43,47.2,62.37,40.29,70.31,55.71,60.27,52.48,87.2
2019-08-15,47.61,162.64,82.94,48.65,62.72,93.78,54.62,45.54,84.3,49.6,31.73,46.88,65.16,87.99000000000001,24.53,33.7,50.89,40.48,66.99,50.08,85.14,43.26,37.97,45.3,43.44,57.47,41.6,59.58,54.23,63.58,53.17,80.96
2019-08-16,34.12,78.38,57.7,31.11,27.9,43.28,37.93,30.61,68.16,38.85,18.55,30.46,32.03,82.48,23.72,28.25,46.17,20.98,45.93,36.54,82.35,47.7,40.25,61.17,54.45,36.68,19.97,40.54,32.36,34.75,44.21,55.6
2019-08-17,31.8,108.8,26.36,19.82,14.42,15.39,22.21,15.56,49.05,28.42,6.95,11.62,22.06,97.34,25.88,40.48,39.75,25.44,36.88,34.47,108.55,55.91,66.71,89.5,72.45,17.24,8.54,21.83,15.26,19.21,23.33,62.74
2019-08-18,,91.54,50.97,29.0,46.66,43.33,40.87,25.45,53.43,30.93,13.76,24.18,10.42,51.63,34.78,42.58,37.87,53.24,53.12,47.21,114.81,119.31,80.31,107.64,82.46,27.35,38.88,35.46,25.35,34.79,18.04,69.88
2019-08-19,,107.54,173.96,62.27,94.09,90.79,81.54,62.94,101.1,70.4,40.57,61.9,88.29,104.23,22.14,39.9,35.71,75.83,94.99,64.42,97.27,54.17,55.77,91.25,66.75,85.84,71.91,105.25,76.1,94.79,84.53,84.69
2019-08-20,,128.99,191.64,100.11,127.39,,88.25,69.64,103.01,69.93,47.75,64.22,104.75,62.49,33.18,38.29,53.57,76.36,106.48,66.19,127.24,63.55,62.66,107.95,63.9,95.1,83.51,119.92,85.08,92.71,70.58,99.0
2019-08-21,,93.0,220.59,114.19,154.01,,95.61,102.75,133.83,100.14,48.0,97.4,140.21,57.17,25.9,31.07,75.93,68.41,83.96,62.19,126.8,56.27,60.76,94.53,59.54,137.05,116.42,140.79,118.38,137.21,114.58,135.45
2019-08-22,,81.31,220.76,88.74,153.81,,98.3,102.17,124.06,114.21,39.88,87.19,118.99,92.73,25.345,23.18,70.15,76.33,74.4,71.88,105.32,33.82,37.34,65.11,42.57,137.6,102.67,149.71,116.07,136.62,125.29,136.79
2019-08-23,,124.19,240.84,108.11,161.89,,116.26,94.14,124.96,113.97,55.16,91.82,122.08,72.42,24.79,22.64,72.3,74.72,55.31,68.49,108.84,42.86,46.35,63.620000000000005,45.81,158.15,98.92,165.71,112.66,166.92,123.92,130.29
2019-08-24,,84.5,246.34,128.02,165.48,,101.64,136.27,120.02,124.85,65.9,89.24,133.21,100.5,31.39,30.07,80.46,71.33,52.39,69.66,86.14,27.94,32.12,62.13,41.83,138.56,103.8,155.04,132.47,194.62,140.29,151.58
2019-08-25,,57.94,84.82,54.86,44.48,,58.49,50.52,79.48,62.19,37.65,43.32,65.52,101.88,26.27,21.39,63.105,59.16,58.3,70.28,60.9,26.02,25.25,39.23,34.06,60.04,47.83,73.75,54.59,75.08,68.83,79.82
2019-08-26,,149.3,91.01,55.87,51.52,,55.9,44.27,72.95,66.87,27.67,42.35,53.39,163.85,21.15,18.76,45.75,32.27,40.07,69.83,84.22,40.21,32.4,57.05,41.8,65.31,39.67,64.0,51.42,72.25,80.88,76.37
2019-08-27,42.0,105.31,170.11,71.88,82.43,,83.6,66.17,98.52,110.37,34.3,60.06,81.79,122.45,25.81,21.27,63.21,29.42,55.82,66.74,94.45,59.76,49.25,68.8,54.8,103.92,64.76,127.54,74.05,145.75,123.59,132.83
2019-08-28,44.75,106.67,118.5,78.14,71.73,,78.45,68.67,102.68,105.08,39.92,60.62,81.62,110.09,29.45,23.28,73.97,32.35,61.69,66.41,85.27,56.25,45.98,61.1,53.58,125.5,62.62,129.9,83.96,136.12,88.46,121.29
2019-08-29,36.58,,111.97,72.27,45.6,,69.85,63.46,99.06,73.2,37.45,54.81,75.0,163.57,39.54,31.92,62.21,29.95,58.01,66.2,73.41,36.16,43.46,66.75,46.44,82.16,57.48,104.85,73.46,89.96,85.62,76.23
2019-08-30,23.08,,139.1,47.45,60.15,,74.87,66.59,95.15,101.56,48.09,59.14,90.61,159.34,38.55,30.21,62.08,32.15,67.12,61.18,58.71,20.42,24.46,44.22,27.15,116.07,62.09,137.58,70.54,131.46,97.96,97.62
2019-08-31,,,189.28,94.86,79.04,,80.25,74.74,111.97,102.71,64.64,76.94,122.21,132.68,44.2,39.05,66.27,40.51,72.43,66.76,42.53,18.93,19.71,29.88,23.01,124.73,78.12,146.54,92.0,156.79,113.75,97.42
2019-09-01,,,93.48,66.02,36.7,,90.875,54.02,95.08,73.32,44.84,54.13,83.08,96.79,44.02,28.91,67.58,47.13,103.2,71.7,31.99,12.83,14.01,22.83,16.83,82.53,52.51,105.0,62.08,109.04,86.75,93.65
2019-09-02,,,141.76,92.9,76.11,,101.5,79.53,119.43,84.43,45.71,73.76,102.0,93.695,42.16,26.69,53.6,39.09,67.85,71.11,55.47,16.14,25.28,32.77,16.05,85.83,72.39,100.17,86.33,89.88,76.0,104.52
2019-09-03,,,201.91,153.98,141.13,,100.71,105.68,135.42,110.88,71.08,97.36,167.33,90.6,41.62,27.66,71.05,66.03,92.46,82.25,47.61,15.13,19.5,19.11,23.0,121.75,126.19,129.21,112.77,158.62,92.29,137.52
2019-09-04,,,191.38,148.22,133.6,,107.5,116.83,160.2,134.86,83.35,113.84,168.39,94.29,42.22,23.82,142.24,47.25,75.38,59.62,33.33,15.84,15.57,24.9,18.06,155.08,112.18,155.25,136.15,153.21,139.79,128.17
2019-09-05,,71.23,102.18,82.09,67.32,,54.66,61.97,98.08,71.27,31.36,57.66,84.45,81.64,41.09,21.87,36.97,47.45,82.89,61.59,27.62,18.55,16.8,31.6,24.05,80.17,54.84,98.58,70.94,86.6,95.21,80.19
2019-09-06,,52.18,102.69,71.51,75.34,,57.39,64.01,103.32,84.56,46.36,56.51,87.73,83.2,37.24,19.67,53.74,47.42,94.25,60.26,31.92,23.79,18.22,28.34,29.29,94.08,56.74,107.8,69.41,96.03,102.38,86.95
2019-09-07,,52.41,107.72,64.56,74.14,84.16,61.56,55.3,87.47,70.68,28.59,47.43,76.94,101.85,25.57,27.82,58.77,39.43,74.63,62.71,34.23,25.46,20.31,28.24,22.9,76.4,52.61,95.53,61.0,88.29,85.62,64.5
2019-09-08,,80.31,125.9,71.06,72.42,70.59,65.25,61.12,94.39,66.36,33.84,55.68,101.03,95.17,38.84,29.74,56.86,37.9,74.96,56.07,29.69,23.64,16.06,26.14,20.54,66.79,69.28,78.25,60.68,78.42,67.25,73.0
2019-09-09,,108.49,219.73,106.92,117.96,128.2,97.49,93.48,133.98,109.86,57.83,94.51,154.02,95.84,38.16,30.69,76.3,52.88,108.18,70.11,34.75,33.96,23.79,35.27,27.9,124.02,103.34,129.22,109.72,121.04,90.96,116.94
2019-09-10,,106.76,216.55,165.18,165.81,160.28,110.92,102.51,124.42,112.4,62.54,100.24,163.49,128.79,42.32,27.14,75.57,98.04,143.48,104.1,51.15,36.77,28.42,50.32,31.72,120.04,142.54,139.22,123.46,145.0,103.54,131.04
2019-09-11,,98.36,202.95,173.69,152.67,199.18,135.15,125.27,165.97,149.2,80.67,120.43,206.8,126.18,43.0,28.23,79.85,86.38,122.83,87.88,62.16,53.46,40.07,59.55,47.04,156.21,157.78,177.04,155.29,171.96,132.75,165.06
2019-09-12,,91.75,132.17,118.4,117.22,177.46,89.97,101.61,134.65,112.8,65.93,92.64,143.29,106.27,38.77,31.68,75.26,72.52,116.99,70.45,88.29,49.08,44.64,50.26,42.18,118.65,104.71,144.04,112.59,122.4,118.17,104.71
2019-09-13,,97.09,82.47,70.17,64.05,85.27,49.62,59.3,100.89,76.2,33.95,53.12,76.83,100.16,39.71,33.53,63.1,60.75,107.84,64.28,53.02,41.8,28.12,40.06,32.38,83.5,55.87,92.71,66.08,81.08,79.42,74.04
2019-09-14,,93.44,82.72,55.55,59.91,76.37,39.38,53.97,83.55,58.59,25.6,45.34,64.46,110.2,37.5,30.52,70.58,33.79,89.86,49.26,65.35,38.62,35.85,45.21,33.6,66.75,46.56,73.0,52.48,60.3,60.96,69.05
2019-09-15,,85.61,89.8,60.08,62.87,77.1,51.29,54.8,91.71,72.39,38.15,53.05,71.62,78.75,29.51,29.57,69.71,34.44,71.43,54.49,80.45,32.61,33.93,34.72,36.97,77.67,57.44,73.3,59.12,69.69,64.42,73.68
2019-09-16,,98.42,180.23,107.86,103.72,120.29,68.24,91.6,121.3,120.24,58.92,86.8,134.33,71.7,34.97,32.68,61.35,70.15,125.11,74.42,106.33,46.92,47.94,78.2,43.97,143.1,110.61,148.33,104.62,139.81,108.25,124.4
2019-09-17,,66.68,204.22,143.97,120.38,151.77,95.09,107.56,129.73,112.2,60.1,99.31,140.34,54.73,26.95,34.76,65.85,67.77,123.75,66.23,102.07,47.4,50.21,80.23,48.61,142.83,118.9,149.12,116.1,132.38,110.54,130.69
2019-09-18,,45.52,100.1,72.97,71.24,96.45,75.93,82.69,107.5,88.23,33.59,65.79,87.48,94.93,32.35,22.19,74.09,65.88,91.4,78.66,72.62,35.69,33.92,42.41,56.49,107.08,71.5,105.46,86.95,93.0,94.21,80.58
2019-09-19,,27.66,62.22,41.84,42.95,63.88,45.93,55.37,76.9,46.61,19.81,35.1,56.39,116.22,33.17,22.42,54.09,39.54,78.27,71.7,50.77,38.88,33.66,33.71,66.89,65.33,35.5,71.08,53.3,62.7,64.54,69.0
2019-09-20,,37.77,111.94,102.66,73.47,108.47,70.73,65.76,88.04,92.0,27.66,52.54,84.06,104.09,34.32,33.56,52.71,34.42,60.89,55.6,39.33,33.64,29.41,38.27,39.17,112.17,67.09,130.29,77.3,135.23,124.12,122.77
2019-09-21,,80.12,109.97,66.12,94.96,93.09,78.14,73.26,90.01,83.24,42.04,57.43,93.27,132.17,,36.12,61.33,40.3,64.34,58.34,73.09,54.46,45.08,55.46,55.66,87.9,67.11,101.48,71.97,107.44,90.13,83.71
2019-09-22,,31.12,83.98,45.0,61.47,73.09,62.88,32.2,73.99,55.01,27.56,37.88,58.84,92.49,,33.91,76.58,26.68,45.12,42.11,53.92,49.52,50.95,53.74,72.62,65.38,42.73,71.9,55.49,75.07,84.42,70.97
2019-09-23,,20.53,94.94,53.46,82.51,75.11,59.82,74.11,102.47,79.5,24.7,54.37,71.25,81.32,,20.84,55.14,30.41,93.66,39.1,63.5,52.0,61.68,71.33,64.88,92.15,56.73,92.11,70.91,98.62,76.0,92.62
2019-09-24,,31.34,119.12,65.08,94.28,96.52,89.18,69.98,106.48,73.83,38.96,58.63,86.74,56.54,,22.3,55.32,39.45,59.03,345.35,43.86,38.45,40.18,52.59,54.05,88.5,74.09,92.33,84.81,97.2,77.71,101.97
2019-09-25,,34.22,107.92,77.75,53.87,117.53,75.76,61.28,111.41,65.88,32.95,57.17,69.48,60.09,,22.76,82.57,37.49,72.82,46.7,53.65,28.26,27.72,29.26,48.67,76.23,66.03,82.77,69.12,84.48,76.2,82.86
