Date,AP001,AP005,BR007,DL002,DL004,DL007,DL008,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,DL003,DL009,DL010,DL015,DL016,DL018,DL024,DL026,DL027,DL032,DL037,DL038
2018-06-30,3.84,1.56,16.5,,22.72,21.7,8.86,6.7,4.01,72.28,16.9,5.9,6.38,10.72,3.19,12.77,4.56,14.68,5.19,21.89,8.55,,5.92,,4.34,5.19,3.1,11.82,13.84,,6.91,2.38,2.67,0.45,10.1,17.54,4.46,,8.29,6.21,7.59,10.4,20.65,6.97,3.3,8.19,3.73,8.72,9.25,11.87,7.93,1.89,8.58,2.18,28.73
2018-07-01,3.45,1.51,16.5,,24.25,21.26,9.29,6.46,5.63,36.91,17.83,12.78,5.71,10.91,7.93,13.45,6.09,22.7,4.07,19.06,8.49,,5.61,,4.11,4.72,3.26,13.26,20.91,,7.89,1.81,2.68,0.37,9.23,2.37,3.99,,8.32,5.88,9.9,10.99,20.5,7.13,2.75,6.4,4.73,6.89,16.09,8.66,9.26,3.93,6.27,3.42,29.55
2018-07-02,4.47,1.43,16.48,,24.79,20.96,8.22,6.69,5.67,32.17,16.47,1.18,5.4,9.74,2.07,11.71,6.92,10.39,2.99,21.07,8.58,,5.4,,3.96,4.54,3.1,13.17,13.5,,8.92,1.73,2.81,0.53,11.0,2.95,3.89,8.78,8.36,6.11,9.63,14.05,20.16,4.53,3.4,6.58,1.59,3.24,1.96,6.75,4.66,1.9,3.42,1.95,24.67
2018-07-03,5.11,2.42,9.39,,25.11,22.5,7.62,6.88,8.14,81.76,18.7,4.96,5.37,10.69,9.85,11.62,4.66,9.95,3.49,25.53,8.59,5.92,5.31,,4.18,4.58,3.11,13.11,13.46,,8.81,1.78,2.91,0.5,8.01,3.58,3.74,,8.53,5.9,7.65,11.68,20.36,8.45,2.06,6.83,4.57,5.15,9.07,12.74,6.97,2.11,7.49,4.13,31.71
2018-07-04,5.64,2.81,10.65,,28.87,20.87,6.54,6.57,5.8,77.53,20.22,2.3,4.61,9.97,7.6,21.37,4.76,9.19,3.54,27.2,8.75,6.15,4.49,,3.79,4.62,3.16,19.18,13.17,,9.08,2.17,2.79,0.47,8.62,3.41,4.74,,8.34,5.76,7.75,11.41,20.54,4.69,1.94,4.2,3.46,3.69,3.75,7.14,4.68,1.41,4.87,1.97,30.89
2018-07-05,5.11,2.81,15.75,,23.94,22.23,6.96,6.44,7.86,75.98,22.14,6.08,3.71,9.39,8.72,52.22,18.3,17.7,7.82,34.33,8.53,6.64,5.24,,3.93,5.49,2.94,4.7,13.97,,7.88,2.24,2.9,0.61,9.12,4.44,5.66,,8.39,9.99,8.03,11.59,20.44,10.91,6.52,7.85,3.92,17.09,35.43,17.13,9.98,6.27,5.12,5.11,24.03
2018-07-06,6.12,11.52,15.66,,21.16,19.94,8.7,9.03,6.83,69.6,20.19,8.11,3.88,7.74,3.7,15.29,46.14,14.05,6.92,29.58,8.42,6.53,5.46,,3.93,5.42,3.02,8.37,13.11,,7.41,3.34,2.98,0.65,11.72,2.99,6.53,,8.33,12.97,7.8,10.15,20.98,7.04,16.06,6.78,5.26,38.79,45.53,26.57,23.16,4.51,3.17,4.85,9.03
2018-07-07,2.58,12.11,17.46,,25.6,20.15,7.63,8.42,6.04,62.4,18.0,1.66,3.47,7.72,2.62,12.19,23.08,9.64,3.16,17.35,8.68,6.41,5.5,14.55,3.68,4.58,3.13,11.37,11.11,,6.82,3.39,2.55,0.48,10.72,2.79,5.99,15.8,8.31,23.21,7.64,9.9,19.1,2.74,16.54,3.4,1.69,7.85,9.4,6.52,11.33,2.79,2.76,2.34,4.05
2018-07-08,2.11,9.85,17.83,,31.37,20.05,7.76,8.32,9.61,15.75,18.35,2.82,8.17,7.58,4.33,12.15,47.29,13.59,8.25,17.08,8.46,6.58,5.5,5.93,3.48,4.1,3.17,11.28,11.25,,6.82,3.51,2.47,0.38,9.58,2.66,7.34,,8.36,8.95,7.54,10.11,19.97,1.62,12.26,7.16,4.42,25.64,60.59,21.17,27.69,8.69,8.99,2.44,6.14
2018-07-09,3.04,9.08,24.99,,28.47,20.32,7.11,8.12,5.7,62.43,23.75,2.12,3.6,7.66,7.69,17.53,7.06,7.53,2.85,19.87,8.39,7.71,6.45,9.4,3.49,5.52,3.28,11.31,11.88,,6.94,7.19,2.6,0.36,8.04,2.47,1.39,,8.3,5.49,7.62,10.79,17.64,1.44,1.03,2.11,1.76,3.0,2.92,6.79,1.93,0.75,4.67,1.6,24.61
2018-07-10,3.03,10.04,24.65,,29.04,19.48,8.39,6.51,6.59,48.39,27.24,2.78,3.42,7.63,5.11,18.72,7.16,7.41,2.64,24.72,8.51,7.74,5.79,9.87,3.62,7.0,3.1,8.86,15.72,5.6,6.66,2.39,2.89,0.39,8.92,3.59,6.71,,8.61,5.62,7.56,9.78,12.22,1.85,1.1,2.65,2.72,3.66,2.28,7.2,2.4,1.31,4.84,2.52,22.19
2018-07-11,2.61,22.42,29.43,,30.0,13.38,7.76,6.15,5.92,84.18,7.67,2.34,3.43,7.49,3.14,19.3,7.35,5.5,2.81,29.02,8.62,7.32,6.04,10.85,3.64,5.66,2.81,9.4,12.53,,7.09,2.18,2.69,0.41,9.1,6.81,5.93,,8.3,5.6,8.61,10.76,12.63,1.94,1.61,4.07,2.79,4.07,2.54,8.05,3.36,1.65,5.87,2.14,22.57
2018-07-12,7.52,19.44,23.78,,28.28,15.32,6.77,13.5,13.53,55.81,29.98,4.94,3.76,7.27,4.09,26.68,7.33,10.18,3.04,25.58,8.59,7.33,6.21,8.22,3.36,4.4,2.99,10.43,12.8,,7.52,1.95,2.99,0.45,10.87,4.62,7.23,10.12,8.72,5.75,8.52,10.95,13.78,3.83,1.71,4.97,3.9,5.39,8.79,11.07,10.33,4.19,4.32,6.21,13.15
2018-07-13,2.4,14.49,26.13,,33.61,11.92,5.67,12.76,12.32,65.89,35.63,10.79,4.93,7.38,12.89,26.23,12.43,14.63,4.99,30.52,8.56,7.5,7.45,8.86,3.54,4.78,3.02,10.6,13.22,,7.83,2.19,2.61,0.35,8.96,4.64,7.68,11.236666666666666,8.61,13.53,8.09,11.62,10.67,6.61,4.21,6.34,4.84,10.29,12.59,10.61,5.88,3.02,8.45,6.39,23.09
2018-07-14,3.12,16.34,21.59,,31.8,12.03,2.72,15.52,9.27,61.95666666666667,19.4,9.68,7.03,7.5,17.13,40.6,25.9,15.67,6.29,29.94,8.68,7.41,5.4,7.84,3.36,4.96,3.06,9.99,12.96,,7.92,2.6,2.85,0.49,11.58,4.98,8.65,12.353333333333332,8.48,7.14,8.67,10.33,11.59,5.36,26.966666666666672,14.12,4.91,22.74,18.48,16.7,6.67,5.94,5.34,6.83,21.77
2018-07-15,2.19,14.0,16.85,,31.66,12.35,3.09,12.39,8.42,58.02333333333334,14.6,5.23,3.76,7.54,7.05,30.65,7.86,5.83,3.71,20.68,8.56,7.4,5.38,8.105,3.35,4.78,3.06,9.76,13.12,,9.0,2.72,2.9966666666666666,0.41,9.1,4.64,9.76,13.47,8.42,5.24,7.74,10.38,12.22,4.36,49.72333333333334,3.64,5.44,6.3,6.76,9.36,3.99,2.11,7.32,4.86,25.18
2018-07-16,3.64,12.1,23.0,,32.78,13.23,3.94,12.68,11.48,54.09,36.44,17.23,3.95,8.3,19.48,35.04,19.21,18.72,8.1,17.84,8.5,7.4,7.1,8.37,3.7,5.21,2.95,9.81,13.21,,7.84,2.31,3.143333333333333,0.39,10.54,4.53,7.28,,8.38,4.7,8.11,10.94,11.84,9.4,72.48,9.65,8.64,14.55,12.7,12.81,6.74,3.22,7.56,4.6,24.68
2018-07-17,4.99,12.19,19.67,,29.4,12.8,3.8,13.18,10.74,49.86,7.22,20.37,4.48,16.49,18.1,39.08,18.24,8.15,5.64,30.82,8.81,7.24,5.18,1.79,3.63,4.47,2.97,10.07,9.93,,7.56,3.13,3.29,0.49,9.35,4.05,6.98,,8.44,10.11,7.79,10.52,11.89,4.77,4.06,9.13,9.96,8.34,8.95,11.71,5.72,2.38,6.69,4.14,29.88
2018-07-18,4.1,12.74,26.1,,27.94,13.91,2.98,13.99,12.11,56.04,15.91,21.07,5.42,20.39,12.87,28.68,18.94,13.49,7.87,27.75,8.89,7.14,4.43,1.19,3.43,4.39,2.9,10.48,6.77,,10.6,4.0,2.7,0.59,9.79,5.45,1.61,,8.7,10.5,7.76,10.61,11.85,5.48,6.46,9.48,8.91,9.46,17.43,11.44,5.09,3.23,6.42,5.92,19.92
2018-07-19,4.31,12.38,21.71,,27.24,13.1,2.54,16.24,8.65,45.81,6.47,13.89,5.51,14.5,11.15,21.19,16.58,13.8,7.96,31.41,8.54,7.39,4.48,5.87,3.15,4.23,2.98,10.44,9.62,,7.66,4.65,2.92,0.56,11.06,4.0,,,8.34,10.57,7.85,10.59,12.75,3.85,2.06,7.02,6.89,6.12,9.74,7.87,4.43,3.38,4.42,4.95,20.74
2018-07-20,5.28,24.2,16.24,,32.04,14.25,2.61,38.37,15.11,30.23,9.0,6.45,4.86,17.71,9.37,24.53,13.43,11.38,11.82,31.02,8.51,7.32,5.05,14.05,2.5,3.85,2.98,10.29,10.67,,7.58,4.06,2.53,0.45,8.33,4.68,,,8.23,10.59,8.93,11.15,12.05,7.84,12.72,4.43,6.65,6.92,9.7,8.77,12.37,6.06,3.08,7.84,14.7
2018-07-21,5.68,20.46,24.04,,30.94,13.7,3.67,64.99,11.39,56.18,15.18,17.46,6.36,23.01,22.13,31.95,26.57,20.9,15.29,35.01,8.66,7.04,5.11,14.08,2.62,4.57,3.1,9.6,9.46,,8.39,4.28,2.63,0.45,3.5,3.18,,21.56,8.25,10.45,8.42,11.49,12.61,10.58,11.62,13.61,10.09,14.34,20.56,15.5,13.67,6.61,11.14,9.44,25.16
2018-07-22,2.22,11.81,17.22,,35.13,11.86,3.16,49.22,10.23,57.01,7.13,3.46,5.14,17.84,9.99,26.07,13.59,8.32,9.24,25.57,8.56,7.1,4.6,14.06,2.53,5.08,3.08,9.36,10.97,,7.61,3.77,2.3,0.37,7.93,2.88,,,8.2,10.24,8.67,11.19,12.52,4.28,4.26,6.06,6.01,6.04,9.98,11.06,8.26,3.27,4.2,6.65,21.45
2018-07-23,7.42,10.14,18.25,,33.58,12.93,3.05,82.46,11.69,61.41,13.22,6.11,6.55,11.47,11.58,27.54,35.74,23.24,12.15,34.86,8.74,7.13,6.44,14.07,2.51,5.29,2.87,9.38,10.77,,7.46,4.75,2.74,0.55,8.53,3.07,4.64,,8.39,10.39,9.33,13.18,12.53,3.33,12.16,13.62,5.85,12.8,9.41,12.79,12.77,4.04,5.08,7.07,10.16
2018-07-24,5.71,9.11,15.65,,32.66,12.98,3.07,65.43,10.79,43.08,15.66,7.81,5.46,16.76,2.58,21.99,19.18,14.66,5.0,43.24,8.49,7.15,8.22,19.505000000000003,2.52,5.37,2.89,10.29,12.21,,7.48,4.46,2.76,0.48,8.75,2.93,8.15,,8.49,10.27,7.82,11.97,12.54,4.77,4.35,14.63,8.57,6.83,11.22,9.54,6.42,3.45,5.47,6.01,16.52
2018-07-25,7.15,10.1,9.79,,31.74,13.57,3.04,71.15,11.73,50.48,13.81,7.82,4.81,20.03,3.15,23.15,2.62,12.64,19.37,39.25,8.44,7.05,7.18,24.94,2.6,5.18,2.99,10.73,12.69,,7.67,5.0,2.8,0.49,8.58,,8.7,,8.4,10.54,8.21,12.13,12.68,3.91,3.45,15.83,9.24,10.25,12.02,12.75,14.38,5.98,8.77,5.2,25.56
2018-07-26,4.66,11.06,19.11,,43.3,12.95,4.85,83.59,11.89,44.26,16.65,8.17,6.44,24.4,9.89,25.99,10.72,13.95,31.64,29.79,8.77,7.23,6.81,48.47,2.78,5.31,2.95,10.62,11.4,,9.31,5.47,17.85,0.47,14.55,,8.34,,8.37,14.93,8.03,14.75,30.39,6.18,11.53,9.37,7.78,11.08,16.43,10.49,18.98,5.6,3.91,7.4,24.2
2018-07-27,3.33,10.73,18.62,,27.4,11.87,6.04,80.16,9.19,31.3,14.14,4.48,5.53,13.91,9.92,24.39,7.71,14.5,36.29,29.72,8.76,7.09,6.71,24.17,3.51,5.05,3.0,11.29,10.02,,9.22,3.96,2.69,9.04,14.95,,7.47,,8.66,12.86,9.07,19.17,12.46,6.2,12.06,4.48,8.06,7.71,6.16,7.56,12.72,3.94,1.83,10.08,18.09
2018-07-28,10.41,8.78,27.56,,7.18,13.9,6.77,71.11,10.64,29.15,15.31,4.75,6.24,14.3,7.34,26.63,3.98,14.14,34.79,23.91,8.9,7.13,5.58,21.0475,4.04,4.67,2.92,12.49,10.48,,8.68,16.94,2.62,0.46,14.42,,9.87,10.53,8.83,13.89,16.2,22.21,13.01,7.24,8.16,6.23,9.86,3.81,9.86,9.82,14.28,6.53,4.61,6.9,27.83
2018-07-29,5.21,9.14,8.78,,22.32,17.32,7.16,86.5,11.52,47.36,19.2,5.49,7.35,22.71,5.26,27.85,6.78,14.56,33.29,27.77,8.54,7.16,5.7,17.924999999999997,3.43,4.96,3.09,12.69,10.29,,7.7,5.74,2.68,0.42,9.17,,8.91,,8.65,12.9,16.43,18.4,12.71,6.89,10.15,10.3,15.1,6.81,18.19,13.39,21.49,12.89,6.75,10.75,44.7
2018-07-30,9.45,15.52,8.27,,6.0,17.61,7.1,63.48,14.93,41.55,17.48,4.97,8.44,18.93,3.17,24.04,7.4,11.47,51.55,29.96,8.52,6.67,7.13,14.802499999999997,3.97,5.09,2.91,12.67,8.65,,7.08,6.62,2.7,0.42,9.54,,6.26,,8.47,12.51,8.48,11.7,12.86,3.82,9.31,13.38,20.34,9.96,18.17,8.72,19.78,9.51,6.97,5.17,48.48
2018-07-31,9.04,12.43,9.77,,5.94,19.75,8.37,66.22,8.94,39.63,13.51,7.05,6.1,21.89,5.37,25.26,3.85,8.26,35.9,28.69,8.71,7.03,6.49,11.68,3.93,5.15,2.87,12.42,3.14,29.84,7.61,5.77,2.67,0.46,10.03,,7.58,,8.87,11.58,8.86,10.96,11.13,4.41,5.52,9.49,22.83,9.92,15.1,13.1,19.69,11.47,5.64,5.23,42.61
2018-08-01,4.66,7.28,6.82,,9.97,21.1,9.16,84.24,11.1,40.52,20.23,9.73,9.91,35.99,6.15,25.2,18.14,4.88,52.01,26.58,8.7,6.96,7.17,30.8,4.57,5.46,2.94,12.7,2.55,23.96,8.72,3.38,2.89,0.38,10.48,,6.74,,8.94,12.07,9.26,10.94,9.38,4.1,8.18,16.74,11.56,20.27,26.55,19.0,23.84,8.97,12.01,6.32,42.82
2018-08-02,6.99,9.59,21.75,,7.67,24.64,9.1,110.93,8.86,45.62,18.67,12.41,8.42,40.5,3.33,29.41,14.48,4.0,44.84,25.51,8.69,6.71,6.27,34.87,4.54,6.14,2.86,14.06,2.8,19.53,8.5,4.34,4.24,1.08,14.28,,5.53,22.35,8.87,12.08,10.93,16.64,6.62,4.18,6.57,18.56,11.08,16.32,26.83,14.37,23.8,12.91,8.38,7.31,54.82
2018-08-03,10.33,12.56,13.64,,6.32,24.03,8.12,102.9,12.63,36.33,12.12,5.4,7.24,33.9,2.48,25.81,8.94,3.93,53.18,25.73,9.66,6.91,6.06,36.78,4.06,5.89,2.83,14.18,4.87,27.31,7.78,4.65,2.97,0.69,13.4,,9.47,9.47,8.83,8.75,12.93,20.44,8.29,4.77,8.16,20.91,11.77,15.77,16.42,13.7,25.26,10.36,7.56,5.3,65.57
2018-08-04,4.79,17.65,18.45,,7.15,23.91,10.25,104.39,10.02,35.16,11.27,8.82,7.41,36.88,3.18,26.67,16.36,7.9,37.27,22.52,8.74,7.03,5.39,47.82,4.66,6.07,2.89,12.49,5.09,31.84,8.89,5.09,2.95,0.58,10.93,,8.6,,9.23,9.37,15.68,16.78,26.16,5.39,5.08,16.86,23.15,14.42,16.49,13.38,17.36,10.37,8.12,5.9,60.38
2018-08-05,1.4,6.84,14.01,,6.82,21.48,13.65,103.77,11.05,56.03,7.81,13.11,6.64,44.34,2.83,29.61,5.93,8.2,21.37,18.31,8.66,7.06,4.97,23.69,4.74,4.82,2.96,11.48,5.43,21.25,9.33,4.14,2.85,0.44,11.07,,9.88,,9.24,9.56,23.48,22.12,17.56,3.69,3.2,10.01,23.46,10.98,8.23,13.71,12.15,6.12,7.55,6.2,65.69
2018-08-06,5.56,14.91,30.75,,11.31,16.26,19.1,90.76,10.1,57.65,15.32,9.93,8.71,41.63,13.86,31.24,12.15,6.61,47.75,28.82,8.78,7.03,6.03,14.69,4.52,5.44,2.81,11.72,5.94,27.65,9.81,4.5,2.71,0.37,9.86,3.23,12.9,,9.57,10.29,14.85,23.15,23.04,5.1,4.78,16.15,23.4,13.14,14.05,14.63,12.83,4.06,6.98,7.23,65.46
2018-08-07,7.36,14.02,24.9,,10.13,14.96,16.88,103.26,6.44,38.21,21.22,14.22,7.5,36.53,12.66,28.67,10.43,10.29,54.15,25.18,8.61,7.09,7.08,20.01,4.61,5.86,2.95,12.57,5.7,12.08,8.84,5.75,2.81,0.33,10.91,3.75,9.11,,8.82,10.31,8.43,12.45,17.56,7.69,17.47,13.02,19.68,15.23,21.11,15.25,15.61,4.55,3.16,5.42,43.01
2018-08-08,6.61,16.86,17.24,,13.89,13.09,13.45,76.47,8.72,60.23,18.15,13.76,5.75,44.6,10.66,29.24,17.51,8.54,51.75,29.18,8.57,6.94,8.57,7.78,4.62,6.1,2.9,13.32,6.37,24.15,8.23,4.28,2.89,0.51,11.76,4.1,5.32,,8.42,9.91,7.88,10.33,17.52,13.2,13.71,10.94,19.78,15.83,17.63,15.81,22.04,5.4,4.87,6.97,40.49
2018-08-09,7.08,11.97,21.84,,42.28,13.1,10.02,80.76,7.78,56.42,15.82,9.28,6.65,43.57,9.04,28.99,13.45,6.58,8.2,25.17,,7.22,5.63,7.84,4.5,5.45,2.87,5.55,7.03,38.26,7.91,6.33,7.38,1.73,16.2,7.83,10.84,,8.76,10.2,7.57,10.08,15.96,8.57,9.57,10.98,15.77,11.68,15.4,12.55,6.99,2.91,6.96,5.16,46.98
2018-08-10,4.4,17.93,32.33,,17.63,14.92,6.59,84.81,9.12,87.58,38.51,15.72,7.45,61.18,5.16,32.21,22.66,8.93,11.4725,27.58,,7.25,5.46,48.795,4.57,5.21,2.8,5.69,15.14,14.74,7.09,6.62,3.11,0.6,16.03,2.65,8.87,15.01,9.36,10.61,10.63,12.27,5.44,8.35,6.83,16.1,23.39,32.85,56.53,34.61,38.18,21.48,17.6,10.35,52.57
2018-08-11,3.71,20.47,29.36,,13.34,15.84,0.39,91.41,9.0,38.18,25.84,2.04,5.75,37.91,2.72,25.91,11.23,6.52,14.745,21.18,,7.03,5.36,89.75,4.76,4.48,2.91,5.73,13.2,11.36,8.11,7.76,2.89,0.5,15.48,7.24,10.28,,10.6,10.77,8.16,13.27,4.55,6.63,4.63,8.97,19.37,23.8,23.08,19.06,41.16,13.51,5.65,7.22,35.2
2018-08-12,2.78,21.28,29.65,3.6,10.98,15.11,1.08,92.76,5.94,42.88,6.52,7.12,6.85,38.55,3.46,23.62,9.73,6.33,18.0175,25.26,,6.98,4.25,50.75,4.38,3.7,2.98,5.52,11.55,9.5,8.72,5.1,2.9,0.36,19.36,2.83,11.34,,9.17,10.47,9.8,15.99,3.55,6.93,3.85,8.35,21.24,10.56,6.97,9.42,49.58,4.34,4.550000000000001,5.54,40.97
2018-08-13,5.01,32.61,51.86,13.47,13.99,14.86,0.93,98.17,7.31,56.89,11.43,11.5,6.13,42.93,9.96,29.41,15.94,7.14,21.29,29.19,,7.1,5.09,11.75,4.4,3.0,2.81,6.32,10.82,7.09,8.79,4.57,3.27,0.61,20.59,5.04,7.74,,9.24,10.44,11.65,18.67,4.6,7.88,4.65,8.88,17.58,11.81,18.71,10.18,4.16,5.78,3.45,9.38,56.54
2018-08-14,3.99,25.81,41.33,11.81,12.45,14.76,3.39,22.99,6.37,9.75,21.96,10.08,5.19,61.75,7.58,27.53,22.9,6.89,23.18,30.74,23.95,6.98,4.48,8.82,4.5,3.46,2.91,9.76,8.64,8.79,8.72,6.88,3.31,1.1,27.38,3.87,3.43,,9.74,11.4,15.72,17.93,5.58,9.99,11.87,9.81,16.9,11.95,26.24,15.71,12.92,3.36,6.91,6.61,17.05
2018-08-15,3.13,19.895,22.18,8.07,8.95,14.9,0.88,22.2,12.165,16.735,6.53,11.51,3.26,41.89,3.37,26.56,3.89,6.18,22.05,27.87,17.15,6.93,3.9,7.08,4.38,2.37,2.85,9.59,5.25,11.28,12.22,6.81,2.76,0.55,9.75,2.3,3.76,,9.69,10.33,12.04,15.01,7.11,7.06,1.57,6.78,12.04,5.9,7.93,7.76,4.46,1.86,4.72,3.85,33.61
2018-08-16,3.77,13.98,23.83,12.36,20.67,13.12,1.2,29.65,17.96,23.72,31.16,15.12,6.42,46.77,25.1,28.55,51.08,12.48,40.54,12.25,20.6,6.89,3.69,5.34,3.58,3.95,2.86,7.73,6.21,10.69,10.24,2.99,2.74,0.3,7.95,5.44,4.09,,8.97,10.39,7.78,11.0,11.93,12.62,20.62,15.64,15.18,22.3,33.72,18.12,9.36,3.39,12.82,7.21,35.94
2018-08-17,3.02,12.56,22.59,5.95,29.59,13.12,1.61,3.7,9.1,60.93,37.75,16.08,7.19,49.82,20.78,38.48,39.77,10.04,20.06,18.31,23.72,7.13,3.78,3.6,2.72,3.39,2.78,7.37,3.76,7.88,9.08,4.31,2.85,0.47,11.54,4.0,4.57,,10.33,10.65,7.69,11.06,7.46,7.83,14.52,17.7,10.1,22.94,37.88,15.36,11.38,5.13,8.57,7.4,54.3
2018-08-18,2.71,14.69,38.72,4.94,16.38,12.87,1.62,2.51,8.37,38.01,12.06,7.21,5.75,43.73,14.77,26.85,17.4,5.71,3.36,26.43,14.58,7.4,4.09,2.72,5.26,4.1,2.93,7.22,5.29,13.85,7.75,5.69,2.83,0.38,6.06,4.35,6.9,,9.12,10.16,9.46,11.91,7.18,8.84,3.68,8.3,11.24,9.75,16.35,12.68,4.47,3.01,10.21,7.3,60.13
2018-08-19,1.36,10.04,19.38,4.5,18.97,13.85,1.9,1.3199999999999996,14.76,41.82,30.71,24.3,14.08,49.03,14.95,32.2,22.38,13.69,9.135,30.33,18.76,7.43,3.8,4.99,11.53,3.21,2.92,7.16,11.78,41.48,7.29,5.79,2.83,0.47,48.82,2.55,10.02,,9.15,10.21,8.79,12.95,9.01,15.32,7.7,19.73,12.23,25.9,32.66,22.64,9.81,9.85,10.91,13.36,48.04
2018-08-20,6.49,15.32,27.91,3.34,16.02,17.14,2.03,0.13,30.44,94.83,33.59,2.21,13.23,66.12,14.48,41.88,21.5,17.54,14.91,24.01,21.7,7.03,4.36,7.56,5.56,4.36,2.8,9.14,15.79,49.11,7.21,5.93,2.64,0.38,14.46,4.24,7.97,17.74,9.71,10.36,8.41,11.53,9.02,19.69,4.58,21.4,26.26,27.81,39.43,18.52,9.04,17.8,17.53,25.6,58.37
2018-08-21,5.81,14.68,21.28,3.23,13.19,13.77,1.36,0.08,9.17,69.39666666666666,8.32,15.26,8.54,37.95,10.68,28.45,6.59,6.22,30.96,29.28,10.68,7.31,3.73,7.86,4.55,4.34,2.95,13.48,9.25,20.09,7.56,4.6,2.92,0.36,13.03,6.17,6.45,13.61,8.89,10.12,7.85,10.44,12.37,9.55,3.51,8.8,8.16,14.42,11.25,15.44,5.16,2.11,10.55,6.06,59.85
2018-08-22,1.7,12.31,15.84,3.69,13.88,15.87,1.65,41.66,7.21,43.96333333333333,14.26,13.31,10.44,46.07,22.28,34.88,10.66,15.01,24.35,30.95,11.32,7.01,3.82,12.21,5.88,4.13,2.91,14.16,11.74,21.53,7.19,4.87,2.88,0.48,16.24,3.0,13.06,9.48,8.52,9.96,7.89,9.9,13.96,14.06,5.84,12.61,10.21,12.1,23.13,14.63,6.56,1.8,11.14,4.18,57.99
2018-08-23,3.08,9.39,24.62,18.64,10.57,69.21,3.77,14.73,7.7,18.53,7.17,4.34,11.04,34.19,7.16,34.82,5.37,10.43,17.74,30.68,6.36,6.99,5.18,17.21,4.24,3.54,2.78,12.46,11.19,23.87,7.68,7.19,2.94,0.41,18.35,3.99,,,8.84,10.12,9.35,11.36,14.04,12.1,8.98,15.82,9.1,7.89,9.46,10.07,10.38,4.62,10.21,4.79,41.63
2018-08-24,4.78,13.435,28.22,16.74,9.97,114.6,2.3,10.21,11.19,20.35,11.04,7.88,9.84,32.31,5.26,27.84,12.93,9.09,5.44,34.28,8.89,6.96,10.08,15.86,6.33,3.54,2.97,14.88,9.73,23.66,8.09,8.83,2.76,0.43,15.47,2.3,,,9.48,10.67,9.98,13.22,14.01,12.89,7.02,20.23,10.32,13.33,15.53,13.82,14.03,8.4,8.38,8.69,48.43
2018-08-25,5.2,17.48,28.19,17.28,8.02,117.88,1.17,9.83,10.94,18.92,5.85,3.47,8.74,32.56,2.94,24.9,4.23,8.64,16.10333333333333,36.15,6.74,6.99,5.66,14.61,9.08,3.98,3.01,32.86333333333333,10.73,23.27,8.52,11.39,2.82,0.57,15.55,5.89,,,8.84,10.28,7.66,13.36,10.56,8.1,6.65,11.91,8.35,8.37,7.74,10.61,9.9,6.69,7.71,5.84,42.38
2018-08-26,3.3,26.98,20.01,12.15,8.48,74.38,0.95,9.28,32.56666666666666,14.76,6.11,2.13,8.6,29.29,4.04,23.36,4.12,6.77,26.766666666666666,31.19,4.22,6.7,4.4,18.67,6.25,4.165,2.97,50.84666666666666,7.35,14.68,9.16,8.86,2.84,0.4,15.07,2.74,,,8.51,9.84,9.11,16.62,7.67,6.51,4.91,7.39,6.51,3.7,3.35,5.83,2.62,3.3,3.18,4.21,20.8
2018-08-27,4.73,36.48,27.97,4.28,10.32,36.71,1.05,8.44,54.19333333333333,23.38,15.47,6.63,9.05,33.12,9.21,23.92,7.98,8.66,37.43,33.12,16.69,7.02,5.3,16.0,6.55,4.35,2.88,68.83,11.87,26.83,8.73,7.47,3.29,0.77,30.43,6.28,,11.38,8.57,10.18,8.43,13.95,9.3,4.64,7.21,9.16,5.12,11.02,15.74,10.56,5.34,2.78,4.13,4.22,22.56
2018-08-28,6.66,13.79,24.68,6.2,13.81,43.61,1.34,9.26,75.82,35.55,19.84,11.76,10.5,39.23,16.07,27.01,16.05,15.18,21.34,26.74,15.2,7.12,4.16,18.02,6.28,4.12,3.02,15.11,7.12,16.22,8.7,4.67,2.87,0.49,17.69,7.4,,12.57,8.74,10.39,7.54,12.02,13.76,8.49,6.41,11.31,8.05,15.83,19.89,15.45,6.4,3.86,7.33,8.5,35.74
2018-08-29,4.52,10.11,22.17,7.58,11.49,52.05,2.46,9.91,12.84,39.13,14.42,10.99,10.36,41.5,13.55,27.68,9.51,9.13,24.79,26.37,14.87,7.22,6.43,17.54,6.6,4.85,2.93,12.38,7.26,16.63,7.98,7.14,3.02,0.53,15.94,4.28,5.16,14.18,11.8,10.2,7.91,16.38,14.03,11.66,8.42,14.39,12.95,14.38,19.32,16.45,7.43,3.85,12.9,9.2,35.16
2018-08-30,6.68,6.23,38.1,19.17,18.08,90.15,3.15,12.54,8.25,33.1,24.45,23.09,15.61,48.42,11.43,34.69,12.0,7.81,44.38,33.34,28.45,7.13,5.01,16.43,4.46,4.43,2.93,11.03,8.65,16.31,8.11,4.9,2.93,0.65,19.69,3.77,9.6,12.89,9.18,9.95,9.78,17.98,10.66,15.21,10.6,25.6,14.41,20.1,26.84,20.88,6.36,7.15,16.29,7.59,7.54
