Date,AP001,AP005,BR007,DL002,DL011,DL013,DL019,DL021,DL028,DL031,DL033,GJ001,HR014,KA003,KA005,KA009,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,DL003,DL009,DL010,DL015,DL016,DL018,DL024,DL026,DL027,DL032,DL037
2020-01-02,17.09,8.97,10.84,20.83,27.74,72.61,6.1,65.13,9.23,15.45,27.49,23.96,19.11,4.98,10.11,3.61,6.37,8.78,12.54,10.36,9.38,16.81,1.94,1.79,4.35,3.84,12.78,1.57,4.77,5.04,5.89,5.72,23.67,59.73,18.92,26.69,39.55,9.99,17.18,19.44,18.98,22.24,6.77,6.49,17.83
2020-01-03,22.14,7.53,10.75,20.53,18.12,54.87,5.0,33.42,11.11,12.05,28.08,35.78,3.52,5.82,9.58,3.24,6.58,8.87,11.43,10.24,8.9,12.68,4.64,2.32,3.52,7.84,13.49,0.99,5.89,6.42,5.79,3.1,8.41,8.52,15.6,15.07,21.92,9.33,15.41,15.99,12.74,19.91,4.02,5.58,17.41
2020-01-04,19.87,9.26,11.47,5.14,13.59,42.14,5.52,25.26,12.75,12.3,22.04,38.98,5.69,7.27,10.2,3.63,4.22,7.68,8.12,6.74,8.49,13.84,4.04,2.4,7.9,9.62,12.4,1.47,6.21,4.22,5.2,12.96,10.28,8.16,11.89,18.65,12.86,7.54,13.13,13.75,12.15,15.67,4.02,5.2,14.31
2020-01-05,14.68,9.12,11.74,11.15,10.16,3.2,3.33,9.88,10.83,12.34,7.22,45.83,5.0,6.55,9.36,3.55,3.6,8.36,11.92,6.8,11.31,22.17,20.63,8.67,32.96,18.58,23.07,2.39,8.91,3.56,4.48,4.45,8.63,7.68,11.57,14.24,8.8,6.8933333333333335,14.1,13.02,10.55,15.84,3.17,4.25,12.59
2020-01-06,18.74,9.91,9.28,15.4,10.11,9.21,5.5,10.61,19.42,14.33,9.25,38.11,7.5,6.13,10.07,2.62,3.45,9.65,6.75,12.06,11.06,13.11,10.94,5.91,18.9,12.95,16.59,1.96,7.45,4.93,5.31,15.13,13.82,17.95,11.59,18.58,11.45,6.246666666666667,15.25,15.06,15.27,17.09,3.71,4.68,14.12
2020-01-07,17.89,9.6,8.0,18.64,33.06,5.32,6.05,11.64,18.01,12.75,13.83,58.67,7.0,6.95,10.24,3.4,4.79,9.47,7.53,8.54,9.91,13.19,2.52,1.98,7.28,4.81,13.14,1.51,5.41,64.0,5.17,8.01,9.27,41.24,10.92,16.78,13.06,5.6,20.48,17.77,12.78,14.19,3.94,4.48,34.86
2020-01-08,15.37,8.68,7.8,11.5,7.02,12.38,3.96,10.07,14.39,10.39,4.22,30.54,8.97,3.79,9.61,3.25,2.77,7.55,6.32,10.67,9.97,11.48,6.12,2.31,6.47,4.86,15.06,1.17,6.93,48.52,5.34,6.21,9.16,27.52,7.75,15.17,13.35,11.5,12.24,9.75,7.33,12.78,2.53,2.47,9.83
2020-01-09,13.54,6.94,8.46,7.9,3.15,8.57,3.6,4.72,4.0,10.96,1.65,46.78,7.49,6.4,10.74,3.78,1.92,8.15,20.5,11.89,11.95,12.89,4.81,2.43,7.07,9.86,14.2,1.46,3.98,47.75,5.94,2.44,8.12,8.66,8.43,10.51,8.82,9.79,12.79,9.5,7.95,11.54,2.18,2.55,8.83
2020-01-10,20.19,8.07,7.76,10.36,4.71,10.31,4.11,8.76,12.63,12.34,3.0,26.75,6.89,6.72,9.85,3.53,1.87,8.58,6.87,10.83,10.25,17.3,6.61,3.15,11.4,13.95,15.36,2.36,5.15,20.5,5.63,2.96,5.77,10.23,10.57,12.84,11.95,10.48,10.98,11.22,10.0,12.87,2.31,4.44,10.01
2020-01-11,18.45,9.74,7.39,12.22,10.85,10.7,4.18,16.05,10.99,13.27,5.33,45.44,6.35,5.89,9.35,3.52,4.75,9.89,10.87,11.1,12.87,12.83,15.53,5.57,17.91,16.12,21.29,2.33,3.58,20.79,5.78,3.82,7.41,16.06,11.86,14.66,15.47,9.02,15.68,13.06,14.76,16.93,3.15,4.89,12.92
2020-01-12,24.75,10.25,7.21,11.43,9.43,9.71,4.77,30.91,12.29,14.45,8.2,58.01,7.12,7.0,10.08,3.48,6.99,10.6,17.99,13.84,10.81,9.9,18.68,4.96,15.34,31.2,22.585,1.96,7.69,16.74,4.25,6.14,10.22,74.84,11.51,16.31,29.09,8.14,16.73,13.59,10.76,17.08,2.59,5.36,14.09
2020-01-13,32.97,14.54,14.27,4.36,12.32,9.99,6.07,40.1,9.11,12.07,6.6,62.71,6.02,7.43,10.81,3.65,4.35,9.13,6.24,15.36,10.58,13.21,16.8,5.89,9.67,20.49,23.88,2.87,10.54,47.51,4.69,2.72,5.69,49.73,9.33,15.44,12.53,8.05,15.99,11.19,13.0,16.6,2.53,4.81,14.15
2020-01-14,17.11,16.45,13.86,7.38,4.07,8.03,4.02,10.92,18.33,11.02,8.91,25.78,7.33,5.56,9.6,3.81,2.65,8.56,6.54,11.27,11.37,14.84,8.38,1.53,7.62,9.49,22.01333333333333,1.79,10.74,59.72,4.97,0.85,7.18,6.92,8.72,11.01,11.36,7.82,10.44,9.91,10.94,12.42,1.83,2.97,13.03
2020-01-15,18.33,6.53,15.88,8.58,11.24,5.06,3.57,8.01,23.39,12.79,11.86,19.5,8.04,7.93,9.83,3.68,2.1,8.77,7.23,12.35,10.51,12.58,4.31,2.52,7.35,7.866666666666667,20.146666666666665,2.01,4.18,38.27,5.05,4.39,6.87,5.7,10.24,10.54,11.95,8.39,11.66,11.83,10.1,14.47,2.34,4.52,18.84
2020-01-16,9.86,10.02,11.74,9.47,9.45,4.05,4.82,4.82,14.63,12.53,11.38,10.67,7.02,7.32,10.09,3.35,2.37,8.71,7.72,12.39,9.1,13.15,4.83,2.55,5.26,6.243333333333334,18.28,2.16,5.01,71.15,4.94,2.48,3.68,6.84,9.52,11.78,13.38,10.86,16.41,12.31,11.57,14.58,2.43,3.71,17.15
2020-01-17,15.86,9.53,13.17,6.47,2.42,14.18,4.17,29.11,6.08,12.85,11.13,36.88,8.26,4.0,10.42,3.31,2.61,8.61,7.44,13.11,9.57,20.68,4.41,2.35,5.11,4.62,15.67,1.23,3.91,63.94,4.93,4.54,8.21,10.28,8.59,11.06,10.53,9.16,12.73,10.11,7.7,12.29,2.05,3.67,12.74
2020-01-18,12.33,8.03,14.02,5.18,3.55,17.82,4.42,27.86,8.05,11.53,11.46,71.69,8.48,6.75,9.36,3.81,1.25,9.17,6.68,10.34,8.96,18.6,4.32,1.76,6.43,4.55,12.47,2.05,4.07,87.71,4.14,4.91,6.28,9.46,7.53,12.17,12.26,7.6,10.88,10.31,7.94,12.9,2.1,3.28,13.64
2020-01-19,16.57,8.58,12.5,3.99,3.19,19.68,3.06,20.36,12.27,9.62,6.92,46.67,7.12,6.45,9.99,3.44,1.78,8.79,6.57,11.39,10.12,22.98,5.98,1.56,6.0,6.48,13.54,1.32,3.8,69.03,4.74,3.7,3.96,8.05,7.85,7.87,11.19,7.71,12.82,9.03,7.41,11.78,1.98,2.93,13.39
2020-01-20,14.64,5.57,12.65,7.01,2.35,22.49,4.91,13.94,8.59,11.8,8.42,44.86,8.68,6.76,9.97,3.76,1.67,7.65,7.84,10.27,9.82,13.18,4.82,2.43,5.07,4.27,14.61,1.65,4.34,46.25,5.03,5.21,3.89,9.55,9.18,9.98,15.33,7.06,15.55,9.93,7.55,12.28,3.22,7.83,11.68
2020-01-21,14.09,8.29,13.94,3.76,7.71,32.2,2.99,32.19,12.14,11.67,14.42,84.52,7.22,6.97,9.58,3.27,4.59,8.05,15.16,8.94,8.08,12.99,4.83,3.39,4.78,2.74,13.05,1.92,4.03,48.5,4.32,3.93,7.18,11.63,9.39,14.64,13.36,10.39,16.56,11.59,8.58,13.58,2.89,10.44,15.92
2020-01-22,14.71,8.98,13.98,5.17,7.06,19.11,2.09,29.98,4.67,11.25,13.48,50.3,7.38,6.25,9.72,3.48,2.56,8.46,7.78,10.58,12.9,10.77,5.76,1.77,6.14,6.11,14.62,1.99,2.3,23.22,4.54,6.11,9.68,14.44,7.3,17.5,17.2,9.7,15.54,10.6,11.21,14.25,3.55,1.74,11.47
2020-01-23,18.29,7.32,12.4,4.82,3.9,8.88,3.41,6.59,12.61,11.1,8.8,34.63,7.5,6.7,9.84,2.85,20.57,8.76,7.05,13.19,16.75,12.12,6.29,2.42,7.11,4.44,16.74,1.61,1.85,42.55,5.82,7.3,4.93,7.13,8.55,9.14,11.31,10.43,14.26,11.84,11.52,12.35,3.15,3.29,11.91
2020-01-24,23.54,7.31,18.87,12.35,11.11,6.1,2.5,19.81,6.47,15.99,11.75,54.28,8.29,7.75,10.17,3.51,9.87,7.8,8.46,12.25,17.19,13.34,9.24,2.6,5.77,6.8,18.24,1.95,3.86,45.89,6.66,4.32,6.44,11.54,12.54,10.4,14.64,10.45,19.07,13.92,10.25,14.22,4.13,4.88,13.61
2020-01-25,18.69,8.91,14.98,9.81,20.44,11.62,2.65,27.1,12.12,13.21,13.2,144.29,9.3,7.72,9.9,3.33,2.41,7.75,11.04,11.31,16.59,13.77,12.22,3.74,7.69,13.14,19.81,2.44,3.38,33.31,4.13,7.13,8.08,7.88,10.89,12.66,19.06,8.38,18.44,16.41,10.61,17.47,4.45,5.99,15.3
2020-01-26,20.0,8.17,14.9,9.98,21.14,12.48,2.78,37.65,6.42,12.91,16.03,112.57,7.79,9.62,9.82,3.69,4.72,8.42,15.78,10.3,15.27,12.76,9.25,3.01,10.58,15.39,19.41,1.76,4.99,8.43,10.62,6.67,5.64,9.43,9.78,14.14,22.08,8.82,17.52,15.99,22.46,16.89,4.27,7.6,13.53
2020-01-27,19.73,8.35,15.34,11.92,26.08,17.06,6.31,28.7,15.41,12.69,14.78,51.25,7.24,8.72,10.93,2.95,19.53,9.13,11.17,10.27,15.3,12.59,13.28,3.59,7.12,4.83,19.01,1.72,4.19,7.77,5.12,5.74,6.06,8.99,10.14,20.03,14.54,8.88,19.51,18.56,34.31,22.47,5.06,6.96,17.7
2020-01-28,20.29,11.47,15.0,11.38,17.9,10.72,7.17,10.75,19.93,11.16,9.2,35.39,7.97,8.92,9.61,3.76,41.88,8.24,10.61,7.99,14.86,7.66,15.98,9.4,7.28,3.73,17.14,1.35,5.16,7.16,5.16,4.04,3.26,10.59,9.5,12.79,15.35,13.51,16.2,14.84,13.37,15.14,3.83,5.49,16.67
2020-01-29,12.76,14.41,15.19,6.06,15.62,10.76,8.38,2.5,8.62,10.64,9.72,40.13,8.92,7.34,9.52,3.02,41.85,9.48,6.87,7.09,13.27,6.12,26.57,2.09,9.36,15.32,26.37,1.68,3.47,5.73,5.31,1.33,2.41,8.65,8.37,10.92,13.97,7.95,14.27,13.66,12.85,15.25,3.5,6.85,14.26
2020-01-30,15.43,15.64,14.77,8.31,16.92,10.98,7.64,2.84,7.77,10.82,7.72,100.04,8.39,9.06,10.11,4.12,20.67,9.09,6.8,8.62,10.87,6.85,13.61,3.9,19.79,23.34,19.93,1.66,3.46,6.65,6.15,1.75,3.04,6.47,10.13,9.39,16.51,7.95,13.79,14.9,14.63,13.62,3.68,7.09,18.44
2020-01-31,19.06,8.02,14.66,7.44,14.8,12.22,7.9,2.02,9.12,10.87,9.97,83.08,8.79,10.56,10.16,3.25,0.8,8.28,9.95,13.48,12.65,8.27,15.73,5.42,8.46,12.69,13.49,2.19,4.76,10.04,6.46,2.82,4.33,13.71,9.12,10.09,6.56,8.09,17.14,13.75,13.68,14.51,3.09,6.04,14.0
2020-02-01,18.25,5.57,14.78,8.2,16.55,11.53,6.83,4.66,10.34,9.94,9.97,56.67,9.06,16.46,10.14,3.34,2.09,7.65,11.19,12.0,10.63,7.22,1.35,5.84,6.14,4.97,8.17,1.47,4.34,17.08,5.25,3.24,4.22,8.36,8.82,9.89,16.89,7.71,15.64,14.14,12.16,13.45,3.67,6.05,14.14
2020-02-02,13.38,8.72,14.38,7.18,17.11,15.47,7.62,9.12,12.41,10.47,8.62,36.8,8.29,6.74,9.06,3.46,2.96,7.72,12.43,14.26,11.31,6.36,2.715,2.53,5.34,5.69,7.48,1.68,4.6,38.88,7.11,3.88,5.2,5.52,8.78,11.36,18.61,7.78,16.26,14.59,12.14,13.36,4.39,7.09,11.06
2020-02-03,15.16,8.38,14.84,9.85,19.67,14.43,7.87,7.82,11.69,11.89,10.43,31.18,9.01,8.34,10.03,3.48,2.53,7.37,13.67,12.56,12.23,9.91,4.08,2.6,5.3,2.02,7.77,1.26,4.26,41.52,6.75,4.75,5.72,4.4,10.25,11.14,19.69,7.81,16.87,15.93,14.01,16.14,3.73,8.94,14.4
2020-02-04,16.38,7.95,14.38,13.7,34.13,16.38,6.29,20.1,14.29,11.52,14.1,48.18,8.7,7.54,10.38,3.43,2.88,9.16,6.95,16.88,12.43,9.17,3.05,2.61,4.98,17.2,8.99,1.31,3.18,41.07,6.29,3.04,5.88,7.59,11.66,23.15,20.06,8.17,18.68,19.2,19.95,20.63,6.3,8.52,21.89
2020-02-05,19.32,4.99,14.34,12.79,25.8,17.44,7.3,8.27,14.99,10.61,12.2,59.11,8.26,6.99,9.79,3.37,8.04,8.28,7.43,14.84,11.52,15.14,6.57,1.46,6.12,2.87,8.38,1.31,3.82,29.37,6.14,0.88,4.04,17.49,13.35,13.0,20.3,7.88,13.91,16.45,13.51,16.04,4.77,9.26,18.47
2020-02-06,15.01,5.97,15.31,8.62,18.93,11.85,7.86,16.2,18.81,11.32,10.74,51.41,7.58,6.61,9.86,3.21,3.47,8.51,8.99,15.02,12.02,9.73,5.54,2.32,6.12,2.9,9.65,2.19,3.29,10.29,5.96,2.59,5.41,7.66,10.78,11.5,22.35,7.68,15.82,14.05,15.61,13.94,4.23,6.99,15.63
2020-02-07,18.3,5.36,14.125,12.22,34.78,14.92,6.94,17.36,13.27,11.7,10.57,47.32,9.26,7.04,9.68,3.43,5.24,9.66,7.3,13.39,12.08,14.0,5.54,1.85,7.28,2.49,8.85,1.57,3.34,9.14,5.41,4.47,4.05,4.86,11.0,17.67,20.17,7.63,22.42,18.78,19.14,19.84,6.15,6.86,22.39
2020-02-08,20.25,7.85,12.94,3.44,22.08,16.81,7.18,20.3,22.89,11.24,11.04,55.99,8.15,7.14,9.66,3.0,7.07,10.1,9.69,14.93,12.41,15.48,6.06,2.1,6.86,2.99,8.58,1.6,3.53,10.21,7.31,1.28,5.8,6.26,15.28,16.11,19.79,7.91,18.95,17.09,15.23,16.94,4.68,10.86,19.67
2020-02-09,17.41,8.73,8.46,11.1,20.97,16.25,7.85,21.69,14.74,10.34,13.31,27.16,8.6,7.19,9.48,3.38,6.94,10.59,10.05,12.21,12.37,13.06,5.88,2.94,10.83,5.51,8.97,1.74,3.71,36.5,5.89,1.32,4.76,6.16,17.7,13.15,20.45,7.76,19.62,17.63,14.73,16.2,4.95,8.64,17.12
2020-02-10,17.68,8.23,13.02,7.83,27.24,19.76,6.82,23.42,6.59,12.14,14.78,31.84,9.13,7.15,9.45,3.32,13.04,10.76,7.86,12.12,11.95,14.74,4.82,1.94,5.21,3.27,8.05,1.87,5.12,12.29,5.33,2.09,5.46,5.18,14.44,14.65,20.74,7.73,18.7,17.41,14.42,17.88,4.93,8.93,19.95
2020-02-11,18.99,8.33,9.43,8.1,23.26,16.69,6.92,30.38,8.62,10.4,13.11,48.28,9.72,6.04,9.35,3.28,4.6,11.91,9.07,16.42,13.52,14.38,5.01,2.97,6.5,4.39,7.54,1.74,5.34,16.43,6.06,5.06,6.08,6.42,13.54,15.56,21.07,7.94,16.73,17.47,14.55,16.66,5.88,8.23,18.75
2020-02-12,21.32,8.18,5.89,7.75,24.29,18.14,10.66,25.35,3.48,11.1,12.31,52.9,8.86,7.0,9.76,3.61,6.31,10.17,2.5,12.43,12.4,14.76,5.98,0.94,7.17,8.37,8.75,2.37,6.66,16.04,5.94,8.89,6.73,8.88,15.29,18.84,23.25,7.68,22.11,18.95,19.95,18.87,5.66,11.9,18.78
2020-02-13,34.59,8.97,4.97,9.49,20.33,18.52,10.87,30.37,3.9,11.59,16.49,40.9,11.56,6.72,10.46,3.07,10.3,9.77,10.04,11.87,14.5,15.14,11.52,5.95,13.45,6.39,15.7,2.3,6.52,39.15,8.04,6.82,7.55,5.5,20.33,19.73,30.93,7.54,23.35,18.36,17.33,18.15,4.9,10.55,17.37
2020-02-14,23.05,6.99,4.57,6.43,18.73,12.94,12.56,18.18,12.47,11.18,14.6,54.6,11.53,4.35,8.99,3.46,8.4,9.35,8.33,12.35,15.62,18.05,29.6,11.17,15.6,14.45,41.85,3.15,5.45,46.12,7.02,25.41,4.76,5.03,15.3,13.11,19.38,7.81,19.92,14.61,14.46,14.05,5.2,7.02,16.39
2020-02-15,27.95,8.56,6.84,5.77,21.07,17.98,10.53,9.72,19.93,12.38,19.02,57.08,11.74,8.91,10.64,4.24,8.02,7.11,10.64,16.27,15.56,22.46,15.07,6.57,16.06,11.24,24.06,2.06,5.71,46.83,5.91,8.93,7.2,7.5,20.48,18.97,28.07,8.2,23.15,19.82,17.75,17.59,5.75,10.46,18.92
2020-02-16,15.75,7.25,6.23,3.85,26.4,18.58,11.8,12.43,21.2,11.66,18.63,66.39,12.36,7.66,9.66,3.19,13.78,9.81,10.13,13.02,15.95,11.93,13.51,6.33,10.24,8.67,20.3,3.84,5.73,32.06,6.11,6.34,6.78,6.05,26.29,17.69,32.66,8.04,26.08,19.98,20.24,17.52,6.23,16.11,18.79
2020-02-17,19.12,5.56,5.619999999999999,3.06,26.86,18.3,10.35,19.53,11.86,11.91,18.56,57.29,11.63,7.96,9.87,3.4,20.46,8.66,9.98,13.63,16.07,13.57,10.59,4.95,11.8,12.31,16.77,5.62,5.12,35.31,5.38,6.66,5.27,5.34,21.59,16.95,24.98,7.75,28.85,20.83,23.79,24.73,7.41,12.12,18.29
2020-02-18,20.98,5.36,5.01,9.13,24.19,17.55,12.9,21.15,22.21,13.0,30.77,64.71,11.29,6.92,10.18,3.03,13.95,9.08,11.15,14.69,15.5,15.24,16.86,8.58,20.52,12.34,20.3,2.41,5.87,16.4,6.59,6.68,6.46,4.53,23.04,23.28,36.16,8.07,36.21,26.83,27.67,25.54,6.94,10.67,19.41
2020-02-19,18.62,7.39,5.15,9.26,23.52,37.29,13.27,38.24,9.71,11.19,14.16,118.91,11.93,3.06,10.11,3.75,13.36,10.18,10.47,20.17,16.51,18.24,8.73,4.09,9.65,5.55,16.53,0.89,5.28,37.7,9.98,9.29,9.35,9.25,20.13,27.0,27.93,8.4,21.83,20.29,19.15,17.42,8.59,10.55,47.55
2020-02-20,17.74,3.26,4.65,7.68,16.8,30.58,11.02,20.0,9.27,10.87,10.29,72.14,10.66,5.83,10.095,3.32,8.35,11.43,14.83,18.15,14.49,19.17,5.63,2.8,6.29,2.83,11.33,,4.84,63.67,6.13,5.19,5.64,5.86,9.6,17.21,15.02,7.8,16.66,17.9,14.01,12.93,5.49,6.14,47.9
2020-02-21,16.2,1.62,4.36,7.1,15.75,11.38,11.74,15.65,9.14,11.19,8.39,52.84,11.28,5.91,10.08,3.41,11.03,13.29,10.72,13.42,14.15,18.32,5.88,1.93,6.37,4.33,11.92,,6.41,13.13,7.09,5.97,4.79,10.32,10.01,13.05,7.66,7.51,17.07,18.02,14.7,9.73,5.11,5.52,14.52
2020-02-22,20.2,7.58,5.15,11.74,21.0,10.96,11.26,9.94,11.44,11.65,10.19,42.9,6.43,7.71,9.86,3.41,12.25,10.65,10.19,11.57,13.73,12.85,3.46,1.37,8.09,2.9,12.6,,5.27,14.86,6.4,3.16,5.24,13.57,17.53,15.83,8.18,7.62,18.89,21.06,17.67,15.75,6.67,10.26,20.53
2020-02-23,13.0,3.55,5.14,4.67,34.28,18.97,10.63,16.93,29.43,11.04,9.56,48.07,3.11,5.96,9.64,3.35,7.1,9.33,9.64,11.87,13.96,12.95,5.08,1.96,4.23,5.58,11.28,,4.22,51.91,6.54,3.47,7.25,10.83,20.12,14.43,7.99,8.04,16.33,19.61,14.28,14.95,6.21,14.68,20.07
2020-02-24,15.94,3.14,5.2,7.56,30.563333333333333,16.0,11.83,28.32,17.51,10.98,10.11,42.37,4.51,7.01,9.9,3.38,6.59,9.47,14.43,13.81,15.77,20.3,5.37,1.94,3.61,3.05,9.05,,5.49,28.69,4.77,3.94,5.48,8.41,27.5,19.04,8.58,8.08,24.58,20.6,16.59,15.44,6.79,13.43,19.99
2020-02-25,16.73,5.77,6.87,7.76,26.846666666666664,15.17,11.15,34.06,15.03,10.57,9.36,62.73,7.35,5.59,9.11,3.54,6.25,10.22,9.63,13.85,15.05,11.64,19.45,2.62,8.33,7.32,6.82,,10.39,22.52,4.25,10.43,2.59,2.15,24.45,28.72,16.24,7.73,30.91,23.96,19.12,17.82,5.86,16.16,22.21
2020-02-26,19.56,4.83,5.24,7.73,23.13,13.11,11.1,33.08,24.83,11.55,10.68,103.5,10.37,6.32,10.1,3.16,6.07,8.77,9.85,11.98,17.6,12.19,19.34,7.55,19.12,11.93,6.01,,3.54,13.35,6.77,4.71,3.34,2.64,20.93,21.74,21.97,8.33,28.14,18.76,16.69,15.27,6.77,16.73,25.61
2020-02-27,22.27,7.61,5.31,2.49,19.83,12.37,10.51,28.0,17.94,10.25,8.5,68.76,8.51,6.29,9.96,3.8,6.53,10.88,7.4,13.19,15.08,11.03,12.36,6.39,17.26,7.69,5.86,,4.52,18.08,4.83,5.24,4.5,4.4,21.23,23.85,21.74,8.55,25.5,16.38,16.79,14.23,6.05,11.66,36.37
2020-02-28,23.6,5.74,5.35,4.69,14.95,12.88,11.42,17.29,6.9,9.21,8.2,64.67,5.84,7.27,9.88,3.39,6.52,9.18,11.92,11.98,15.66,12.63,8.11,3.27,7.79,3.62,7.54,,5.92,46.82,5.32,5.51,4.79,3.35,16.18,18.83,17.22,8.08,18.88,15.78,12.53,12.04,5.73,8.39,19.45
2020-02-29,18.21,7.32,,10.32,15.95,16.41,9.78,27.59,16.2,10.42,7.93,64.67,3.91,6.85,9.27,3.2,3.78,10.96,11.35,14.14,14.05,9.78,6.15,2.34,5.57,4.3133333333333335,7.11,1.55,17.84,43.08,7.73,6.54,3.89,5.36,16.38,20.1,16.96,4.85,19.59,11.58,9.28,10.88,4.52,9.17,16.7
2020-03-01,19.32,6.59,,11.08,23.16,14.49,10.68,15.05,6.22,11.31,8.12,70.8,2.9,3.66,9.74,3.31,3.75,10.35,21.92,9.61,14.62,10.68,5.97,1.75,6.9,5.006666666666667,6.79,1.42,4.67,26.11,5.97,5.71,4.0,3.31,17.66,15.05,19.27,2.03,22.98,16.66,13.51,11.31,5.43,9.69,21.29
2020-03-02,24.7,9.08,,11.84,24.23,18.56,10.27,34.14,20.69,12.16,11.73,81.42,6.95,3.1533333333333333,10.31,3.96,3.48,9.12,9.91,13.03,14.94,14.82,10.08,1.62,5.16,5.7,6.66,2.28,7.37,51.02,6.04,5.37,4.16,3.28,20.1,19.71,24.02,3.18,23.2,17.68,13.73,15.54,6.22,13.05,20.95
2020-03-03,22.82,6.01,,8.4,24.39,10.77,10.29,26.82,23.63,10.56,9.4,119.95,7.88,2.6466666666666665,9.89,3.22,3.78,7.86,10.78,11.96,14.73,12.97,10.97,1.5,5.16,4.89,7.48,1.29,6.09,49.47,7.19,5.85,5.12,3.52,19.16,18.63,22.19,4.36,17.41,16.89,13.48,14.56,5.19,12.23,21.56
2020-03-04,17.88,15.6,,13.67,23.28,25.61,10.28,20.74,23.67,10.65,8.09,51.07,5.35,2.14,9.08,3.49,5.23,6.36,13.85,13.08,13.85,13.74,26.21,3.46,7.49,5.63,7.79,1.38,4.97,10.7,6.1,4.56,6.52,4.75,21.54,31.92,21.99,4.14,26.13,19.31,15.38,16.1,7.99,12.02,25.9
2020-03-05,18.35,9.65,5.04,8.27,16.71,11.26,10.05,16.59,13.72,10.47,4.63,63.99,1.52,7.94,10.02,3.38,7.81,8.76,14.65,10.26,14.02,16.67,33.42,6.18,11.96,10.65,7.02,1.77,3.77,4.23,7.46,6.01,2.85,4.04,13.9,13.17,20.43,1.08,18.62,19.06,11.47,10.54,4.26,7.15,21.74
2020-03-06,17.86,7.89,7.22,6.21,18.08,10.63,8.49,17.07,5.05,10.95,2.66,61.9,1.71,7.31,9.87,3.16,9.14,7.23,11.49,11.24,15.04,13.02,10.6,2.58,6.03,2.39,6.96,1.22,7.04,1.7,7.53,4.17,2.81,2.84,15.19,9.56,16.19,1.3,15.06,16.27,9.08,8.34,4.05,8.45,38.27
2020-03-07,12.13,8.37,12.88,7.65,18.1,17.17,9.49,25.86,16.16,11.9,3.38,45.6,2.4,7.17,10.31,3.13,3.1,9.87,8.51,12.19,14.82,10.9,9.55,2.34,4.97,3.76,5.83,1.42,4.3,1.7,6.07,5.49,2.7,2.76,12.83,11.17,15.96,1.28,18.2,17.46,10.87,9.66,3.1,8.01,34.43
2020-03-08,29.5,11.2,19.54,11.27,13.44,27.4,10.56,35.25,6.53,11.48,6.4,32.78,5.87,7.05,9.47,3.25,3.28,9.25,11.62,11.59,15.26,10.32,5.48,3.06,6.77,3.56,6.91,2.37,2.8,11.55,6.06,5.97,0.59,3.18,15.8,9.48,13.7,2.56,18.09,17.78,9.03,15.17,4.52,7.65,24.38
2020-03-09,18.18,11.35,19.72,7.94,18.09,11.4,10.63,37.16,16.28,14.67,5.21,42.98,6.53,6.15,10.06,3.65,3.5,10.15,6.74,10.58,15.46,10.4,6.1,2.18,7.8,2.35,7.94,2.46,4.44,5.86,6.43,5.11,3.89,3.32,21.87,12.64,16.78,2.39,17.95,21.0,8.67,11.38,5.38,9.83,21.36
2020-03-10,25.19,8.91,19.7,5.27,28.32,6.95,13.54,35.59,19.33,14.38,6.74,26.68,6.06,7.64,9.95,3.12,3.32,8.67,9.44,13.53,15.49,7.99,4.73,2.17,6.41,3.3,6.89,2.11,3.63,6.43,5.3,6.22,4.63,2.89,26.21,22.94,25.57,3.74,27.5,24.13,20.62,16.88,7.24,14.97,28.02
2020-03-11,20.86,8.65,24.61,9.49,23.85,7.1,11.35,32.14,11.53,12.9,6.44,19.43,2.5,8.32,9.87,3.4,7.2,8.35,8.1,12.69,14.24,8.51,6.64,1.74,7.51,4.67,7.44,2.03,8.79,13.62,4.39,4.93,4.57,3.44,19.03,15.31,22.8,2.75,19.9,19.84,16.12,12.43,6.32,6.58,29.31
2020-03-12,17.37,10.58,19.46,11.43,22.24,12.67,11.34,5.42,13.49,15.33,5.16,40.38,3.94,6.34,9.82,3.18,2.78,11.81,7.79,12.3,12.8,9.83,6.84,2.4,9.25,4.45,6.75,3.05,4.57,5.76,4.91,9.25,4.73,2.9,16.65,15.02,22.11,2.8,24.69,17.52,11.79,16.54,5.26,9.73,42.69
2020-03-13,14.83,8.83,23.47,8.58,18.89,18.28,11.47,4.41,11.81,13.76,6.22,27.3,2.48,8.03,9.71,3.48,2.81,9.78,8.52,16.4,14.93,15.69,5.27,2.74,7.76,3.5,7.24,2.62,4.87,6.92,4.88,4.88,4.31,3.5,21.96,17.04,26.82,2.33,22.4,17.56,12.1,18.6,5.385,10.58,34.47
2020-03-14,21.65,7.98,19.54,8.82,20.74,12.87,11.09,3.53,7.3,11.89,4.29,49.34,3.59,7.54,10.12,3.24,2.91,11.02,12.75,12.54,12.65,19.73,10.86,2.58,7.7,4.68,7.08,2.12,5.75,45.43,3.69,4.56,4.09,2.93,13.99,12.13,19.74,1.44,18.82,16.33,12.06,12.26,5.51,9.1,31.48
