Date,AP005,BR007,DL017,DL025,DL030,GJ001,PB001,TG001,TG002,TG003,TG004,TG005,TG006
2020-02-27,1.21,0.79,0.26,2.22,3.37,0.86,2.0,0.01,0.0,0.0,0.0,0.01,
2020-02-28,3.86,1.68,0.1,3.67,1.43,1.13,1.96,0.02,1.9,0.01,0.0,0.0,
2020-02-29,4.36,,0.3,12.16,0.91,1.13,2.0,0.04,2.89,0.03,0.0,0.0,1.46
2020-03-01,3.18,,1.08,35.63,1.13,1.13,1.98,0.02,1.87,0.0,0.0,0.0,1.17
2020-03-02,2.75,,0.21,14.18,6.58,1.13,1.98,0.04,2.94,0.01,0.0,0.01,1.1
2020-03-03,3.19,,0.08,1.31,3.94,1.13,1.98,0.07,2.64,0.01,0.0,0.0,0.91
2020-03-04,2.28,,0.12,1.14,1.92,1.13,1.94,0.02,2.67,0.06,0.72,0.0,1.14
2020-03-05,1.18,6.66,0.0,0.19,1.06,1.13,2.0,0.03,5.46,1.04,40.41,0.0,1.02
2020-03-06,0.85,4.57,0.01,2.11,0.71,1.13,1.98,0.01,1.38,0.54,2.61,0.0,0.49
2020-03-07,1.29,1.84,0.02,0.84,0.75,1.13,1.98,0.05,1.83,0.45,6.19,0.0,0.63
2020-03-08,1.98,0.98,0.03,0.46,2.14,1.13,2.0,0.01,1.68,0.5,1.58,0.0,0.76
2020-03-09,1.83,0.1,0.01,0.14,1.46,1.13,2.0,0.03,2.91,0.57,1.52,0.0,1.18
2020-03-10,1.23,0.44,0.03,0.79,1.26,1.13,2.0,0.01,1.7,0.53,0.49,0.0,0.92
2020-03-11,2.01,0.08,0.01,1.13,0.67,1.13,1.96,0.01,2.8,0.45,5.22,0.0,0.74
2020-03-12,1.64,1.44,0.01,3.09,0.35,1.13,1.89,0.01,3.47,0.41,1.78,0.0,0.87
2020-03-13,0.75,6.65,0.01,16.5,1.45,1.13,2.0,0.0,2.11,0.33,0.85,0.01,0.48
2020-03-14,1.14,4.34,0.62,0.88,0.86,1.13,1.98,0.01,2.52,0.77,7.23,0.0,0.78
2020-03-15,3.13,0.45,0.0,5.45,1.39,1.13,2.0,0.0,2.06,0.66,3.04,0.0,0.69
2020-03-16,2.67,0.69,0.01,3.42,1.39,1.13,1.98,0.01,2.54,0.2,1.01,0.0,0.92
2020-03-17,2.66,0.28,0.0,10.03,1.89,1.13,2.0,0.03,2.39,0.0,1.29,0.0,1.11
2020-03-18,3.39,0.35,0.02,6.48,1.91,1.13,1.83,0.06,2.44,0.5,0.32,0.0,1.13
2020-03-19,6.1,0.3,0.01,2.22,2.96,1.13,2.0,0.04,5.53,1.14,5.93,0.01,1.07
2020-03-20,5.73,1.39,0.01,0.0,1.74,0.0,2.0,0.12,4.78,1.29,2.03,0.0,0.8
2020-03-21,2.82,2.32,0.01,0.0,1.76,2.5066666666666664,1.98,0.05,5.13,0.58,10.37,0.01,0.66
2020-03-22,1.62,0.02,0.0,0.0,2.32,5.013333333333333,2.0,0.22,3.83,3.2,17.1,0.02,0.31
2020-03-23,1.21,0.0,0.0,0.0,2.93,7.52,2.0,0.02,1.12,0.1,0.92,0.02,0.32
2020-03-24,3.25,0.52,0.0,0.0,2.5,3.33,1.98,0.11,0.63,0.0,0.26,0.02,0.25
2020-03-25,1.22,0.0,0.01,0.0,2.82,2.85,2.0,0.16,0.65,0.67,0.72,0.02,0.15
2020-03-26,0.69,0.0,0.72,0.0,2.07,2.8,2.0,0.0,0.45,0.0,0.45,0.02,0.16
2020-03-27,1.34,0.0,9.78,0.0,1.78,1.08,1.94,0.0,0.2,0.0,0.14,0.02,0.27
2020-03-28,1.53,0.0,2.55,0.0,1.41,3.56,2.01,0.0,0.2,0.0,0.25,0.02,0.23
2020-03-29,1.55,0.0,5.82,0.0,1.63,1.95,1.98,0.0,0.37,0.0,0.17,0.02,0.0
2020-03-30,1.84,0.0,6.47,0.0,1.41,4.88,1.98,0.0,0.35,0.0,0.24,0.02,0.01
2020-03-31,1.17,0.0,5.94,0.0,1.65,2.5,2.0,0.0,0.39,0.01,1.02,0.01,0.29
2020-04-01,1.81,0.0,13.44,0.0,1.3,1.88,1.98,0.0,0.65,0.1,0.9,0.02,0.04
2020-04-02,1.02,0.0,3.8,0.0,1.06,2.09,2.01,0.0,0.8,0.52,0.75,0.01,0.0
2020-04-03,1.03,0.0,3.0,0.0,0.81,5.44,1.98,0.0,0.67,0.12,1.3,0.02,0.13
2020-04-04,0.84,0.0,2.84,0.0,1.6,4.85,2.0,0.0,1.42,0.23,0.93,0.02,
2020-04-05,1.0,0.0,0.05,0.0,1.24,5.63,1.94,0.0,0.48,0.01,0.38,0.02,
2020-04-06,1.07,0.0,0.29,0.0,0.92,3.94,,0.0,0.52,0.0,0.48,0.02,
2020-04-07,0.97,0.0,0.01,0.0,0.63,1.47,,0.0,0.18,0.0,0.44,0.02,
2020-04-08,1.16,0.0,0.0,0.0,0.27,1.08,,0.0,0.16,0.0,0.38,0.04,
2020-04-09,1.25,0.0,0.0,0.0,0.34,2.04,,0.0,0.84,0.04,0.72,0.01,
2020-04-10,1.08,0.0,0.0,0.0,0.71,3.51,,0.0,0.34,0.0,0.29,0.0,1.17
2020-04-11,0.89,,0.0,0.0,0.28,6.71,1.0,0.01,0.55,0.02,0.49,0.02,1.01
2020-04-12,1.04,,0.0,0.0,,3.97,2.0,0.0,0.95,0.41,0.67,0.12,0.73
2020-04-13,1.2,,0.0,0.0,,2.56,2.0,0.0,0.28,0.0,0.15,0.02,0.42
2020-04-14,0.98,,0.0,0.0,,3.61,1.79,0.0,0.39,0.1,1.3,0.0,0.4
2020-04-15,1.27,,0.0,0.0,,1.67,1.83,0.0,0.19,0.0,0.68,0.02,0.4
2020-04-16,2.64,,0.0,0.0,,3.22,2.0,0.0,0.21,0.0,0.15,0.02,0.28
2020-04-17,1.37,,0.0,0.0,,1.83,1.98,0.0,0.19,0.01,0.31,0.02,0.88
2020-04-18,2.0,,0.0,0.0,,2.45,2.0,0.0,0.36,0.03,0.55,0.02,0.84
2020-04-19,1.15,,0.0,0.0,,0.95,2.0,0.0,0.39,0.01,0.26,0.02,0.66
2020-04-20,0.89,,0.0,0.0,,1.02,2.0,0.0,0.28,0.0,0.15,0.02,0.65
2020-04-21,1.05,,0.0,0.0,,1.5,2.0,0.0,0.32,0.0,0.35,0.02,0.18
2020-04-22,0.71,,0.0,0.0,,2.16,2.0,0.0,0.22,0.02,0.76,0.02,0.32
2020-04-23,0.7,,0.0,0.0,,1.23,2.0,0.0,0.19,0.0,1.7,0.02,0.55
2020-04-24,0.9766666666666666,,0.0,0.0,,0.67,2.0,0.0,0.26,0.0,0.14,0.02,0.53
2020-04-25,1.2533333333333332,,0.0,0.0,,0.56,1.98,0.0,0.3,0.0,0.73,0.03,0.58
2020-04-26,1.53,,0.0,0.0,,0.75,5.05,0.01,0.38,0.0,0.71,0.02,0.56
2020-04-27,1.22,,0.0,0.0,,1.34,8.48,0.0,0.34,0.0,0.16,0.02,0.46
2020-04-28,0.84,,0.0,0.0,,2.51,8.81,0.0,0.11,0.0,0.0,0.01,0.17
2020-04-29,1.25,,0.0,0.0,,2.46,8.72,0.06,0.19,0.0,0.02,0.02,0.0
2020-04-30,1.76,,0.0,0.0,,1.64,8.81,0.05,0.18,0.0,0.02,0.03,0.0
2020-05-01,0.7,,0.0,0.0,,0.92,8.72,0.0,0.22,0.0,0.27,0.02,0.0
2020-05-02,2.37,,0.0,0.0,,0.65,8.72,0.0,0.07,0.0,0.02,0.02,0.0
2020-05-03,2.15,,0.0,0.0,,0.89,8.72,0.02,0.32,0.0,1.96,0.03,0.0
2020-05-04,1.23,,0.0,0.0,,0.9,8.67,0.05,0.28,0.0,1.45,0.02,0.0
2020-05-05,0.75,,0.0,0.0,,1.91,8.72,0.1,0.55,0.0,1.07,0.02,0.0
2020-05-06,2.31,,0.0,0.0,,1.57,8.72,0.02,0.22,0.0,0.17,0.03,0.0
2020-05-07,1.17,,0.0,0.0,,1.72,8.23,0.02,0.52,0.0,0.7,0.02,0.0
2020-05-08,1.54,,0.0,0.0,,0.86,8.81,0.02,0.39,0.0,3.13,0.02,0.0
2020-05-09,0.93,,0.0,2.85,,1.14,8.72,0.04,0.36,0.0,0.38,0.02,0.0
2020-05-10,3.0,,,0.15,,0.84,8.82,0.04,0.32,0.01,3.13,0.01,0.58
2020-05-11,0.74,,,0.62,,0.76,8.72,0.06,0.61,0.22,4.62,0.02,0.0
2020-05-12,0.4,,,0.52,,0.97,8.82,0.34,0.71,0.01,0.26,0.01,0.0
2020-05-13,0.77,,,0.84,,0.88,8.63,1.03,0.5,0.01,0.31,0.02,0.0
2020-05-14,0.63,,,0.05,,0.81,8.81,0.05,0.67,0.0,0.3,0.02,0.74
2020-05-15,1.0,,,0.53,,1.62,8.72,0.02,0.51,0.0,3.18,0.03,1.21
2020-05-16,0.41,,,0.32,,1.25,8.81,0.06,0.52,0.0,4.54,0.03,2.29
2020-05-17,0.29,,,5.95,,1.29,8.81,0.04,0.91,0.0,2.4,0.03,1.41
2020-05-18,0.88,,,7.92,,3.15,6.88,0.04,0.35,0.0,7.93,0.02,1.11
2020-05-19,1.31,,,4.49,,2.43,8.81,0.02,0.86,0.04,19.0,0.01,2.53
2020-05-20,3.09,,,0.12,,1.96,8.72,0.04,1.33,0.21,15.62,0.02,3.43
2020-05-21,1.06,,,0.04,,1.86,8.82,0.02,0.92,0.12,16.16,0.02,2.08
2020-05-22,0.72,,,2.74,,2.64,8.72,0.04,2.29,0.46,18.31,0.01,5.13
2020-05-23,0.7,,0.0,1.18,,1.69,8.82,0.23,4.68,0.83,5.61,0.01,6.77
2020-05-24,0.68,,0.0,0.19,,1.34,8.26,0.08,1.22,0.3,7.18,0.01,2.89
2020-05-25,0.66,,0.0,0.06,,0.98,8.82,0.01,0.4,0.0,0.44,0.02,1.42
2020-05-26,0.86,,0.0,0.73,0.42,0.99,8.63,0.04,0.21,0.43,1.92,0.02,1.36
2020-05-27,0.86,,0.0,0.13,0.12,1.08,8.81,0.01,0.25,0.0,2.52,0.03,1.74
2020-05-28,0.91,,0.0,0.03,0.01,1.41,8.72,0.0,0.81,0.01,13.92,0.02,1.29
2020-05-29,1.07,,0.0,0.07,0.06,1.37,8.72,0.03,0.34,0.03,6.67,0.03,1.01
2020-05-30,1.9,,0.0,0.06,0.0,1.27,8.82,0.0,0.32,0.01,4.83,0.02,0.93
2020-05-31,0.92,,0.0,0.14,0.0,1.13,8.72,0.14,1.21,0.09,0.4,0.02,2.4
2020-06-01,0.84,,0.0,0.23,0.03,3.08,8.33,0.08,2.23,0.47,1.2,0.0,2.71
2020-06-02,0.73,,0.0,0.17,0.01,5.19,8.81,0.08,1.82,0.53,6.9,0.01,1.89
2020-06-03,1.23,,0.0,1.42,0.05,3.65,8.72,0.0,0.35,0.35,1.89,0.01,0.65
2020-06-04,1.61,,0.0,7.94,0.13,3.39,8.27,0.01,0.2,0.0,0.78,0.02,0.51
2020-06-05,1.62,,0.0,7.38,0.04,2.98,8.82,0.01,0.26,0.0,0.54,0.02,0.55
2020-06-06,1.4,,0.0,1.33,0.05,3.18,8.72,0.06,0.27,0.0,2.35,0.03,0.63
2020-06-07,1.17,,0.0,0.55,0.32,3.63,8.81,0.03,0.16,0.06,0.59,0.03,0.7033333333333334
2020-06-08,1.78,,0.0,0.76,0.02,3.84,8.63,0.02,0.29,0.01,2.2,0.03,0.7766666666666667
2020-06-09,2.52,,0.0,0.72,0.02,3.27,8.82,0.03,0.43,0.01,14.26,0.02,0.85
2020-06-10,2.08,,0.0,3.09,0.0,6.7,8.72,0.01,0.73,0.05,13.58,0.03,1.14
2020-06-11,3.38,,0.0,2.35,0.03,7.98,8.82,0.22,1.13,0.1,13.07,0.02,1.8
2020-06-12,2.85,,0.0,0.05,0.0,13.19,8.53,0.02,0.43,0.03,1.39,0.02,0.46
2020-06-13,1.26,,0.0,0.03,0.0,8.68,8.82,0.01,0.15,0.0,0.37,0.03,0.4
2020-06-14,0.97,,0.0,3.54,0.0,6.74,8.72,0.0,0.09,0.01,0.15,0.03,0.39
2020-06-15,1.51,,0.0,0.88,0.01,6.77,8.81,0.12,0.03,0.09,0.37,0.03,0.44
2020-06-16,1.69,,0.0,0.0,0.0,3.36,8.08,0.0,0.0,0.0,0.86,0.03,0.37
2020-06-17,1.39,,0.0,0.0,0.01,3.04,8.82,0.0,0.04,0.14,0.67,0.02,0.44
2020-06-18,1.69,,0.0,0.0,0.08,2.98,8.72,0.0,0.0,0.04,1.06,0.03,0.59
2020-06-19,1.45,,0.0,0.0,0.09,3.62,8.82,0.03,0.04,0.82,1.49,0.03,0.53
2020-06-20,1.87,,0.0,0.0,0.0,3.59,8.72,0.04,0.01,0.45,4.0,0.02,0.55
2020-06-21,1.57,,0.0,0.0,0.01,2.87,8.82,0.09,0.03,1.87,0.57,0.03,0.86
2020-06-22,2.32,5.5,0.0,0.0,0.02,2.67,8.72,0.07,0.04,0.63,3.97,0.03,0.97
2020-06-23,1.33,2.14,0.0,0.0,0.03,2.46,8.82,0.0,0.15,0.46,1.23,0.04,0.68
2020-06-24,1.6,0.22,0.0,0.0,0.0,1.19,7.97,0.0,0.31,0.43,1.12,0.02,0.79
2020-06-25,0.92,2.51,0.0,0.0,0.05,1.22,8.82,0.06,0.58,0.54,0.6,0.02,1.9
2020-06-26,1.45,0.89,0.0,0.0,0.02,1.72,8.54,0.04,0.51,0.47,0.2,0.03,2.25
2020-06-27,0.73,0.38,0.0,0.0,0.01,1.62,8.82,0.07,0.44,0.52,2.75,0.04,1.89
2020-06-28,0.38,0.7,0.0,0.0,0.0,1.34,7.85,0.07,0.37,0.77,3.98,0.06,1.96
2020-06-29,0.0,2.64,0.0,0.0,0.03,0.79,8.81,0.12,0.6,0.78,14.06,0.05,4.41
2020-06-30,0.0,4.49,0.0,0.0,0.0,1.35,8.72,0.14,0.74,0.59,12.19,0.02,1.4
2020-07-01,,4.53,0.0,0.0,0.0,1.87,8.82,0.03,0.3,0.4,14.58,0.04,0.4
