Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2018-03-19,55.53,28.1,17.53,62.83,32.7,47.85,25.09,37.33,36.5,27.24,26.51,34.41,8.26,11.5
2018-03-20,58.49,34.02,18.53,82.08,31.04,50.96,29.2,23.1,39.18,28.34,35.48,44.5,9.7,15.39
2018-03-21,51.04,31.3,16.58,66.03,50.38,40.09,27.17,14.21,42.08,36.83,22.74,40.25,8.68,12.65
2018-03-22,52.24,38.75,15.48,41.53,34.95,67.51,34.8,13.4,51.23,30.71,28.91,33.77,6.61,11.58
2018-03-23,96.68,50.12,12.52,42.49,26.68,80.68,41.43,12.04,50.73,26.56,24.49,33.29,6.63,11.5
2018-03-24,118.86,28.5,9.04,44.39,27.29,56.04,43.32,7.04,49.23,20.32,28.34,43.21,7.86,7.52
2018-03-25,87.54,47.05,7.91,41.31,25.68,80.13,30.11,7.23,55.89,18.13,31.63,46.6,8.56,6.19
2018-03-26,125.33,31.84,11.67,51.42,28.35,67.93,23.68,10.05,42.81,26.01,31.6,65.21,10.22,8.11
2018-03-27,132.31,23.6,13.31,76.0,30.87,38.38,26.49,11.28,38.17,31.57,13.12,86.52,9.05,10.25
2018-03-28,55.67,33.78,13.96,79.52,63.85,42.56,24.05,12.35,41.26,23.28,,40.83,8.31,9.05
2018-03-29,117.86,41.75,12.43,49.23,52.1,45.33,28.94,11.98,38.52,19.76,,45.81,8.95,7.14
2018-03-30,94.39,34.17,11.16,58.22,45.75,59.32,23.3,6.24,37.68,18.9,,42.69,6.01,7.41
2018-03-31,56.81,27.21,12.92,57.92,30.89,50.75,24.83,22.93,35.97,26.95,,33.35,6.82,6.23
2018-04-01,95.06,17.49,13.7,46.42,52.33,87.87,19.08,17.85,33.96,25.96,,31.74,6.69,5.09
2018-04-02,65.46,31.9,13.43,64.03,48.47,62.32,26.19,17.35,32.93,18.88,,45.68,5.71,11.23
2018-04-03,42.58,49.37,13.71,66.35,64.6,65.69,24.93,16.89,34.23,17.04,,39.32,7.43,9.64
2018-04-04,49.24,45.2,16.57,69.5,47.29,49.2,24.13,11.21,35.87,20.62,,55.55,8.43,9.24
2018-04-05,63.98,51.07,14.11,76.02,36.46,62.54,22.52,9.59,33.29,23.79,,43.27,6.71,5.2
2018-04-06,35.89,55.02,17.25,62.14,32.46,81.13,26.36,8.44,34.08,26.06,,28.76,8.3,9.25
2018-04-07,51.07,33.33,17.41,50.39,30.99,83.74,32.78,7.72,27.18,24.67,,39.97,7.38,9.84
2018-04-08,46.48,12.97,19.85,41.32,40.51,98.44,22.43,7.96,36.65,12.33,,26.74,5.81,10.69
2018-04-09,43.43,10.6,16.58,53.81,37.22,111.33,28.67,9.22,37.7,33.42,,28.75,6.2,8.18
2018-04-10,55.88,36.05,16.73,65.04,40.52,60.39,25.31,7.62,36.08,27.18,,29.88,7.33,10.14
2018-04-11,43.69,43.24,18.24,41.68,35.64,76.87,20.42,8.5,34.55,24.95,,34.97,7.21,4.6
2018-04-12,41.88,39.18,15.81,49.98,29.06,44.32,26.69,9.67,36.87,23.41,,26.56,7.27,6.48
2018-04-13,52.07,41.42,20.6,64.81,32.57,55.5,21.17,12.78,35.35,29.83,,38.41,10.05,5.99
2018-04-14,49.28,35.53,17.46,73.26,35.76,52.03,18.73,32.2,34.69,21.87,,35.13,8.0,7.0
2018-04-15,47.25,17.16,14.52,75.59,43.54,37.38,20.46,14.25,35.72,22.81,,35.45,8.47,3.83
2018-04-16,52.65,12.56,16.4,79.53,63.01,40.71,31.05,9.82,35.1,23.25,,43.58,9.06,6.14
2018-04-17,52.21,32.3,18.98,69.28,51.87,56.06,23.94,9.66,23.47,27.44,,38.92,9.84,6.14
2018-04-18,60.53,35.66,18.74,46.57,30.43,42.79,22.78,8.61,17.57,30.71,,37.22,12.32,7.31
2018-04-19,30.87,18.62,18.85,62.47,37.42,65.51,32.35,7.61,17.35,22.62,,48.99,8.92,3.9
2018-04-20,23.38,27.12,17.82,49.75,62.57,76.67,35.01,6.21,17.22,20.8,,42.25,10.11,6.25
2018-04-21,18.93,41.59,19.04,35.73,29.7,104.79,38.23,8.22,17.8,17.99,,30.89,9.72,5.14
2018-04-22,50.06,23.46,15.3,35.38,25.06,69.86000000000001,24.29,8.67,17.61,22.78,,34.26,8.46,4.26
2018-04-23,60.88,22.84,15.93,43.95,29.31,34.930000000000014,17.0,7.22,27.0,23.51,,34.61,9.24,7.2
2018-04-24,77.3,24.4,20.6,61.05,47.53,0.0,21.62,12.55,16.76,25.25,,56.57,7.24,7.6
2018-04-25,49.36,29.28,49.33,77.25,80.39,50.74,17.69,30.04,19.61,22.65,,71.45,8.88,9.5
2018-04-26,32.34,21.13,39.58,78.44,37.19,110.9,21.42,28.0,16.01,24.58,,50.99,8.8,7.54
2018-04-27,42.76,30.23,23.4,54.16,28.77,,21.56,30.51,14.87,15.3,,50.85,9.88,5.87
2018-04-28,28.5,31.32,24.85,41.23,30.87,,18.35,27.16,14.61,16.05,,51.62,10.0,5.87
2018-04-29,19.83,26.98,21.08,48.22,31.32,,18.74,21.84,13.03,19.56,,40.97,8.64,5.81
2018-04-30,19.98,12.72,24.69,58.38,25.82,,26.63,25.16,15.11,19.32,,35.74,8.61,6.23
2018-05-01,24.09,9.9,64.31,41.04,28.5,,20.1,21.59,20.18,20.39,,41.2,7.16,6.33
2018-05-02,22.85,21.7,47.54,42.86,28.28,,18.75,19.16,19.35,39.94,,32.24,7.55,15.68
2018-05-03,27.84,31.13,25.05,40.96,27.84,,16.39,17.5,23.56,48.21,,30.48,9.16,10.55
2018-05-04,19.91,36.23,77.57,37.96,33.45,,20.45,35.06,21.7,28.23,,30.24,7.44,18.01
2018-05-05,28.21,18.98,59.62,55.93,33.16,,18.07,30.21,20.77,21.68,,40.5,7.47,15.14
2018-05-06,27.95,14.69,32.55,71.2,34.49,33.53,17.4,27.65,24.4,20.64,,31.37,7.39,12.27
2018-05-07,19.48,32.23,30.08,76.02,40.14,46.03,17.24,32.8,21.25,24.92,,34.22,8.33,9.4
2018-05-08,21.11,13.81,33.89,32.84,59.0,64.12,27.32,36.08,21.63,21.76,,39.54,7.55,8.42
2018-05-09,21.64,19.63,41.88,56.74,26.89,63.4,22.67,40.0,27.43,22.62,,31.34,9.36,6.44
2018-05-10,34.15,17.75,25.82,68.21,28.47,45.81,19.53,35.82,30.1,29.28,,41.54,8.15,9.48
2018-05-11,22.72,18.71,22.08,75.54,45.82,46.8,18.67,13.81,31.79,17.59,,43.12,7.71,9.11
2018-05-12,21.1,13.98,21.65,88.45,29.03,36.18,18.58,8.05,32.9,25.57,,35.19,7.48,7.82
2018-05-13,24.09,13.73,20.18,44.1,25.92,66.43,19.38,6.09,32.8,19.79,,34.29,6.96,5.57
2018-05-14,21.34,21.25,20.3,41.85,28.58,34.55,15.62,6.01,23.37,25.58,,27.02,9.09,8.38
2018-05-15,18.74,18.25,20.89,43.92,34.12,33.43,14.76,22.46,24.49,38.16,,30.82,10.45,10.28
2018-05-16,21.26,16.48,20.45,45.65,35.09,36.02,21.61,25.35,30.64,28.15,,51.73,8.1,9.25
2018-05-17,19.9,15.82,20.26,44.55,26.18,33.18,26.17,19.01,30.91,20.2,21.02,48.58,7.1,8.84
2018-05-18,20.48,27.53,20.47,63.16,30.8,53.35,21.97,11.09,25.29,27.36,20.97,48.72,6.91,7.35
2018-05-19,24.36,34.28,19.43,81.75,28.54,49.3,23.1,7.76,36.24,23.52,20.79,14.57,6.06,7.94
2018-05-20,22.22,10.96,18.7,50.04,29.22,48.48,17.35,7.16,33.69,18.36,21.03,19.51,4.59,5.79
2018-05-21,22.69,19.8,21.56,48.33,41.6,34.1,18.72,7.16,27.96,21.87,21.15,16.62,3.19,9.32
2018-05-22,22.14,20.95,29.83,60.5,34.12,47.43,15.7,4.83,28.02,21.83,20.93,27.73,4.66,4.92
2018-05-23,28.52,26.25,21.94,86.18,27.68,31.4,19.55,3.72,20.65,17.1,20.82,39.64,8.85,10.02
2018-05-24,26.61,21.18,20.48,67.13,25.63,28.02,20.82,3.04,19.27,20.56,20.86,31.24,8.54,10.97
2018-05-25,32.02,21.53,19.86,63.04,32.67,23.02,18.88,24.46,23.38,16.65,21.15,58.58,11.59,9.65
2018-05-26,36.98,26.53,18.25,61.71,56.48,24.14,16.85,26.04,44.35,11.0,20.97,50.55,10.47,7.75
2018-05-27,22.62,27.37,18.71,57.05,31.7,27.73,16.54,18.38,50.94,16.04,20.93,37.31,6.89,6.31
2018-05-28,24.15,18.11,16.9,57.51,28.06,104.17,15.75,20.87,28.45,24.95,20.87,44.83,6.47,7.22
2018-05-29,21.03,17.52,16.78,66.84,22.9,78.73,17.59,31.38,37.17,20.21,20.99,28.58,6.53,8.8
2018-05-30,25.49,16.18,17.08,42.64,29.11,44.37,16.12,29.17,35.11,17.11,21.22,25.08,8.92,8.07
2018-05-31,42.09,17.21,17.04,44.17,34.78,38.76,15.51,28.66,38.16,13.24,20.81,30.82,10.54,7.76
2018-06-01,40.57,19.15,20.3,33.87,33.75,48.35,18.61,28.84,33.6,22.91,8.62,29.19,11.14,8.91
2018-06-02,36.38,24.13,19.9,35.13,21.65,47.49,21.68,31.2,33.13,24.94,9.19,27.64,10.85,11.68
2018-06-03,34.34,15.78,18.9,43.09,21.89,63.7,18.05,27.34,33.23,45.23,8.35,23.85,9.69,13.04
2018-06-04,29.62,16.36,18.57,38.57,22.07,47.38,19.01,38.95,33.93,15.09,12.51,26.62,11.47,7.92
2018-06-05,34.95,15.62,17.84,32.62,21.61,73.12,18.39,40.32,35.36,32.14,21.53,18.46,14.09,9.28
2018-06-06,33.25,15.45,20.84,33.05,21.02,36.88,17.68,39.64,38.65,29.49,24.28,19.44,10.11,12.62
2018-06-07,29.81,17.37,18.07,37.99,22.53,56.91,14.03,36.7,41.03,17.03,27.03,20.01,12.49,9.86
2018-06-08,32.12,16.94,17.0,36.1,22.24,53.24,13.55,27.75,17.45,28.74,39.7,23.36,7.38,7.92
2018-06-09,31.56,16.88,16.14,36.36,22.05,95.53,13.67,20.75,19.35,28.75,21.99,23.49,3.59,6.78
2018-06-10,39.35,20.16,15.87,38.52,19.79,17.43,13.49,14.96,23.51,30.91,28.68,21.46,3.16,4.79
2018-06-11,35.35,18.29,18.97,35.75,24.31,17.48,15.72,14.54,23.0,30.2,61.6,22.39,5.14,8.65
2018-06-12,42.03,15.48,18.09,34.01,26.12,21.61,17.8,12.13,24.1,42.93,126.16,24.34,7.3,11.83
2018-06-13,50.77,18.48,25.56,30.62,24.02,24.16,13.57,10.75,25.49,32.36,43.79,24.92,9.46,11.96
2018-06-14,53.6,20.84,19.27,29.01,25.59,33.52,14.67,76.95,25.2,32.22,39.68,22.25,7.36,9.5
2018-06-15,50.1,21.94,15.94,29.31,22.02,42.76,12.92,49.75,25.98,33.19,33.37,24.29,7.75,11.07
2018-06-16,46.04,20.74,17.28,29.76,20.72,106.0,13.35,22.55,27.51,27.28,31.1,22.7,10.07,8.42
2018-06-17,48.18,18.77,20.48,27.88,22.14,111.55,12.88,15.56,27.55,23.55333333333333,31.08,23.99,8.89,6.95
2018-06-18,46.62,19.88,19.42,31.17,24.63,74.79,12.01,22.23,26.97,19.826666666666668,35.05,21.73,10.31,7.13
2018-06-19,43.44,17.4,15.28,29.02,25.58,57.08,10.99,42.21,26.53,16.1,38.19,24.72,8.82,8.79
2018-06-20,50.77,18.08,22.85,37.25,26.69,54.28,13.31,38.69,26.12,25.55,29.47,32.68,7.92,9.96
2018-06-21,49.05,20.93,14.97,35.93,26.64,21.72,12.97,36.7,24.77,21.07,29.27,31.67,9.3,9.49
2018-06-22,53.24,27.45,15.03,53.22,21.66,19.87,16.4,28.08,21.51,21.59,28.26,39.6,9.99,9.52
2018-06-23,51.52,22.5,16.64,49.29,21.0,63.92,14.39,26.49,21.61,20.54,27.52,26.97,9.49,8.88
2018-06-24,73.09,18.69,14.78,37.1,21.97,49.82,13.25,21.6,22.7,19.72,27.36,27.78,7.85,6.39
2018-06-25,54.71,16.14,15.69,31.12,24.72,22.96,13.14,18.96,22.77,19.41,26.9,26.99,7.0,7.15
2018-06-26,52.59,13.51,15.56,26.14,23.0,21.95,15.22,12.97,22.87,25.39,26.44,28.71,5.72,6.96
2018-06-27,48.41,12.58,15.13,25.96,20.77,24.8,18.17,35.66,21.43,23.17,26.78,35.14,3.96,10.0
2018-06-28,41.46,14.8,15.09,23.9,20.45,66.97,16.02,30.42,22.07,21.26,27.02,23.33,5.83,14.19
2018-06-29,45.67,17.54,15.77,26.78,21.22,82.36,14.57,46.82,22.5,24.58,27.63,24.24,6.86,10.85
2018-06-30,40.97,38.97,14.75,28.23,21.76,49.77,18.78,36.29,22.57,20.18,29.34,23.79,7.91,9.99
2018-07-01,44.28,32.18,13.8,26.45,28.09,49.41,16.84,30.87,22.37,20.92,32.13,33.05,6.75,11.74
2018-07-02,41.74,31.9,14.25,22.61,27.8,53.06,15.61,29.72,22.46,19.33,31.94,31.64,7.28,11.98
2018-07-03,37.64,28.51,13.28,32.19,25.08,63.13,14.97,22.19,22.62,25.19,31.77,29.59,7.62,11.66
2018-07-04,34.0,23.4,13.93,25.67,23.7,24.63,14.46,23.11,22.61,26.38,34.32,27.94,6.12,11.71
2018-07-05,53.92,24.0,16.19,33.66,24.25,24.39,15.17,29.89,22.4,23.76,11.84,26.45,6.46,9.94
2018-07-06,50.27,23.64,18.4,35.28,26.12,26.52,17.26,32.83,22.48,31.19,17.48,26.7,6.94,14.44
2018-07-07,60.91,22.69,22.4,28.17,25.02,38.35,17.7,37.62,22.46,32.46,20.67,25.49,7.15,5.82
2018-07-08,87.48,19.14,15.81,35.86,21.96,84.56,16.11,32.9,22.2,28.08,20.48,27.42,6.37,4.54
2018-07-09,47.36,27.64,13.61,28.69,21.26,130.77,15.32,39.75,22.24,29.51,20.48,26.19,8.48,6.51
2018-07-10,47.28,28.01,14.04,24.09,20.06,32.94,14.62,33.13,22.43,28.5,19.66,23.27,9.82,6.17
2018-07-11,39.86,24.79,14.02,26.63,22.32,26.73,15.63,38.51,22.35,41.13,19.46,28.65,8.77,5.51
2018-07-12,38.89,20.39,14.22,28.48,22.96,26.92,15.24,35.81,22.53,38.33,19.19,27.5,8.03,10.56
2018-07-13,46.93,20.25,18.65,29.09,23.02,28.4,14.07,40.85,22.6,31.34,18.3,28.96,8.77,6.2
2018-07-14,77.86,22.41,14.77,31.3,23.07,26.96,17.84,32.93,22.73,33.32,19.16,29.28,7.06,6.61
2018-07-15,45.75,16.7,13.9,25.51,21.38,25.24,17.67,27.56,22.5,30.14,19.19,34.29,5.91,4.44
2018-07-16,33.24,25.39,10.15,32.44,22.15,26.96,15.02,30.87,22.65,27.76,18.61,32.03,5.21,6.54
2018-07-17,59.15,16.7,12.63,28.81,22.24,27.14,14.0,28.16,22.89,26.54,16.76,29.42,5.03,8.78
2018-07-18,51.88,11.96,16.76,28.39,21.78,26.75,15.15,33.92,22.93,27.82,14.49,27.05,6.61,9.34
2018-07-19,56.75,13.91,16.09,25.71,23.46,19.23,15.57,35.88,22.47,28.24,15.41,28.64,7.42,8.8
2018-07-20,49.6,13.27,16.23,30.45,23.35,28.85,14.61,31.77,22.64,40.61,18.35,28.59,8.41,11.09
2018-07-21,56.2,13.99,16.28,37.03,24.11,27.11,14.44,32.92,22.8,37.7,15.59,23.66,6.96,12.66
2018-07-22,49.82,11.91,15.5,27.12,22.11,26.61,14.56,22.64,22.76,28.8,15.42,25.95,4.92,5.94
2018-07-23,51.03,18.1,15.87,29.43,24.99,28.31,14.24,25.78,22.7,28.04,12.91,23.83,5.67,13.64
2018-07-24,60.42,15.74,16.3,26.72,21.56,29.31,14.68,23.38,22.54,27.93,10.99,23.47,5.51,13.39
2018-07-25,55.65,19.77,16.25,28.48,22.52,27.38,14.67,17.28,22.63,28.5,14.59,22.8,5.86,14.55
2018-07-26,47.24,33.72,18.27,28.9,23.99,29.75,18.69,29.98,22.94,32.35,7.46,27.03,6.68,12.1
2018-07-27,46.03,22.7,19.2,25.77,24.8,26.17,18.52,23.87,22.45,29.3,13.59,26.15,6.11,6.92
2018-07-28,39.98,15.78,19.98,24.43,29.64,27.95,18.1,34.55,22.54,26.06,19.19,27.27,6.65,19.29
2018-07-29,44.1,14.34,18.32,30.46,28.56,32.49,19.71,14.17,22.11,25.65,19.32,24.94,5.66,15.21
2018-07-30,45.69,23.4,18.35,28.28,22.91,25.84,17.39,17.41,22.1,40.03,19.3,25.07,5.53,20.98
2018-07-31,43.51,26.45,19.1,30.1,23.39,24.25,17.24,19.79,22.39,32.01,19.05,32.48,8.65,20.07
2018-08-01,43.36,29.88,18.84,32.34,22.69,23.54,16.46,14.06,21.46,23.16,19.81,33.17,10.4,12.61
2018-08-02,43.35,24.09,19.69,32.61,26.26,45.5,18.33,28.01,22.46,25.94,22.66,26.64,7.69,15.52
2018-08-03,43.28,26.75,16.97,31.73,23.74,58.01,19.13,22.75,23.49,31.53,23.12,34.91,6.83,20.17
2018-08-04,42.05,31.52,17.22,32.96,28.82,27.66,17.64,27.33,22.37,38.91,21.08,32.28,6.69,12.3
2018-08-05,38.75,23.82,16.82,29.73,24.32,37.71,18.56,24.35,22.3,21.49,19.59,29.14,4.62,16.4
2018-08-06,49.74,26.37,17.71,32.23,25.92,30.76,16.3,39.43,22.4,36.42,19.81,29.95,4.99,12.57
2018-08-07,37.68,26.63,17.01,31.04,22.16,34.7,16.08,33.02,22.15,29.95,20.49,30.51,4.6,15.06
2018-08-08,45.07,31.6,16.69,30.33,20.13,32.78,16.46,24.01,22.2,35.68,17.81,31.27,6.1,14.0
2018-08-09,41.03,28.22,16.65,29.1,20.3,44.92,21.0,30.11,24.751666666666665,29.93,12.66,29.37,6.5,19.29
2018-08-10,43.41,29.13,18.78,42.63,24.73,33.44,17.3,40.88,27.30333333333333,38.74,13.36,29.78,4.31,9.63
2018-08-11,41.66,28.96,18.74,28.8,23.07,35.26,18.46,36.15,29.855,39.15,13.49,29.95,4.07,8.1
2018-08-12,45.54,21.04,16.6,25.93,27.27,33.28,14.38,37.07,32.406666666666666,39.76,13.35,26.97,4.93,6.84
2018-08-13,45.5,25.47,23.9,28.15,32.41,30.93,13.61,62.27,34.958333333333336,51.23,14.95,25.81,6.25,8.31
2018-08-14,49.44,30.21,27.87,30.34,38.36,36.28,20.02,47.08,37.51,50.81,20.11,26.69,5.02,8.08
2018-08-15,43.78,26.23,26.35,22.86,33.74,38.26,12.18,27.22,22.59,40.195,19.96,26.49,3.18,8.12
2018-08-16,28.19,23.99,24.79,33.72,22.15,38.0,13.35,30.96,26.8,29.58,18.08,25.37,5.66,6.74
2018-08-17,40.57,25.21,27.61,30.72,24.31,35.6,14.14,31.06,27.13,32.56,16.84,18.06,5.87,6.77
2018-08-18,50.83,24.67,28.32,26.14,27.91,40.06,12.67,50.13,19.25,35.14,16.69,21.44,5.73,5.8
2018-08-19,55.47,24.39,27.41,33.12,26.34,34.74,21.07,30.19,22.43,29.52,16.62,31.7,5.5,4.31
2018-08-20,46.74,30.67,29.04,37.99,26.04,38.63,15.99,32.87,30.16,32.61,19.27,34.44,5.62,10.45
2018-08-21,54.26,29.4,26.15,26.25,24.15,43.35,14.4,27.63,19.01,29.07,25.24,28.59,6.27,11.08
2018-08-22,52.93,30.51,25.25,28.73,21.86,36.26,16.5,25.75,18.73,27.52,27.66,32.0,4.87,5.45
2018-08-23,52.29,32.44,27.24,27.95,24.86,43.6,17.2,34.21,11.98,24.45,21.0,31.76,4.98,8.9
2018-08-24,56.19,34.56,26.86,29.81,25.1,41.59,16.98,39.51,14.8,30.65,25.88,30.28,5.24,14.1
2018-08-25,54.46,36.32,25.76,26.16,25.05,40.23,18.74,34.96,14.49,36.85,37.38,31.42,4.64,15.18
2018-08-26,48.28,31.57,25.26,20.16,26.96,39.51,17.43,25.81,10.72,47.650000000000006,48.88,27.19,4.81,10.44
2018-08-27,52.94,36.57,28.39,23.07,27.38,66.89,21.01,33.05,27.74,58.45,60.38,33.68,4.58,11.02
2018-08-28,53.03,31.9,27.95,27.65,22.8,55.98,19.35,31.46,23.11,37.14,23.56,28.96,3.98,14.03
2018-08-29,50.44,30.96,31.81,27.86,24.35,43.09,18.67,27.94,20.32,28.09,23.74,26.06,5.06,12.7
2018-08-30,51.5,32.55,27.15,34.45,28.2,40.48,19.13,41.1,29.33,20.38,20.6,26.83,5.16,15.81
2018-08-31,60.01,38.66,26.63,26.93,26.38,41.33,18.9,40.02,18.9,51.37,16.05,24.75,5.45,13.29
2018-09-01,54.79,29.17,30.79,31.54,23.49,42.45,18.32,39.83,27.92,48.05,23.87,28.09,6.16,15.23
2018-09-02,45.18,26.12,30.72,29.51,23.79,39.41,19.12,25.01,2.64,29.94,18.51,29.64,4.85,18.91
2018-09-03,55.875,36.16,25.39,30.0,26.72,38.61,18.24,30.47,2.83,31.1,13.82,33.47,5.87,22.67
2018-09-04,66.57,37.81,26.57,49.8,26.07,38.38,19.27,24.84,21.83,31.75,29.63,34.79,5.51,22.16
2018-09-05,54.3,31.97,26.39,37.55,22.51,37.66,17.59,37.1,26.5,33.36,19.65,32.17,5.69,13.64
2018-09-06,54.47,33.3,26.43,43.56,27.3,35.96,17.54,28.93,27.96,39.04,19.66,31.5,6.08,16.61
2018-09-07,49.98,32.1,26.31,49.1,23.35,46.03,15.82,27.41,41.02,36.04,16.86,35.47,5.73,21.23
2018-09-08,62.22,23.04,26.88,31.93,22.8,43.35,13.78,28.32,39.42,28.72,18.1,27.38,4.99,20.76
2018-09-09,66.36,25.42,24.42,24.12,23.88,49.99,20.62,20.23,22.76,27.85,21.4,20.6,5.18,23.75
2018-09-10,61.27,28.16,28.9,30.96,23.46,80.08,22.32,12.59,33.85,27.76,21.24,26.34,5.37,26.74
2018-09-11,51.94,35.58,26.44,32.0,23.33,74.94,26.5,16.07,27.83,34.05,31.14,30.06,6.83,25.96
2018-09-12,47.8,42.15,27.1,29.28,26.3,53.21,26.63,11.82,27.61,28.81,32.09,28.13,6.27,16.52
2018-09-13,48.04,39.47,25.22,30.78,24.72,56.14,28.14,22.73,27.27,18.28,25.66,24.16,6.58,11.42
2018-09-14,49.5,42.26,24.28,32.01,24.69,60.46,23.67,21.13,23.71,32.7,26.98,26.98,7.34,14.32
2018-09-15,55.9,41.69,26.14,37.7,21.17,56.08,24.05,32.93,22.183333333333334,38.49,27.34,30.7,6.84,11.86
2018-09-16,60.74,46.22,26.23,31.12,22.25,55.42,24.38,24.41,20.656666666666663,36.23,27.11,28.2,6.0,16.189999999999998
2018-09-17,66.32,41.59,34.16,33.99,18.61,49.61,14.98,23.94,19.13,25.32,26.72,27.23,6.74,20.52
2018-09-18,64.7,32.53,33.53,28.63,19.82,52.76,17.48,27.26,18.6,30.44,27.34,32.32,6.53,11.69
2018-09-19,53.4,28.88,33.81,40.98,25.92,44.02,20.98,35.36,32.09,33.75,27.03,35.53,6.6,12.79
2018-09-20,70.72,54.46,36.47,42.01,26.7,59.59,18.92,37.35,34.7,40.68,26.21,32.55,5.57,16.89
2018-09-21,66.16,37.62,29.79,24.32,17.31,66.41,17.69,22.03,11.74,24.52,25.82,19.86,5.94,13.5
2018-09-22,76.65,40.33,29.55,19.92,18.35,38.19,14.88,27.93,19.46,23.08,24.48,21.02,5.87,10.13
2018-09-23,49.02,39.6,24.07,16.84,20.88,48.11,17.34,18.52,17.11,29.47,22.06,18.27,4.63,9.0
2018-09-24,50.19,37.99,26.17,25.46,24.75,57.89,25.03,19.17,23.23,28.26,6.29,29.72,6.28,12.61
2018-09-25,62.04,45.05,27.74,30.35,24.3,51.09,28.61,20.64,16.16,25.44,7.8,41.05,7.28,19.06
2018-09-26,67.38,32.14,25.69,42.65,19.76,51.22,39.13,12.22,21.29,34.49,6.41,40.12,5.56,21.37
2018-09-27,80.04,37.06,23.88,73.58,23.93,73.08,24.46,26.64,70.92,31.55,10.6,51.29,5.74,20.75
2018-09-28,110.86,34.42,24.39,93.15,21.52,88.2,29.38,21.99,83.88,26.73,22.26,56.9,6.2,14.66
2018-09-29,114.54,33.62,24.44,74.55,23.71,73.78,33.21,15.89,65.16,31.31,27.88,58.5,6.2,20.86
2018-09-30,111.66,31.12,24.91,35.4,20.42,76.87,32.15,9.3,32.88,30.9,26.33,41.26,6.66,16.55
2018-10-01,136.93,34.21,24.44,47.61,20.9,71.83,24.9,9.23,40.85,22.13,25.44,47.15,7.53,12.1
2018-10-02,106.35,26.83,24.73,46.51,18.76,81.23,23.67,7.86,48.97,27.8,25.7,56.61,5.91,23.79
2018-10-03,74.24,27.91,23.68,56.37,22.99,59.36,21.14,11.02,35.37,26.65,25.04,46.19,7.24,14.6
2018-10-04,46.66,32.94,29.87,59.34,38.03,53.24,22.06,11.07,33.63,32.44,31.65,38.02,8.16,14.09
2018-10-05,28.34,29.23,35.69,83.28,33.49,63.09,22.39,13.61,31.71,40.86,28.2,40.68,13.29,15.2
2018-10-06,50.34,29.19,29.91,61.88,38.52,69.14,27.18,10.51,30.3,39.58,28.58,44.18,6.57,20.65
2018-10-07,58.04,32.48,26.55,57.51,31.8,62.43,25.24,9.23,34.05,21.9,26.39,39.73,5.38,28.91
2018-10-08,72.22,34.31,31.0,63.0,41.67,55.91,25.58,13.44,48.43,18.25,23.7,47.78,6.42,30.56
2018-10-09,82.4,41.65,29.99,56.31,29.3,47.6,31.0,17.39,32.18,20.39,23.68,59.12,7.12,46.28
2018-10-10,63.36,47.59,34.59,45.93,24.85,57.87,31.61,22.25,46.78,28.8,30.16,45.2,7.47,18.96
2018-10-11,45.73,63.94,30.12,33.12,22.91,58.63,26.79,29.4,32.21,46.08,43.96,31.45,7.38,17.34
2018-10-12,48.04,60.98,27.85,47.82,25.83,66.67,26.64,31.33,42.69,34.83,55.27,34.58,7.13,19.32
2018-10-13,40.26,57.57,22.7,68.66,22.38,65.19,34.65,20.99,51.07,24.48,53.83,37.28,5.97,19.71
2018-10-14,38.17,28.07,25.64,53.99,22.59,73.09,24.31,13.6,49.09,37.85,52.24,38.31,4.88,17.06
2018-10-15,37.85,31.68,22.08,68.24,28.72,80.26,25.04,17.04,56.83,42.3,42.76,64.0,4.71,21.36
2018-10-16,50.64,31.15,23.42,100.51,39.62,82.26,20.97,12.93,56.72,26.32,31.89,83.77,5.65,22.0
2018-10-17,44.54,32.79,27.86,81.62,37.01,75.79,23.8,34.3,74.91,25.0,35.21,77.86,6.03,15.15
2018-10-18,37.38,37.9,29.65,112.6,48.84,71.72,21.6,42.26,84.59,51.18,37.05,87.19,4.19,17.848
2018-10-19,31.62,27.29,33.15,61.47,46.77,62.56,26.85,30.52,28.09,35.02,40.66,57.64,4.48,20.546
2018-10-20,40.8,31.45,35.57,59.64,40.75,57.87,31.47,13.44,42.7,32.34,43.72,54.99,5.5,23.244
2018-10-21,71.73,38.3,26.02,71.3,42.75,54.6,28.44,13.25,28.19,45.03,41.44,34.6,4.45,25.942
2018-10-22,85.03,51.26,30.6,71.09,34.18,51.33,35.41,15.36,32.5,39.99,59.14,59.74,6.18,28.64
2018-10-23,69.53,52.1,31.36,87.65,35.55,51.91,28.2,14.12,71.55,58.0,48.5,48.23,5.14,23.25
2018-10-24,45.91,47.8,31.19,129.52,62.44,60.86,28.34,11.18,67.95,49.75,49.42,58.23,6.83,17.47
2018-10-25,61.49,45.09,31.3,120.26,91.04,65.11,30.25,18.94,83.16,56.28,63.12,53.35,6.54,23.5
2018-10-26,36.1,46.02,28.88,133.52,81.44,54.67,30.17,22.7,159.19,25.79,59.9,39.16,7.34,27.43
