Date,AP001,AP005,DL002,DL008,DL013,DL014,DL019,DL028,DL031,DL034,KA009,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,TN003,UP016,DL003,DL009,DL015,DL016,DL026,DL027,DL032,DL035,DL037,DL038
2019-05-12,5.35,23.45,38.73,19.06,13.69,50.64,18.32,64.66,31.89,8.4,24.8,2.53,49.09,18.28,18.05,28.19,20.79,14.58,15.94,17.36,22.3,40.12,17.9,29.24,15.13,42.34,27.51,27.22,53.29,34.85,38.11,27.16,34.29
2019-05-13,6.69,9.65,52.52,24.31,18.88,58.13,32.39,76.51,31.76,5.79,31.14,2.33,18.23,22.63,14.68,27.45,16.23,13.21,14.49,20.58,21.23,35.36,17.33,36.1,17.22,51.34,36.13,27.39,69.59,45.35,43.37,35.16,38.67
2019-05-14,4.15,5.51,52.53,19.93,13.5,47.15,17.94,52.72,27.41,6.47,27.02,2.35,7.22,23.95,13.0,27.91,14.5,11.86,12.76,17.73,20.16,29.8,14.83,34.4,14.58,53.27,30.82,28.18,61.37,41.27,39.19,29.28,35.91
2019-05-15,6.69,7.08,58.37,23.0,38.27,61.33,27.12,67.25,31.92,5.48,28.36,2.38,6.89,22.03,10.4,33.32,15.79,11.98,12.45,16.68,23.69,35.98,16.12,40.96,20.14,59.57,41.89,43.1,76.35,62.28,48.47,37.34,46.02
2019-05-16,4.91,12.63,72.47,25.87,39.43,47.17,30.79,65.86,34.72,7.12,32.78,2.28,76.27,20.64,15.0,25.7,15.16,10.25,11.15,27.87,21.705,25.79,13.91,48.12,26.14,59.06,48.04,34.08,73.64,58.46,58.37,39.16,54.25
2019-05-17,5.96,4.86,69.04,24.74,34.9,50.95,23.64,62.32,32.16,6.23,35.93,2.28,11.92,20.92,14.82,25.32,19.8,10.92,11.85,20.1,19.72,,12.63,45.26,28.29,64.07,43.7,31.92,63.8,60.01,46.04,32.34,48.34
2019-05-18,4.32,5.31,72.17,21.3,19.48,34.46,28.6,62.08,35.09,7.02,44.27,1.99,7.88,26.38,14.87,24.28,24.82,10.06,13.38,17.89,18.26,,13.47,43.63,31.16,51.14,43.0,30.22,58.88,44.78,41.45,32.02,48.08
2019-05-19,4.17,6.32,63.77,20.81,24.3,41.95,25.14,55.34,30.57,6.93,35.42,1.84,7.51,22.47,11.98,30.18,22.64,9.52,13.85,21.35,16.64,,12.82,35.27,31.32,45.05,37.39,27.34,53.54,37.87,38.28,28.89,35.94
2019-05-20,4.01,3.77,68.94,25.42,33.3,54.06,29.82,55.54,29.7,5.88,38.03,1.97,6.88,21.86,12.6,32.7,27.97,12.1,14.19,14.32,17.72,,12.37,34.9,30.39,46.71,29.8,28.4,58.62,43.11,38.96,28.09,33.24
2019-05-21,3.36,6.16,58.45,34.61,29.23,45.46,27.39,50.45,22.94,5.62,34.16,1.99,37.7,21.64,14.18,28.59,19.24,11.79,13.38,11.76,14.56,,10.62,36.22,25.89,34.77,27.28,26.24,52.63,41.65,36.8,27.05,32.48
2019-05-22,3.7,17.9,52.79,38.84,28.22,48.16,48.26,50.3,24.4,12.27,36.12,1.8,52.8,18.88,17.06,29.02,19.3,10.34,11.85,11.48,13.12,,20.24,39.43,24.91,40.12,24.22,25.54,69.14,34.7,37.1,25.6,27.95
2019-05-23,3.25,12.54,66.46,41.46,38.91,42.44,59.2,56.4,26.83,5.75,38.72,1.82,50.53,26.36,16.36,29.07,17.13,9.93,11.91,7.11,14.35,22.31,28.03,44.85,29.07,54.41,31.63,30.51,58.88,46.03,43.22,30.63,34.3
2019-05-24,3.8,5.34,65.56,35.8,22.61,32.98,40.73,70.3,39.67,4.33,35.03,2.07,14.65,25.76,12.45,25.74,21.13,9.82,12.09,0.51,11.74,21.95,27.99,48.61,35.03,60.57,63.51,43.29,73.71,52.31,45.93,43.81,51.22
2019-05-25,4.07,7.44,49.39,30.23,21.04,44.26,26.51,50.23,30.13,7.6,32.8,1.79,9.65,17.76,10.73,24.05,25.51,9.62,10.88,4.7,11.21,17.89,27.99,32.59,28.33,42.09,39.07,26.39,54.05,35.33,35.6,27.95,37.9
2019-05-26,3.35,4.44,43.79,30.81,19.39,29.84,20.74,46.34,24.23,6.87,30.61,1.67,9.16,15.23,10.9,26.74,24.83,9.65,11.21,24.02,11.55,19.66,28.01,28.85,23.4,33.48,30.9,23.43,43.19,28.97,31.23,22.62,26.76
2019-05-27,4.51,3.11,44.7,34.4,24.5,73.1,20.23,44.11,22.24,7.17,36.95,1.85,12.53,14.59,10.02,29.94,49.62,9.74,11.22,15.44,10.72,24.34,28.01,28.13,22.14,35.04,21.68,22.66,45.99,36.9,32.02,22.5,25.19
2019-05-28,4.47,1.9,38.76,36.8,28.98,131.81,18.55,41.98,21.85,11.9,34.81,1.8,36.31,12.98,10.22,29.03,43.61,8.9,11.09,11.99,11.05,27.04,28.01,26.86,20.7,26.97,18.05,31.6,44.34,35.99,28.93,21.89,23.71
2019-05-29,4.22,1.71,42.5,38.4,27.35,87.67,20.12,43.91,21.93,12.04,33.44,1.64,33.68,16.11,9.05,31.35,36.32,10.45,14.56,20.08,11.98,23.03,27.99,29.13,23.7,35.4,18.69,26.44,46.14,41.86,33.67,24.07,25.51
2019-05-30,3.85,2.52,48.32,54.61,40.31,88.87,19.43,48.13,25.35,25.97,31.16,1.57,36.81,14.17,11.32,27.75,25.03,11.99,12.44,23.89,11.71,22.91,27.99,31.79,25.2,38.01,21.56,27.98,49.6,46.13,35.73,26.33,21.8
2019-05-31,4.06,4.8,47.84,56.15,28.28,161.86,18.24,37.04,23.35,14.89,31.85,1.56,26.23,13.15,10.94,28.47,18.44,11.34,10.56,10.58,10.91,36.18,28.0,30.22,24.02,41.94,22.09,26.37,51.27,53.76,35.16,25.17,26.56
2019-06-01,4.84,8.43,68.6,49.37,39.79,78.95,22.5,21.1,29.11,13.88,28.28,1.63,22.5,14.55,10.98,28.83,24.44,9.68,9.48,9.77,9.81,21.04,28.0,40.74,32.82,70.17,32.84,39.48,73.22,104.93,49.93,38.78,52.5
2019-06-02,4.59,14.25,62.96,38.78,18.54,71.65,25.97,31.29,33.57,12.45,20.07,1.4,16.26,13.44,11.96,27.1,19.52,8.37,9.11,9.43,10.31,23.32,27.99,44.91,44.97,61.75,56.34,39.15,73.62,107.66,57.34,43.19,48.11
2019-06-03,4.0,3.6,46.51,23.78,15.14,103.81,23.48,29.58,32.4,11.59,22.1,6.29,14.2,13.15,9.75,28.6,25.25,8.97,8.59,8.28,9.19,16.79,28.02,38.14,38.09,46.51,54.48,31.91,58.65,76.13,51.63,37.46,50.09
2019-06-04,3.61,3.73,35.03,23.22,16.79,116.64,20.97,33.16,27.44,12.39,23.58,2.4,17.73,11.37,10.57,23.56,23.86,10.6,10.01,7.95,10.3,13.53,28.0,30.24,29.04,33.49,37.31,24.75,46.51,60.83,43.6,30.09,31.01
2019-06-05,4.56,12.96,35.15,23.95,18.45,80.25,19.43,43.48,25.88,11.6,23.685,1.99,19.86,14.12,11.57,23.46,28.98,12.15,9.99,6.26,11.42,15.32,28.0,29.37,30.62,41.52,38.6,28.17,50.61,67.35,46.38,33.18,40.71
2019-06-06,12.18,4.53,48.73,21.82,24.28,123.03,16.52,39.06,42.19,12.05,23.79,1.71,21.43,8.65,9.83,24.67,22.32,11.12,9.04,10.89,11.08,15.41,28.0,25.67,25.69,40.98,33.34,25.85,52.37,56.81,41.85,31.4,36.79
2019-06-07,5.86,6.4,42.52,16.29,21.56,111.13,16.33,38.85,30.13,9.45,26.47,1.48,18.25,14.42,12.15,26.19,24.82,9.03,8.77,6.82,10.52,29.81,28.0,26.68,27.08,35.43,30.27,24.01,46.74,58.35,35.19,29.37,34.84
2019-06-08,7.52,3.04,47.72,17.59,24.45,163.68,17.25,41.14,30.45,9.65,26.7,1.3,14.95,20.97,22.51,25.39,20.51,11.42,9.57,6.3475,11.33,11.98,28.03,36.6,32.22,36.85,36.11,33.75,58.51,57.37,42.98,36.53,36.99
2019-06-09,5.5,5.79,71.73,15.46,43.71,68.06,16.66,40.17,28.9,20.6,24.61,1.29,11.16,16.84,10.63,28.33,29.98,11.03,10.27,5.875,11.87,17.39,28.0,28.64,26.03,31.615,31.67,35.4,59.86,60.8,34.34,34.63,35.44
2019-06-10,5.06,5.43,65.68,19.41,43.15,117.94,13.52,36.11,37.3,18.55,25.27,1.29,12.81,17.82,21.31,48.79,21.87,12.13,9.07,5.4025,11.89,22.14,28.97,17.12,19.45,26.38,27.68,29.72,56.71,67.35,34.19,28.81,30.57
2019-06-11,4.78,3.74,60.23,17.37,37.39,136.51,12.35,34.03,26.44,23.4,35.98,,39.57,17.36,38.04,83.29,14.66,9.07,6.98,4.93,9.92,33.45,29.95,12.59,20.07,24.25,21.52,27.21,50.3,71.31,30.87,26.28,25.47
2019-06-12,4.69,4.03,56.89,15.47,21.68,144.11,15.23,37.8,28.52,18.31,41.52,,20.25,14.82,41.02,75.74,12.34,7.42,6.08,5.92,7.7,23.29,30.02,13.6,28.39,24.02,27.19,30.11,53.04,61.02,34.54,29.03,38.2
2019-06-13,3.35,2.49,38.05,18.35,20.31,72.83,15.31,36.46,24.76,12.87,35.4,,14.48,17.99,37.41,80.7,28.68,7.04,5.81,6.07,7.39,49.88,30.03,12.85,24.11,22.51,28.97,24.34,45.88,57.24,32.83,26.52,30.25
2019-06-14,2.09,2.65,35.71,19.28,24.02,23.77,0.62,32.67,20.81,10.6,34.66,,10.57,14.58,20.06,89.53,13.71,6.27,5.67,6.81,6.78,6.51,29.99,11.39,20.18,20.3,22.9,22.85,36.62,46.63,27.46,22.71,29.62
2019-06-15,3.49,2.71,34.8,19.98,33.34,26.93,45.03,31.27,21.09,15.05,34.51,,13.4,16.02,16.44,95.83,19.93,5.9,5.42,4.573333333333332,6.34,7.83,29.98,15.84,21.71,17.87,19.97,24.9,42.37,54.87,26.52,22.84,15.77
2019-06-16,2.01,4.1,43.09,17.73,17.34,14.15,46.24,33.35,19.5,11.01,32.41,,10.13,22.43,18.85,93.9,30.94,5.39,5.25,2.3366666666666656,6.02,7.85,30.0,24.26,24.23,22.66,19.08,27.6,43.27,42.76,28.34,23.13,22.83
2019-06-17,4.94,5.01,41.57,17.95,21.12,14.88,42.71,34.49,21.47,9.15,37.76,,13.83,22.37,15.12,119.01,41.15,5.47,5.09,0.1,5.96,10.06,30.0,27.12,28.48,22.84,25.52,24.08,40.53,48.36,27.8,24.89,23.3
2019-06-18,2.85,5.24,40.28,17.0,21.47,17.44,28.79,36.3,21.96,10.02,40.42,5.3,14.85,19.27,18.03,94.87,81.26,4.61,4.94,0.28,5.73,8.41,30.02,25.91,22.7,20.43,23.66,23.33,43.43,50.51,25.85,24.93,21.58
2019-06-19,4.57,7.92,56.62,27.89,28.23,21.62,27.04,41.62,27.08,11.27,30.03,10.74,11.57,17.89,20.86,38.02,21.8,5.7,4.61,0.38,5.66,8.62,30.01,32.1,44.4,26.85,34.84,33.41,66.7,63.44,36.26,37.13,14.58
2019-06-20,4.45,4.81,45.12,22.96,23.87,19.17,22.13,36.3,26.65,7.14,29.96,9.82,13.32,12.69,22.31,22.25,34.43,5.3,4.88,0.26,5.72,9.16,29.99,27.84,32.15,21.66,32.51,25.59,49.44,51.16,35.63,29.54,37.35
2019-06-21,4.79,4.09,43.95,19.63,24.8,22.86,23.36,39.89,27.96,4.5,31.91,8.03,19.54,10.68,26.03,12.14,15.83,5.85,5.59,0.36,7.03,11.76,30.02,29.88,29.41,25.54,32.54,29.32,53.23,55.82,40.26,32.35,53.96
2019-06-22,5.54,5.83,44.49,23.7,22.72,23.14,21.34,39.84,27.33,2.79,31.62,7.02,38.17,9.47,29.23,11.72,29.68,6.8,6.26,0.8566666666666667,7.12,8.41,27.14,30.38,40.62,28.28,32.66,29.2,50.81,63.41,37.46,29.87,34.97
2019-06-23,4.77,4.9,39.9,23.06,16.68,23.45,16.62,38.96,29.58,7.11,30.14,6.0,38.58,22.06,24.03,13.22,17.55,7.89,6.7,1.3533333333333335,8.17,11.54,46.39,30.08,31.58,27.46,32.51,30.26,54.33,63.8,39.63,31.15,41.7
2019-06-24,5.4,5.85,29.18,24.72,17.0,24.67,15.91,37.68,25.39,6.71,31.74,5.98,38.81,24.04,23.05,14.36,17.84,10.26,7.24,1.85,8.88,9.1,34.79,26.35,10.85,21.9,33.78,24.6,46.33,51.92,36.3,27.03,29.1
2019-06-25,4.41,5.84,31.88,25.19,19.65,23.03,12.68,37.38,24.22,6.53,32.99,5.47,33.5,25.44,24.17,14.02,14.54,42.06,7.65,1.95,8.8,27.44,31.32,26.41,8.54,20.34,34.03,23.19,44.21,52.82,36.87,29.04,30.54
2019-06-26,4.23,6.72,38.0,24.88,27.04,23.09,17.57,37.72,23.24,7.71,31.96,6.04,30.49,21.31,31.63,10.85,28.07,24.01,6.88,2.876666666666667,8.33,21.65,40.93,28.07,19.6,25.25,32.36,24.88,51.08,59.99,43.35,33.75,36.56
2019-06-27,3.09,6.71,46.83,24.17,23.33,25.27,16.28,36.45,27.69,6.05,27.07,6.75,32.47,17.71,23.38,8.51,16.28,15.18,5.92,3.8033333333333337,7.44,15.860000000000005,27.3,26.28,20.41,25.62,29.7,25.5,55.28,54.0,34.41,32.33,27.87
2019-06-28,3.36,6.97,50.65,23.29,23.51,28.03,15.27,34.74,24.02,6.73,22.77,6.06,19.73,23.79,20.69,14.32,10.73,10.66,5.38,4.73,6.66,10.070000000000004,8.49,23.32,19.14,23.31,26.08,22.73,51.62,54.95,30.95,27.34,21.14
2019-06-29,2.82,7.97,36.4,29.49,22.38,19.5,12.69,36.05,21.15,4.97,21.24,6.12,19.41,18.32,19.18,17.06,15.95,8.14,4.95,2.61,6.1,4.28,15.11,20.13,16.25,20.48,23.12,21.36,47.64,43.24,26.91,23.11,10.8
2019-06-30,2.1,8.58,39.63,34.28,24.34,25.36,11.83,46.18,20.01,6.72,20.91,5.96,19.41,16.34,16.85,13.2,48.33,7.3,5.84,0.1,5.96,6.62,14.03,19.81,17.11,24.72,21.63,23.28,50.11,49.3,29.72,24.18,10.3
2019-07-01,2.9,8.32,38.65,32.73,19.5,23.22,12.27,46.91,20.32,14.12,21.24,5.6,19.43,15.92,19.82,13.15,64.97,6.04,5.27,0.1,5.82,5.77,17.44,25.32,10.97,25.0,21.45,20.5,50.79,51.22,31.88,28.53,13.74
2019-07-02,2.4,7.99,32.49,31.72,18.74,23.31,14.15,52.18,18.52,6.17,23.31,4.98,19.23,13.54,20.77,10.31,40.87,8.04,5.01,0.1,6.11,4.94,16.97,29.88,18.41,21.93,25.68,25.62,56.58,48.57,33.56,31.17,16.25
2019-07-03,2.68,7.41,27.77,30.52,16.22,19.14,14.6,59.55,26.27,11.28,21.55,5.57,19.09,16.25,17.75,19.29,31.73,7.96,4.97,0.1,6.25,20.68,7.48,35.01,28.99,28.11,30.84,29.87,55.37,63.58,42.65,38.28,23.9
2019-07-04,2.7,7.02,23.3,35.7,20.57,16.51,14.99,53.33,26.42,8.29,24.09,5.24,19.43,17.4,18.73,18.73,16.47,8.5,4.75,0.1,6.29,37.01,16.65,32.29,18.39,22.88,36.6,21.5,45.27,57.9,36.31,27.17,16.16
2019-07-05,2.46,6.54,39.54,38.35,27.19,17.58,16.95,58.51,28.48,11.7,23.43,3.27,18.97,20.86,20.0,18.01,13.09,8.31,4.9,0.1,5.92,38.4,12.51,39.36,30.12,35.31,39.49,31.76,68.86,54.31,43.22,39.62,21.09
2019-07-06,3.43,5.7,29.01,37.13,27.05,15.96,17.8,49.88,26.78,10.35,23.29,3.23,19.88,20.67,18.66,17.31,13.336666666666666,7.44,4.54,0.1,5.67,38.36,10.55,35.75,41.45,25.78,48.68,30.19,56.0,61.97,38.69,29.56,21.4
2019-07-07,1.28,5.3,49.11,37.37,25.52,16.225,15.3,49.4,24.85,10.27,22.456666666666667,2.4,18.25,21.04,21.78,15.04,13.583333333333332,6.89,4.19,0.1,5.22,39.1,16.89,35.305,27.01,21.86,39.31,24.43,48.97,32.46,40.52,37.2,18.69
2019-07-08,1.91,5.77,47.4,38.12,73.69,16.49,15.03,47.73,26.09,11.98,21.62333333333333,2.78,16.02,18.63,19.21,14.66,13.83,6.6,4.18,0.1,5.18,36.57,24.09,34.86,22.74,22.24,35.06,26.04,52.49,42.83,42.35,23.4,17.18
2019-07-09,1.62,5.2,44.05,40.04,47.87,18.7,14.5,56.35,24.33,11.26,20.79,2.45,3.77,15.96,15.58,14.46,10.72,6.53,4.03,0.25,5.14,35.7,20.63,33.21,24.59,31.53,31.98,25.12,48.96,58.26,38.84,26.0,17.97
2019-07-10,2.13,4.98,39.06,34.64,26.09,25.17,15.53,48.48,25.22,11.0,22.17,2.32,11.78,14.81,20.53,10.99,10.74,5.79,3.76,0.1,5.36,36.81,24.23,40.76,24.33,55.8,33.15,24.6,48.73,83.69,41.74,33.26,25.48
2019-07-11,2.44,7.96,54.31,43.21,25.31,34.5,13.71,43.17,20.72,10.6,21.62,2.55,24.11,12.05,18.57,10.64,23.27,5.9,3.9,0.1,5.59,36.85,21.25,32.57,23.67,71.32,33.09,20.02,41.65,60.31,37.13,24.85,17.09
2019-07-12,2.06,6.4,55.02,42.06,35.45,23.8,13.69,46.56,20.6,11.51,22.19,2.19,33.67,10.12,17.18,10.22,48.03,6.24,4.14,0.1,5.92,36.25,24.89,48.4,26.82,52.9,47.8,24.61,51.25,55.17,42.75,28.63,25.85
2019-07-13,3.6,6.85,30.05,42.95,22.83,12.49,12.51,44.85,20.43,9.98,21.94,1.97,49.94,9.74,17.54,10.26,36.55,5.97,4.06,0.11,5.9,35.18,14.08,36.77,22.14,43.28,36.33,21.4,43.48,51.97,37.67,28.22,34.33
2019-07-14,2.84,6.26,38.18,36.73,19.75,12.0,11.84,43.0,17.29,7.25,20.86,1.92,83.09,11.07,15.56,10.83,31.73,6.09,4.48,0.1,6.1,34.23,12.2,48.23,18.57,31.35,27.74,20.35,42.24,46.79,30.725,21.63,32.26
2019-07-15,2.99,5.15,32.91,27.65,23.06,13.0,14.07,40.89,21.59,7.7,21.2,1.68,63.6,13.08,18.45,9.12,26.91,5.68,4.25,0.12,5.96,37.39,11.71,39.66,16.54,41.64,24.55,19.52,41.9,41.27,23.78,20.5,28.36
2019-07-16,2.72,8.12,31.48,22.56,21.91,12.59,17.78,41.84,24.1,10.57,22.81,1.51,14.76,15.46,17.62,9.2,22.55,6.65,4.46,0.11,5.9,43.31,11.05,40.3,19.77,39.03,25.65,23.01,45.67,39.6,55.08,22.51,31.74
2019-07-17,5.9,9.14,18.71,24.78,24.01,8.18,20.62,41.02,22.12,9.65,23.33,1.48,11.47,27.88,17.81,16.88,24.55,8.52,4.43,0.1,5.89,45.88,10.92,39.83,24.99,46.11,27.05,20.84,46.5,40.29,20.64,22.65,26.96
2019-07-18,5.05,9.25,12.3,25.46,31.25,8.95,21.24,38.18,20.75,10.0,24.38,1.5,22.79,29.59,19.07,33.95,48.42,8.5,5.94,0.1,6.3,46.06,10.56,40.12,19.75,36.22,26.88,19.78,41.73,44.22,18.37,19.57,30.11
2019-07-19,6.07,11.25,27.04,46.53,38.15,12.7,21.17,40.09,21.29,5.65,24.44,1.78,13.26,31.43,18.43,31.08,39.69,10.41,6.27,0.11,6.9,47.32,10.43,46.8,21.18,37.76,27.4,24.95,49.76,52.03,25.11,19.77,38.4
2019-07-20,5.5,9.8,46.43,33.87,12.07,8.45,22.36,42.82,22.99,6.51,22.61,1.78,12.08,37.06,14.66,35.18,43.48,8.69,5.95,0.1,7.04,46.95,10.82,53.24,22.76,48.01,26.93,31.26,56.28,50.41,33.57,23.15,51.95
2019-07-21,4.81,7.2,27.66,25.82,5.72,9.04,27.93,45.33,25.25,6.98,20.8,1.72,11.57,39.52,5.39,33.24,25.83,11.66,5.65,0.15,6.58,46.01,12.23,73.89,29.14,48.42,31.41,30.87,68.53,59.35,35.87,23.505,50.61
2019-07-22,4.25,7.28,63.21,26.75,42.15,11.36,34.12,47.31,27.47,8.43,20.24,1.84,11.33,40.05,11.61,34.72,20.1,11.11,5.56,0.1,6.16,48.67,10.91,77.63,27.3,55.27,48.19,35.98,84.1,67.29,41.92,23.86,53.77
2019-07-23,3.87,6.6,43.16,23.88,64.79,20.88,31.6,49.33,31.02,9.14,22.48,1.69,10.22,38.17,16.39,32.04,16.38,9.46,4.98,0.12,5.59,48.07,10.57,71.93,31.44,58.59,58.76,33.64,86.5,93.9,44.77,34.21,44.21
2019-07-24,3.02,6.63,43.61,23.84,45.95,18.98,28.33,45.6,31.69,5.86,23.76,1.71,10.2,35.4,14.62,36.27,18.22,9.2,4.93,0.23,5.53,47.05,10.27,78.75,31.0,62.21,56.04,31.17,75.38,90.52,42.24,36.06,38.55
2019-07-25,2.84,5.46,45.94,76.7,52.25,14.92,22.51,39.53,27.34,5.28,24.11,1.77,10.16,31.66,17.91,39.69,39.81,9.62,4.92,0.39,5.32,45.21,9.59,54.51,31.02,45.23,38.87,24.31,51.67,53.07,34.6,27.74,12.43
2019-07-26,3.4,4.58,77.92,107.07,63.11,14.31,26.32,41.41,27.17,4.57,23.64,1.74,10.66,20.01,20.96,44.55,69.5,9.87,5.32,0.12,5.31,38.81,9.43,48.45,21.75,39.59,31.57,22.27,46.83,50.73,30.77,21.66,14.33
2019-07-27,3.12,4.61,65.65,29.47,49.74,9.35,25.13,39.89,27.67,5.91,21.67,1.74,10.72,22.55,20.61,50.08,23.68,8.52,4.47,,5.3,42.37,11.41,42.19,18.19,31.72,26.91,20.56,44.72,42.47,28.18,17.87,25.24
2019-07-28,2.17,5.41,17.97,27.53,38.68,12.17,20.55,38.72,26.91,6.5,20.74,1.61,11.87,21.82,16.84,53.14,19.11,8.55,4.29,,5.37,37.26,11.46,40.79,19.39,39.01,27.51,18.86,48.37,49.21,31.22,18.18,18.45
2019-07-29,2.47,6.43,26.2,26.17,41.53,16.15,17.52,39.26,27.87,3.65,21.41,1.55,11.88,20.7,18.86,51.82,15.52,8.36,4.29,,5.21,35.34,11.11,45.33,26.49,44.11,28.69,24.91,53.42,54.67,36.5,23.59,21.42
2019-07-30,1.87,6.59,40.99,25.53,30.97,10.55,18.86,42.25,28.27,3.46,22.29,1.53,13.78,19.13,18.32,51.93,18.83,7.77,4.14,,5.32,36.35,10.88,48.16,34.82,46.29,30.67,26.22,55.42,58.55,39.08,30.46,19.61
2019-07-31,2.59,7.19,41.02,23.72,32.99,4.96,19.32,46.09,28.5,3.99,20.35,1.54,10.51,23.19,16.23,52.61,24.87,7.94,4.26,,5.11,39.49,11.2,48.87,31.76,43.31,32.31,23.13,54.47,56.28,37.44,32.27,36.45
2019-08-01,2.43,7.49,44.56,23.61,29.61,5.11,19.55,44.59,27.54,7.78,18.5,1.51,10.46,23.25,18.82,47.01,12.49,7.84,4.1,,5.08,39.62,11.31,42.1,28.43,42.98,31.91,23.53,52.07,59.49,36.17,30.76,34.51
2019-08-02,2.44,8.13,45.61,29.51,24.46,4.95,18.99,42.41,27.63,11.98,20.96,1.21,10.23,22.4,21.55,39.55,4.07,7.75,4.03,0.94,4.98,41.22,11.4,27.53,29.64,42.94,27.61,23.59,52.01,46.6,34.67,29.33,51.89
2019-08-03,4.4,8.68,35.09,59.86,34.87,4.5,17.35,43.11,24.61,20.65,20.04,1.54,10.23,22.42,20.86,44.45,6.136666666666667,7.74,4.03,0.18,4.82,57.25,9.74,29.1,27.78,44.18,28.36,22.61,51.88,57.54,36.07,30.24,48.5
2019-08-04,6.13,8.33,25.23,60.86,43.22,4.57,17.99,42.16,24.7,19.36,21.04,1.5,10.07,22.89,20.88,35.88,8.203333333333333,7.26,3.9,0.2,4.89,87.35,9.68,29.1,24.42,43.79,25.51,23.94,51.69,56.02,36.52,30.69,45.83
2019-08-05,6.38,8.01,34.14,54.26,45.85,5.07,23.24,41.22,27.74,23.36,22.04,1.37,10.09,29.25,23.51,35.76,10.27,7.52,3.73,41.11,4.81,62.92,11.18,30.08,25.14,45.57,22.88,30.16,60.75,55.63,33.81,28.64,47.18
2019-08-06,6.28,9.55,66.65,59.25,104.86,4.86,30.47,42.06,29.76,19.32,21.85,1.55,10.12,26.58,21.64,34.87,17.62,8.22,3.79,67.16,4.78,62.79,7.69,37.79,31.69,48.02,40.3,30.17,72.53,63.36,38.75,36.84,52.3
2019-08-07,6.23,9.13,46.11,38.02,70.12,4.41,21.75,38.88,25.34,17.95,22.56,1.54,10.06,39.89,23.02,40.65,16.69,7.92,3.64,51.47,4.72,55.92,7.49,27.12,19.58,37.2,37.43,23.71,52.77,53.66,31.81,29.42,41.17
2019-08-08,6.31,9.73,76.29,28.82,85.95,4.67,16.76,36.8,24.67,20.07,22.19,1.81,10.13,21.51,23.21,34.07,9.74,8.06,3.79,46.29,4.43,56.94,11.33,24.72,17.26,40.9,29.24,19.61,46.39,51.72,32.42,25.23,38.98
2019-08-09,6.98,7.86,74.51,26.18,39.89,4.91,16.16,36.99,19.7,20.02,22.06,1.79,10.27,13.36,18.63,27.54,9.03,7.71,3.59,42.51,4.53,55.71,8.11,22.12,18.75,38.73,26.94,17.4,44.48,45.74,31.45,23.57,36.82
2019-08-10,7.17,8.43,61.85666666666667,27.68,36.45,4.09,16.87,38.48,22.46,15.38,23.34,1.89,10.06,12.45,18.75,38.62,14.38,7.41,3.46,41.21,4.86,57.44,6.67,18.47,17.23,32.45,22.07,16.81,41.1,42.34,29.68,21.13,26.19
2019-08-11,6.66,9.1,49.20333333333333,28.83,30.945,4.31,16.69,37.47,21.74,13.35,20.03,2.01,10.12,14.09,19.59,42.66,31.02,7.1,3.63,46.765,4.91,54.5425,8.41,21.74,21.18,36.25,23.95,22.58,43.84,47.33,32.76,6.95,7.95
2019-08-12,6.45,13.41,36.55,30.83,25.44,4.45,16.81,36.64,23.46,12.89,23.65,2.14,10.05,20.88,19.95,30.48,34.71,7.47,4.39,52.32,5.71,51.645,9.51,23.07,16.87,43.68,24.3,18.74,38.1,43.38,25.21,30.96,16.94
2019-08-13,8.375,11.8,48.56,34.6,22.08,4.94,16.21,36.4,23.99,20.56,24.28,1.85,10.08,22.08,23.24,31.26,33.96,7.83,5.31,52.84,6.1,48.7475,14.01,23.76,14.28,36.6,32.22,18.36,36.26,36.88,24.95,37.26,63.72
2019-08-14,10.3,10.34,51.08,33.54,39.96,5.99,18.26,36.35,21.2,23.49,23.93,1.64,10.42,16.49,22.36,44.23,31.83,7.95,5.06,53.77,6.66,45.85,11.14,24.86,14.87,41.31,35.11,17.38,46.98,48.74,20.85,28.38,10.63
2019-08-15,14.56,11.33,47.21,28.2,27.57,4.99,17.06,35.77,21.53,21.9,21.5,1.82,10.72,14.3,20.94,53.61,30.66,8.08,5.59,51.04,5.97,54.2,11.24,23.73,15.95,40.63,35.74,19.71,42.4,55.87,26.45,33.32,89.38
2019-08-16,12.08,0.7,78.77,28.27,28.15,4.94,14.44,32.46,19.08,19.5,23.86,1.8,10.72,12.95,21.61,56.54,28.8,8.1,5.08,42.69,5.64,60.29,9.93,21.15,16.51,32.14,28.41,14.25,36.35,40.81,23.5,27.48,114.21
2019-08-17,13.57,,42.5,41.32,28.17,5.91,13.03,32.25,20.14,23.17,25.88,1.55,10.72,11.64,23.39,77.51,33.74,8.2,5.36,44.16,5.6,61.86,8.33,15.87,13.71,27.02,23.9,14.35,34.04,31.92,22.27,22.1,89.2
2019-08-18,,,31.9,46.36,25.9,4.84,13.16,33.53,21.91,19.17,29.8,1.64,10.72,10.39,22.18,61.58,25.41,8.84,9.33,49.18,6.04,61.06,9.37,16.17,17.96,26.99,23.86,12.02,28.59,34.36,21.51,22.38,90.85
