Date,AP001,AP005,BR007,DL002,DL017,DL019,DL021,DL025,DL028,DL030,DL033,GJ001,KA003,KA009,PB001,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL010,DL027,DL037,DL038
2018-03-12,2.72,10.27,3.07,17.816666666666666,0.0,6.63,6.17,0.0,3.51,0.0,5.4,63.94,,0.72,1.59,0.0,8.04,1.63,12.32,0.55,0.75,10.43,1.96,0.39,0.92,0.0,0.0,2.32,1.2,1.46,0.73,8.07
2018-03-13,2.24,14.94,2.94,23.093333333333334,0.0,7.47,8.07,0.0,6.01,0.0,18.0,58.25,,0.81,1.73,0.0,5.6,1.88,12.3,0.67,2.05,15.77,3.1,0.43,1.48,0.05,0.0,2.76,1.3,1.49,0.69,10.44
2018-03-14,2.19,17.08,3.42,28.37,0.0,10.6,7.4,0.0,7.18,0.0,15.56,35.06,,0.76,1.3,0.0,5.13,4.34,19.52,0.74,1.92,14.51,9.7,0.35,1.49,0.0,0.0,3.57,1.24,1.07,0.8,7.13
2018-03-15,1.26,9.71,3.02,17.1,0.0,7.77,5.4,0.0,5.28,0.0,24.91,41.29,,0.82,0.98,0.0,3.8,3.81,11.48,0.54,3.19,6.34,0.82,0.39,1.45,0.0,0.6,2.67,1.23,1.27,0.75,7.44
2018-03-16,1.52,9.77,2.72,6.1,0.0,7.39,4.66,0.0,4.12,0.0,29.06,76.59,,0.76,0.97,0.0,3.02,2.17,27.18,1.34,18.36,18.66,1.0,0.41,1.56,0.0,0.0,2.31,0.97,1.24,0.53,3.97
2018-03-17,2.18,13.14,2.76,3.78,0.0,5.73,2.5,0.0,2.94,0.0,14.79,54.92,,0.84,1.05,0.0,2.53,2.0,10.45,0.57,4.21,7.74,2.44,0.99,1.19,0.0,0.0,2.22,0.59,1.2575,0.54,5.77
2018-03-18,2.6,16.1,3.48,16.18,0.0,5.29,2.57,0.0,2.02,0.0,6.44,66.97,,0.79,1.34,0.0,2.54,2.2,8.76,0.45,0.82,5.78,0.64,0.12,1.59,0.0,0.0,1.39,0.59,1.275,0.51,7.1
2018-03-19,2.71,10.86,3.11,28.58,0.0,7.11,3.11,0.0,3.37,0.0,11.35,31.65,,0.81,1.29,0.0,2.66,2.24,13.54,0.62,1.41,9.3,1.05,0.62,1.63,0.0,0.0,2.56,1.1,1.2925000000000002,0.52,8.26
2018-03-20,2.88,9.59,2.95,40.98,0.0,17.52,10.56,0.0,7.25,0.0,18.94,39.23,,0.81,1.48,0.0,3.05,2.1,6.59,0.74,1.09,19.39,1.43,0.94,1.63,0.0,0.0,2.17,2.23,1.31,0.66,4.31
2018-03-21,1.73,9.51,2.94,16.44,0.0,25.65,9.27,0.0,4.04,0.0,17.08,7.55,,0.81,2.82,0.0,2.31,7.36,19.36,0.98,8.78,12.24,0.62,0.67,1.61,0.0,0.0,1.8,1.94,1.74,0.69,3.24
2018-03-22,1.48,9.47,3.89,5.71,0.0,14.61,3.71,0.0,2.55,0.0,7.73,5.89,,0.8,2.68,0.0,1.77,11.0,26.13,1.64,13.33,20.08,1.07,0.52,1.56,0.0,0.0,1.11,0.74,1.02,0.49,4.24
2018-03-23,1.62,7.3,3.78,6.85,0.0,13.97,2.86,0.0,1.65,0.0,7.03,6.68,,0.77,3.0,0.0,1.91,12.51,48.16,1.9,15.64,25.59,6.91,1.56,1.51,0.0,0.0,1.02,0.62,1.46,0.45,4.1
2018-03-24,1.28,6.07,2.98,8.52,0.0,13.16,3.64,0.0,1.31,0.0,6.47,5.81,,0.85,3.53,0.0,2.56,10.02,40.63,2.34,14.99,22.77,13.0,2.71,1.51,0.0,0.0,2.23,0.66,1.8,0.43,2.85
2018-03-25,1.69,3.95,3.88,10.67,0.0,9.96,2.7,0.0,1.39,0.0,4.96,5.81,,0.67,2.68,0.0,2.76,4.9,24.44,1.8,10.46,20.42,0.68,2.33,1.55,0.0,0.0,1.2,5.22,1.5,0.42,5.22
2018-03-26,2.2,7.25,3.11,12.37,0.0,13.24,4.88,0.0,1.88,0.0,5.94,5.81,0.0,0.87,6.07,0.0,10.22,2.57,16.88,0.94,6.24,5.88,4.44,3.05,1.61,0.0,0.0,1.5,1.15,1.38,0.49,3.3
2018-03-27,1.96,7.96,3.09,14.21,0.0,21.11,9.93,0.0,5.26,0.0,17.17,31.9,0.0,0.88,3.29,0.0,22.95,7.12,14.23,0.92,9.07,9.11,13.74,2.64,1.58,0.0,0.0,2.29,1.46,1.64,0.43,7.27
2018-03-28,1.69,8.72,3.69,24.26,0.0,24.81,14.42,0.0,9.94,0.0,22.81,41.59,0.0,0.83,,0.0,3.14,4.22,14.71,0.69,5.04,9.56,5.2,2.73,0.72,0.0,0.0,1.98,1.75,1.82,0.44,4.86
2018-03-29,1.27,6.88,4.87,12.74,0.0,11.71,4.38,0.0,2.47,0.0,6.52,48.57,0.0,0.83,,0.0,2.51,5.29,22.46,1.16,19.68,14.57,0.92,3.3,0.03,0.0,0.0,1.79,1.09,2.1,0.42,5.32
2018-03-30,1.38,6.73,2.81,13.1,0.0,16.63,3.39,0.0,3.99,0.0,11.26,60.63,0.0,0.8,,0.0,2.77,2.82,13.99,0.87,14.55,7.87,4.46,2.18,1.27,0.0,0.0,1.9,1.24,1.98,0.49,9.96
2018-03-31,1.42,8.45,2.56,11.15,0.0,23.15,5.17,0.0,3.98,0.0,9.81,34.15,0.0,0.85,,0.0,2.84,,12.87,0.62,3.86,12.24,1.24,1.2,0.74,0.0,0.0,1.51,1.99,2.25,0.46,2.31
2018-04-01,1.43,10.19,3.0,9.2,0.0,10.28,2.48,0.0,1.5,0.0,5.21,49.38,0.0,0.76,,0.0,2.95,,7.71,0.39,1.01,9.87,1.08,0.6,0.07,0.0,0.0,1.12,1.27,1.16,0.35,2.2
2018-04-02,1.38,6.5,2.91,21.15,0.0,17.8,3.94,0.0,2.63,0.0,6.91,56.31,0.0,0.78,,0.0,3.46,,10.58,0.41,0.59,6.82,1.55,0.0,1.28,0.0,0.0,1.04,1.34,1.66,0.31,1.8
2018-04-03,1.85,5.99,2.87,5.7,0.0,17.92,5.32,0.0,4.02,0.0,9.18,32.62,0.0,0.88,,0.0,3.67,,11.9,0.81,1.79,12.11,1.1866666666666668,0.65,4.98,0.0,0.0,2.34,1.68,1.87,0.4,0.72
2018-04-04,1.5,7.32,2.69,12.13,0.0,18.29,7.48,0.0,4.74,0.0,12.82,29.75,0.0,0.78,,0.0,4.4,,6.32,0.46,0.46,7.34,0.8233333333333335,1.3,3.07,0.0,0.0,1.97,1.48,1.95,0.15,2.39
2018-04-05,1.43,7.53,2.72,6.88,0.0,32.22,14.04,0.0,5.51,0.0,12.74,42.19,0.0,0.8,,0.0,4.26,,11.49,0.48,1.35,3.64,0.46,,0.0,0.0,0.0,2.39,1.25,1.81,0.11,3.06
2018-04-06,1.12,9.32,2.52,9.72,0.0,14.5,3.53,0.0,2.32,0.0,4.56,23.75,0.0,0.77,,0.0,3.58,1.55,18.11,0.81,3.09,6.78,2.41,,0.64,0.0,0.0,1.01,0.95,1.72,0.15,4.39
2018-04-07,1.11,10.65,2.31,5.65,0.0,10.63,2.94,0.0,2.0,0.0,3.71,32.62,0.0,0.76,,0.0,3.97,6.37,18.05,0.94,5.79,0.48,1.77,,3.35,0.0,0.0,0.9,1.17,1.06,0.31,2.7
2018-04-08,1.12,5.17,2.47,1.61,0.0,8.92,1.17,0.0,1.27,0.0,2.83,31.65,0.0,0.7,,0.0,3.51,3.3,11.89,0.67,3.51,0.0,1.69,,1.94,0.0,0.0,0.55,1.09,0.85,0.26,1.83
2018-04-09,0.99,9.8,2.7,1.77,0.0,10.8,4.55,0.0,2.84,0.0,4.45,24.02,0.0,0.73,,0.0,3.54,4.25,14.41,0.89,2.45,0.0,1.71,,1.95,0.0,0.0,0.23,1.34,1.03,0.27,1.87
2018-04-10,1.14,13.19,2.65,1.11,0.0,17.89,7.99,0.0,4.9,0.0,8.28,37.02,0.0,0.77,,0.0,3.57,2.41,17.27,0.7,4.800000000000001,3.18,8.01,3.42,6.88,0.0,0.0,0.65,1.86,1.4,0.48,5.13
2018-04-11,0.8,11.26,2.89,0.89,0.0,11.39,2.08,0.0,1.86,0.0,3.72,26.62,0.0,0.78,,0.0,4.65,2.98,13.57,0.7,7.15,4.88,4.55,4.26,1.87,0.0,0.0,0.8,1.16,1.09,0.43,2.49
2018-04-12,0.89,8.7,3.03,2.92,0.0,29.01,1.18,0.0,6.52,0.0,7.87,25.77,0.0,0.75,,0.0,8.97,4.77,18.05,0.92,6.27,7.03,1.28,5.1,7.75,0.0,0.0,1.37,1.48,1.09,0.38,4.21
2018-04-13,0.95,11.05,3.77,6.36,0.0,23.02,2.36,0.0,4.78,0.0,12.03,36.5,0.0,0.73,,0.0,9.12,1.29,11.52,0.56,2.1,6.24,7.27,5.94,5.6,0.0,0.0,1.62,1.72,1.31,0.38,3.47
2018-04-14,1.06,7.74,3.08,2.53,0.0,32.2,2.51,,8.13,0.0,14.4,32.52,0.09,0.43,,0.0,13.94,1.15,7.6,0.41,1.0,3.93,1.42,4.086666666666667,1.4,0.0,0.0,2.53,2.2,1.57,0.39,4.84
2018-04-15,0.82,6.8,3.42,13.27,0.0,26.35,2.44,,5.41,0.0,12.48,33.77,0.18,0.34,,0.0,17.24,4.38,13.41,0.54,1.72,8.17,0.15,2.2333333333333334,0.26,0.0,0.0,1.85,1.84,1.31,0.47,5.29
2018-04-16,1.07,7.43,3.15,12.99,0.0,30.69,2.4,,5.21,0.0,10.65,39.22,0.27,0.52,,0.0,17.4,10.11,33.2,1.66,7.48,11.83,5.11,0.38,1.01,0.0,0.0,2.05,1.91,1.18,0.36,2.84
2018-04-17,0.98,12.6,3.05,5.01,0.0,16.5,2.69,,3.65,0.0,9.21,14.65,0.0,0.56,,0.0,17.94,1.64,22.37,0.74,1.68,5.47,1.2,0.0,3.04,0.0,0.0,2.05,1.38,1.07,0.31,3.47
2018-04-18,1.02,9.06,3.04,4.0,0.0,14.14,2.3,,2.27,0.0,5.41,30.49,0.0,0.75,,0.0,18.8,8.7,11.45,0.64,3.36,7.38,5.21,0.0,11.22,0.0,0.0,0.93,0.99,0.88,0.25,1.85
2018-04-19,0.73,8.55,3.11,5.75,0.0,19.27,2.72,,3.26,0.0,4.44,20.03,1.64,0.8,,0.0,18.83,5.58,15.87,1.29,11.67,10.27,1.65,0.0,8.23,0.0,0.0,1.04,1.08,1.12,0.28,7.18
2018-04-20,0.82,8.2,2.69,18.02,0.0,13.84,2.3,,2.27,0.0,3.05,6.61,3.45,0.75,,0.0,18.85,4.82,19.07,1.55,7.31,17.3,7.12,0.0,6.14,0.0,0.0,0.85,0.97,0.88,0.21,7.68
2018-04-21,0.7,7.78,2.98,1.47,0.0,9.54,2.33,,1.65,0.0,3.1,15.2,3.46,0.99,,0.0,11.45,8.67,25.4,1.78,28.64,20.15,7.76,0.0,7.52,0.0,0.0,0.87,0.76,0.67,0.18,2.9
2018-04-22,0.74,5.59,3.22,0.83,0.0,7.55,2.74,,1.16,0.0,2.31,35.04,3.45,0.71,,0.0,0.0,3.28,19.08,1.24,8.01,6.91,1.22,0.0,6.84,0.0,0.0,0.78,0.8,0.62,0.22,2.62
2018-04-23,1.1,10.17,2.32,2.07,0.0,10.73,5.06,,3.35,0.0,9.76,40.35,3.46,0.77,,0.0,6.74,4.15,5.96,0.37,0.78,3.99,0.51,0.0,7.19,0.0,0.0,1.66,0.9,0.53,0.25,2.96
2018-04-24,0.52,7.96,2.7,9.55,0.0,30.11,2.3,,5.32,0.0,18.56,63.31,3.45,0.86,,0.0,19.14,5.46,7.71,0.57,6.45,4.45,5.57,0.0,9.66,0.0,0.0,2.14,1.23,0.91,0.29,6.18
2018-04-25,0.87,12.14,3.17,12.77,0.0,33.54,3.12,,9.43,0.0,37.35,51.66,6.92,1.02,,0.0,24.51,1.35,8.85,0.35,1.87,2.98,0.68,0.0,10.95,0.0,0.0,3.08,1.69,1.36,0.31,8.25
2018-04-26,0.89,8.46,2.54,9.26,0.0,31.82,5.62,,8.81,0.0,22.29,26.4,10.73,0.78,,0.0,15.13,2.24,10.45,0.46,1.1,3.62,11.08,0.0,11.44,0.0,0.0,1.78,1.72,1.47,0.39,5.55
2018-04-27,0.71,8.56,2.32,2.92,0.0,19.45,8.32,0.0,4.02,0.0,12.33,37.83,9.92,0.8,,0.0,9.47,2.61,12.61,0.56,2.58,3.96,21.74,0.0,9.3,0.0,0.0,0.55,1.36,0.87,0.2,2.14
2018-04-28,0.83,6.02,2.56,2.7,0.0,10.72,8.3,0.0,1.7,0.0,6.69,23.33,2.58,0.84,,0.0,20.44,1.57,6.93,0.44,0.59,2.59,1.85,0.0,9.99,0.0,0.0,0.48,1.02,0.65,0.14,1.72
2018-04-29,0.86,7.94,2.59,3.13,0.0,11.2,8.29,0.0,1.75,0.0,6.11,15.35,2.64,0.78,,0.0,21.78,2.07,8.51,0.49,2.32,4.17,24.88,1.925,7.29,0.0,0.0,1.16,1.14,0.69,0.17,2.13
2018-04-30,0.68,7.07,2.32,3.61,0.0,11.34,6.7,0.0,1.98,0.0,6.79,21.11,3.13,0.77,,0.0,16.72,6.39,9.42,0.75,8.66,8.44,10.92,3.85,9.49,0.0,0.0,1.28,0.97,0.72,0.16,6.02
2018-05-01,0.22,6.61,2.45,0.23,0.0,7.43,4.76,0.0,1.09,0.0,3.65,28.44,,0.7,,0.0,18.6,4.21,16.69,1.27,10.32,5.56,6.4,1.925,1.09,0.0,0.0,0.82,0.86,0.47,0.14,1.32
2018-05-02,,13.52,24.496666666666663,2.09,0.0,7.56,3.61,0.0,1.06,0.0,2.66,28.04,,0.75,,0.0,4.96,1.36,9.97,0.47,2.95,3.36,4.75,0.0,2.22,0.0,0.0,0.32,0.85,0.47,0.18,1.32
2018-05-03,,15.25,46.54333333333334,2.31,0.0,9.47,1.87,0.0,1.34,0.0,5.11,32.13,,0.64,,0.0,18.47,1.15,11.07,0.57,1.18,3.02,5.77,0.0,2.4,0.0,0.0,0.48,0.85,0.49,0.15,2.66
2018-05-04,,17.25,68.59,2.85,0.0,9.8,2.83,0.0,1.55,0.0,1.77,23.67,,0.9,,0.0,20.3,2.99,5.44,0.37,1.52,5.61,13.76,0.0,2.35,0.0,0.0,0.54,0.95,0.66,0.16,1.47
2018-05-05,,9.6,80.55,11.22,0.0,16.82,4.86,0.0,2.75,0.0,11.92,32.95,,0.88,,0.0,22.12,2.51,14.26,0.49,0.21,4.69,2.1,0.0,2.49,0.0,0.0,1.54,1.82,0.74,0.27,2.5
2018-05-06,,7.79,89.51,8.51,0.0,23.99,13.27,0.0,4.9,0.0,18.46,31.53,,0.71,,0.0,15.21,1.07,6.55,0.39,0.6,4.21,0.4,1.03,2.35,0.0,0.0,2.06,1.97,1.11,0.29,1.86
2018-05-07,0.3,7.88,88.71,16.64,0.0,17.71,7.65,0.0,3.64,0.0,19.58,20.38,2.71,0.81,,0.0,24.48,2.52,5.91,0.29,4.56,5.26,3.11,2.06,2.26,0.0,0.0,1.48,1.64,0.97,0.22,2.81
2018-05-08,5.08,7.99,80.23,4.9,0.0,10.29,2.41,0.0,1.37,0.0,5.3,26.87,3.31,0.73,,0.0,20.29,6.07,18.78,0.64,3.58,14.91,7.69,3.81,2.4,0.0,0.0,0.35,0.74,0.44,0.1,2.33
2018-05-09,2.85,8.55,63.17,10.05,0.0,17.62,4.72,0.0,3.77,0.0,10.0,26.17,2.65,0.69,,0.0,18.86,3.23,18.93,0.85,5.14,7.19,2.67,5.56,2.71,0.0,0.0,1.72,1.52,1.05,0.21,3.07
2018-05-10,0.47,11.19,60.86,11.87,0.0,18.16,3.44,0.0,3.57,0.0,13.32,45.8,2.58,0.71,,0.0,14.34,1.29,8.87,0.45,5.85,4.73,7.11,6.195,0.0,0.0,0.0,1.8,1.77,0.96,0.22,6.05
2018-05-11,0.21,6.63,60.32,13.97,0.0,23.3,1.47,0.0,4.25,0.0,12.62,30.0,2.69,0.82,,15.95,12.83,5.78,13.09,0.71,2.24,3.77,8.26,6.83,0.6925,0.0,0.0,2.41,2.36,1.27,0.22,6.74
2018-05-12,0.3,9.81,63.28,18.2,0.0,20.61,2.3,0.0,3.99,0.0,20.45,30.82,2.58,0.77,,4.81,12.59,3.68,5.53,0.36,0.96,5.05,3.98,,1.385,0.0,0.0,2.5,1.95,1.08,0.27,3.72
2018-05-13,0.74,5.7,56.94,1.04,0.0,8.55,2.51,0.0,0.93,0.0,5.01,31.48,2.56,0.79,,1.45,12.21,2.86,6.81,0.46,2.98,5.12,1.5,,2.0775,0.0,0.0,0.4,0.93,0.5,0.12,1.49
2018-05-14,0.0,9.64,53.58,0.93,0.0,6.83,2.3,0.0,1.22,0.0,4.72,31.88,2.54,0.74,,0.57,11.85,2.31,4.15,0.27,0.29,3.2,4.39,,2.77,0.0,0.0,0.92,0.99,0.59,0.11,1.48
2018-05-15,0.0,13.4,57.91,2.61,0.0,14.76,2.84,0.0,1.76,0.0,5.01,27.16,2.53,0.76,,0.26,11.03,1.63,5.61,0.28,0.26,2.75,6.86,,2.09,0.0,0.0,1.13,1.18,0.73,0.13,1.44
2018-05-16,0.05,10.43,58.79,5.02,0.0,13.44,4.18,0.0,2.41,0.0,11.12,29.35,2.52,0.92,,0.13,11.45,2.31,8.26,0.37,0.56,3.84,4.72,0.0,2.41,0.0,0.0,1.05,1.12,0.95,0.14,3.04
2018-05-17,0.06,7.38,58.15,2.94,0.0,13.56,4.5,0.0,2.18,0.0,8.33,32.04,2.52,0.93,3.05,0.08,10.46,8.81,7.77,0.58,0.89,8.0,7.33,,2.35,0.0,0.0,1.16,1.2,0.86,0.08,3.83
2018-05-18,0.0,8.58,58.54,10.87,0.0,17.24,2.98,0.0,3.22,0.0,13.28,31.0,2.53,1.0,3.05,0.05,5.89,10.06,4.14,0.52,1.71,3.65,12.1,,2.23,0.0,0.0,1.21,1.65,1.16,1.37,2.42
2018-05-19,0.0,8.71,63.35,20.06,0.0,19.28,3.0,0.0,5.17,0.0,30.07,35.54,2.52,1.17,2.94,0.03,0.43,9.48,7.06,0.45,10.76,4.71,7.95,,2.36,0.0,0.0,2.09,1.76,1.05,10.48,1.08
2018-05-20,0.0,6.31,63.73,7.24,0.0,5.89,3.0,0.0,2.81,0.0,20.39,31.62,2.52,0.82,2.93,0.01,0.6,5.9350000000000005,4.84,0.36,2.77,2.95,6.22,,2.41,0.0,0.0,1.42,1.25,0.87,19.56,1.81
2018-05-21,0.0,11.44,60.47,2.79,0.0,9.56,3.0,0.0,2.22,0.0,22.22,32.76,2.95,0.81,2.76,0.0,0.47,2.39,7.7,0.36,2.74,4.29,5.96,,2.37,0.0,0.0,1.3,1.13,0.81,7.57,1.38
2018-05-22,0.04,12.74,62.01,3.3,0.0,17.99,4.87,0.0,4.11,0.0,30.82,32.22,1.54,0.89,2.82,0.0,0.69,4.32,6.43,0.37,0.68,4.0,7.48,,1.06,0.0,0.0,1.18,1.17,0.88,10.89,2.11
2018-05-23,0.0,6.91,57.48,3.48,0.0,33.44,12.75,0.0,8.02,0.0,58.95,38.71,2.37,0.97,2.8,0.0,0.81,3.02,13.04,0.73,9.11,8.81,7.3,,0.28,0.0,0.0,1.98,2.08,1.34,14.153333333333334,1.4
2018-05-24,0.34,9.89,58.33,3.98,0.0,35.68,9.86,0.0,3.7,0.0,31.74,33.02,1.29,0.91,2.79,0.0,2.55,2.29,9.61,0.41,2.82,7.26,7.36,,0.55,0.0,0.0,1.76,1.99,1.5,17.416666666666668,2.28
2018-05-25,4.47,14.07,58.87,4.47,0.0,13.15,6.67,0.0,4.895,0.0,26.91,43.42,1.52,0.94,2.84,3.59,4.53,2.99,11.31,0.57,3.61,9.82,10.58,0.0,0.25,0.0,0.0,2.99,1.52,1.24,20.68,4.72
2018-05-26,5.06,6.81,54.0,3.1,0.0,15.24,6.78,0.0,6.09,0.0,36.81,50.15,0.64,1.08,2.83,5.04,4.37,1.14,8.78,0.39,0.56,5.38,6.81,0.0,0.8,0.0,0.0,1.41,1.39,0.98,12.54,4.97
2018-05-27,0.44,9.82,61.9,3.16,0.0,12.32,6.46,0.0,2.66,0.0,18.75,33.54,0.74,0.87,2.64,12.35,3.04,1.55,31.9,0.35,4.15,5.28,9.76,0.0,0.18,0.0,0.0,1.49,2.31,0.9,7.77,8.19
2018-05-28,26.79,15.26,55.21,7.59,0.0,15.44,7.77,0.0,3.46,0.0,13.22,30.25,0.0,0.93,2.76,5.96,2.95,0.75,13.7,0.3,0.44,3.47,12.81,0.0,0.97,0.0,0.0,1.6,0.44,0.89,10.75,1.76
2018-05-29,6.44,7.63,57.95,5.52,0.0,17.9,10.5,0.0,5.07,0.0,5.51,30.99,3.69,1.36,2.6,2.37,1.85,2.47,13.64,0.45,3.9,4.83,19.31,0.0,1.19,0.0,0.0,1.78,1.35,1.02,15.56,2.45
2018-05-30,10.04,8.17,62.47,1.21,0.0,7.54,1.0,0.0,1.14,0.0,1.9,28.74,2.76,0.75,2.5,2.27,1.8,6.0,5.09,0.29,1.91,2.04,10.73,,2.61,0.0,0.0,2.71,0.6,0.46,2.18,1.03
2018-05-31,13.64,6.31,58.98,1.68,0.0,8.14,2.09,0.0,1.75,0.0,3.45,28.21,7.67,0.71,2.54,3.67,3.57,3.77,5.79,0.3,0.79,2.3,10.21,,3.6,0.0,0.0,9.19,0.78,0.62,9.47,2.12
2018-06-01,17.24,10.88,61.54,0.32,0.0,8.04,1.83,0.0,1.12,0.0,6.38,30.68,3.42,0.75,2.62,3.03,5.47,5.83,12.56,0.47,3.33,3.78,20.18,,2.93,0.0,0.0,4.94,0.77,0.39,5.65,1.28
2018-06-02,20.84,9.91,56.3,0.12,0.0,6.8,1.6333333333333333,0.0,1.265,0.0,7.82,27.68,4.63,0.96,2.43,3.21,2.03,6.57,15.41,0.63,4.39,7.44,15.79,,3.44,0.0,0.0,6.37,0.6,0.34,8.15,1.31
2018-06-03,8.98,13.83,59.4,0.45,0.0,7.13,1.4366666666666663,0.0,1.41,0.0,8.91,23.81,4.32,0.67,2.46,1.71,1.02,7.92,6.93,0.53,0.8,2.42,10.7,,4.33,0.0,0.0,3.33,0.57,0.26,7.970000000000001,1.22
2018-06-04,1.0,7.24,55.88,0.07,0.0,6.56,1.24,0.0,1.02,0.0,9.15,23.3,1.84,0.72,2.21,3.88,2.05,3.86,7.45,0.45,1.59,2.4,13.52,,4.22,0.0,0.0,3.24,0.51,0.32,7.790000000000001,0.64
2018-06-05,6.34,14.5,53.75,1.18,,7.79,1.63,0.0,1.19,0.0,10.39,31.16,2.33,0.73,2.46,1.59,1.51,4.71,7.86,0.39,0.8,6.47,15.15,,3.45,0.0,0.0,3.86,0.52,0.34,7.610000000000001,0.89
2018-06-06,76.32,12.24,53.31,18.48,,13.16,3.21,0.0,1.54,0.0,12.19,25.54,1.8,1.04,2.46,0.0,1.68,7.52,10.73,0.55,1.28,3.69,14.88,0.0,4.97,0.0,0.0,3.47,0.57,0.49,7.43,1.23
2018-06-07,,10.01,52.12,10.22,,13.96,3.61,0.0,1.78,0.0,16.14,22.97,1.13,1.09,2.46,0.51,1.63,4.23,2.21,0.63,0.8,1.28,6.67,0.0,6.29,0.0,0.0,5.74,0.93,0.44,7.67,1.48
2018-06-08,,11.02,54.93,1.2,,8.72,1.52,0.0,1.25,0.0,9.33,23.88,1.18,0.63,2.79,2.78,1.93,2.66,3.95,0.31,0.87,1.16,7.26,,4.27,0.0,0.0,5.01,0.58,1.29,4.9,1.36
2018-06-09,,11.04,57.25,1.43,,7.8,1.56,0.0,1.35,0.0,8.6,29.52,0.9,0.61,2.43,2.97,2.3,4.16,2.24,0.29,0.95,0.51,7.73,,2.23,0.0,0.0,3.83,0.5,4.14,3.2,1.68
2018-06-10,,16.57,55.59,12.92,0.0,11.12,3.12,0.0,2.1,0.0,13.59,31.08,0.87,0.6,2.57,1.13,1.82,3.67,1.25,0.25,0.11,0.42,7.9,,0.95,0.0,0.0,9.97,0.84,8.71,6.88,2.21
2018-06-11,,10.77,56.32,7.72,0.0,11.86,2.72,0.0,1.6,0.0,11.71,44.1,1.9,0.58,2.13,2.58,1.3,4.98,9.75,0.33,0.04,1.03,7.06,,3.53,0.0,0.0,8.42,0.68,6.66,5.68,4.5
2018-06-12,,14.21,53.31,5.07,0.0,11.94,2.95,0.0,3.14,0.0,15.3,65.42,6.0,0.63,3.04,2.58,2.23,8.1,6.21,0.39,0.0,5.04,16.07,,5.72,1.11,0.0,10.86,1.64,6.26,3.45,11.91
2018-06-13,,10.01,50.82,5.7,0.0,8.32,1.91,0.0,1.87,0.0,10.09,57.46,6.46,0.69,2.87,1.38,3.04,5.01,1.6,0.24,0.09,1.03,11.84,0.0,4.11,0.54,0.0,4.29,3.34,3.82,2.87,14.32
2018-06-14,,10.14,53.71,6.9,0.0,7.28,1.98,0.0,1.0,0.0,8.89,59.55,3.51,0.82,2.57,1.4,2.69,6.61,2.17,0.36,0.01,0.81,12.46,4.395,5.26,0.54,2.61,4.29,3.27,3.89,2.98,140.94
2018-06-15,,9.36,53.39,7.1,0.0,6.9,1.86,0.0,1.28,0.0,7.62,63.22,3.52,0.65,2.54,1.73,3.06,7.05,1.39,0.39,0.31,0.54,10.82,8.79,5.81,0.24,2.59,3.2,7.83,5.01,3.43,166.64
2018-06-16,,11.28,51.64,3.86,0.0,10.8,1.97,0.0,1.32,0.0,6.03,60.4,4.98,0.66,2.44,1.44,3.03,4.4,0.77,0.23,0.3,0.43,10.23,6.592499999999999,4.36,0.22,2.57,3.28,4.15,5.54,3.86,42.8
2018-06-17,,9.83,59.46,1.6,0.0,8.76,1.89,0.0,0.86,0.0,4.13,62.54,3.71,0.58,2.46,1.45,3.23,3.99,0.76,0.2,0.05,0.38,10.45,4.395,0.4,0.22,2.63,1.95,3.76,6.24,2.69,12.81
2018-06-18,,8.38,58.91,5.26,0.0,6.72,2.42,0.0,1.25,0.0,7.26,64.19,2.5,0.7,2.56,2.25,2.59,2.34,1.24,0.18,0.18,0.55,7.17,2.1975,2.6,0.22,2.63,4.16,3.83,8.29,3.6,13.73
2018-06-19,,6.93,53.97,3.22,0.0,7.73,2.23,0.77,1.12,0.0,4.48,62.59,2.07,0.48,2.64,2.49,5.36,1.4,1.25,0.2,0.57,0.65,7.46,0.0,3.07,0.22,1.88,3.37,4.53,7.89,3.49,26.46
2018-06-20,,10.53,53.41,6.64,0.0,10.43,2.43,0.0,1.42,0.0,6.94,66.45,2.15,0.53,2.8,2.21,4.72,1.39,1.54,0.2,0.51,0.68,11.84,,3.21,0.22,2.74,3.65,3.75,8.29,2.17,29.46
2018-06-21,0.26,8.77,49.34,5.25,0.0,11.44,1.35,0.0,1.5,0.0,8.51,66.65,2.5,0.54,2.69,3.16,4.23,1.86,3.28,0.22,0.63,0.6,16.89,,4.43,0.22,3.5,4.94,4.42,8.54,5.32,17.9
2018-06-22,0.2,12.6,40.77,11.58,0.0,15.86,1.98,0.0,2.09,0.03,9.98,67.57,2.59,0.57,2.92,3.65,3.7,4.84,7.8,0.41,3.48,5.1,23.44,,4.83,0.22,3.49,10.26,4.65,8.9,8.34,30.3
2018-06-23,0.24,17.57,32.2,4.84,0.44,14.0,3.0,0.0,1.75,0.42,10.03,65.57,3.06,0.62,2.68,2.14,3.39,6.39,4.69,0.81,1.71,1.95,19.67,,3.08,0.22,3.06,8.41,5.12,8.13,11.61,33.79
2018-06-24,0.24,6.23,43.38,2.48,16.52,10.57,3.01,0.0,1.15,0.79,7.39,78.82,1.92,0.54,2.67,1.23,3.98,3.0,0.78,0.44,0.02,0.47,12.46,,1.19,0.22,1.76,4.34,4.59,6.87,4.02,15.85
