Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Visakhapatnam,Amritsar,Jaipur,Amaravati
2019-01-18,32.33,1.57,2.38,44.42,0.31,25.86,26.24,6.33,1.39,9.32,0.15
2019-01-19,32.3,1.43,2.82,55.89,0.28,23.24,24.46,7.96,1.47,12.09,0.13
2019-01-20,32.33,1.14,2.69,92.09,0.51,32.62,24.79,9.65,1.47,9.31,0.11
2019-01-21,32.4,1.28,3.86,36.57,0.54,12.2,26.71,12.15,0.52,5.97,0.09
2019-01-22,32.34,3.27,1.92,19.7,0.24,6.16,25.3,9.23,0.35,4.44,0.08
2019-01-23,32.35,1.72,0.33,40.42,0.26,9.02,21.14,9.22,0.37,6.51,0.02
2019-01-24,32.33,1.35,0.74,44.97,0.43,7.54,22.77,10.66,4.04,5.3,0.04
2019-01-25,32.32,1.35,0.48,27.94,0.54,3.99,23.05,13.25,2.96,4.44,0.01
2019-01-26,32.31,1.19,1.44,16.99,0.17,10.58,20.65,6.2,2.46,4.25,0.02
2019-01-27,32.34,1.03,0.5,19.33,0.13,27.18,21.39,4.96,3.03,5.54,0.06
2019-01-28,32.32,1.13,0.31,20.16,0.11,35.42,21.15,5.42,3.41,7.13,0.12
2019-01-29,32.28,0.99,0.06,27.11,0.13,35.12,17.85,4.48,2.87,5.74,0.05
2019-01-30,32.3,3.64,0.05,42.52,0.09,32.83,18.39,3.84,2.74,12.05,0.08
2019-01-31,32.31,8.12,0.05,50.25,0.21,17.9,21.35,3.9,2.02,8.53,0.14
2019-02-01,32.3,3.19,0.0,26.59,0.35,11.14,23.47,5.05,1.24,7.03,0.36
2019-02-02,32.33,1.6,0.88,22.16,0.24,13.09,22.2,8.12,0.26,6.78,0.1
2019-02-03,32.36,1.28,0.0,20.96,0.1,10.08,20.6,6.65,0.0,18.18,0.1
2019-02-04,32.31,1.24,0.2,33.18,0.15,7.39,18.61,4.04,0.49,15.31,0.14
2019-02-05,32.36,1.23,0.16,77.07,0.35,11.62,20.27,6.39,2.11,19.6,0.19
2019-02-06,32.29,1.37,1.18,33.57,0.89,12.52,19.53,8.19,2.25,15.63,0.09
2019-02-07,32.31,1.65,1.16,16.32,0.25,5.4,22.77,9.11,2.25,7.87,0.06
2019-02-08,32.3,1.83,1.12,24.72,0.29,18.41,17.92,5.86,2.05,6.02,0.0
2019-02-09,32.33,2.2,1.25,21.49,0.1,31.91,17.1,4.79,1.81,5.98,0.05
2019-02-10,32.31,2.03,1.13,28.28,0.08,26.09,18.97,1.92,1.81,12.01,0.06
2019-02-11,32.32,1.37,1.04,41.78,0.19,11.69,20.17,2.11,1.81,7.42,0.02
2019-02-12,32.32,1.33,1.14,59.23,0.37,7.94,18.67,3.45,2.75,7.02,0.05
2019-02-13,32.28,1.1,0.93,46.95,0.64,10.03,19.26,2.38,2.97,6.89,0.1
2019-02-14,32.36,1.11,0.0,29.52,0.14,8.47,20.95,3.84,2.24,7.58,0.08
2019-02-15,32.31,1.75,0.0,24.5,0.05,4.27,21.16,1.98,2.44,5.05,0.02
2019-02-16,32.37,2.89,0.05,20.22,0.44,19.35,20.64,3.61,2.44,4.43,0.01
2019-02-17,32.34,2.91,0.2,20.46,0.73,18.63,18.58,3.65,2.44,8.17,0.01
2019-02-18,32.4,2.96,0.0,26.07,0.68,28.29,15.32,3.36,1.56,8.32,0.0
2019-02-19,32.37,1.93,0.0,34.03,1.19,11.39,20.62,1.73,0.75,6.98,0.0
2019-02-20,32.41,1.33,0.0,40.74,1.4,4.36,19.37,4.32,2.0,7.6,0.01
2019-02-21,32.37,1.57,0.0,31.74,1.18,6.5,20.39,3.88,4.59,6.53,0.04
2019-02-22,32.4,1.96,0.05,24.76,0.98,6.53,21.95,5.97,5.47,4.43,0.04
2019-02-23,32.42,5.95,0.0,15.68,0.33,16.22,19.7,3.96,8.43,4.66,0.07
2019-02-24,32.38,7.3,0.0,22.6,0.26,11.14,17.84,4.17,8.85,9.29,0.05
2019-02-25,32.38,7.46,0.0,31.49,0.3,15.46,19.13,3.92,8.33,7.62,0.01
2019-02-26,32.37,8.24,0.42,28.02,0.37,31.48,21.81,2.85,6.98,7.62,0.0
2019-02-27,32.4,6.43,0.05,20.26,0.69,31.11,19.1,3.2033333333333336,7.03,7.16,0.01
2019-02-28,32.38,6.74,2.44,31.82,0.61,24.56,15.46,3.556666666666667,6.14,7.67,0.01
2019-03-01,32.38,10.62,0.0,33.92,0.48,16.23,17.08,3.91,6.41,8.63,0.01
2019-03-02,32.34,4.29,4.11,41.24,1.46,5.96,19.09,1.92,6.12,7.88,0.0
2019-03-03,32.45,4.21,0.09,25.83,1.45,6.54,19.51,2.35,6.03,8.38,0.0
2019-03-04,32.38,3.53,2.74,33.07,1.26,13.82,19.55,2.6,6.03,8.81,0.0
2019-03-05,32.33,4.44,3.0,21.24,1.47,36.86,19.4,2.93,2.17,5.61,0.01
2019-03-06,32.33,6.99,3.44,28.52,29.69,45.07,18.62,3.18,1.73,8.38,0.18
2019-03-07,32.38,10.92,2.64,40.26,4.53,58.97,17.9,4.05,1.76,8.94,4.15
2019-03-08,32.45,7.46,1.26,39.27,7.2,28.93,17.5,5.19,1.74,6.92,4.48
2019-03-09,32.43,5.91,0.94,27.63,1.61,11.43,17.67,5.31,1.84,5.89,5.33
2019-03-10,32.44,3.47,0.27,22.35,1.69,5.87,19.01,4.25,2.15,6.7,4.23
2019-03-11,32.42,3.12,0.77,28.53,1.73,5.38,16.48,2.28,2.1,5.87,3.31
2019-03-12,32.35,3.55,0.47,28.82,2.59,8.04,18.09,3.12,2.1,5.48,6.81
2019-03-13,32.43,4.04,5.14,38.19,2.24,7.24,18.35,2.69,2.15,6.45,4.9
2019-03-14,32.37,3.55,5.32,43.04,1.88,9.19,18.42,5.05,2.19,5.91,9.76
2019-03-15,32.38,4.1,3.24,26.99,19.15,9.95,19.42,1.28,2.2,5.54,6.87
2019-03-16,32.39,4.25,0.45,19.21,5.67,6.18,16.78,1.5,2.19,5.18,5.11
2019-03-17,32.4,4.14,0.0,26.23,3.45,6.08,17.13,2.82,2.22,7.34,9.37
2019-03-18,32.34,3.83,0.63,28.14,17.94,11.28,16.27,4.34,2.23,6.39,4.07
2019-03-19,32.36,3.86,0.91,35.57,10.08,5.9,15.84,8.13,2.23,6.92,3.29
2019-03-20,32.29,4.09,1.16,32.18,3.53,6.0,22.87,9.1,2.09,5.92,2.68
2019-03-21,32.34,4.17,0.06,20.48,1.5,5.35,17.53,6.98,2.16,4.61,2.82
2019-03-22,32.34,4.47,0.05,12.49,1.37,11.6,15.44,7.53,2.15,3.82,3.57
2019-03-23,32.29,4.96,0.59,14.11,1.3,15.13,15.66,6.39,2.2,4.44,4.5
2019-03-24,32.37,3.78,0.0,18.18,2.79,14.78,17.59,5.71,2.18,4.77,3.2
2019-03-25,32.4,4.35,0.32,18.57,10.71,9.53,18.45,7.09,2.16,3.99,3.77
2019-03-26,32.33,4.35,0.0,20.89,7.96,15.13,18.14,7.01,2.23,4.42,3.07
2019-03-27,32.34,4.33,0.05,26.16,3.45,12.88,15.75,3.53,2.36,7.77,3.83
2019-03-28,32.47,5.78,0.11,46.43,4.43,19.35,16.98,3.06,2.33,10.61,3.54
2019-03-29,32.49,5.05,0.0,54.66,4.72,18.76,17.78,3.93,2.23,10.97,2.73
2019-03-30,32.47,5.22,0.06,39.48,6.1,11.34,18.89,5.63,2.1,5.71,2.14
2019-03-31,32.38,3.9,0.0,19.16,2.28,8.01,16.99,4.71,2.16,3.91,3.43
2019-04-01,32.45,3.68,0.0,14.87,1.79,13.07,15.04,5.88,1.96,5.35,3.58
2019-04-02,32.53,4.62,0.0,27.15,3.08,13.25,16.22,5.13,2.24,5.46,2.43
2019-04-03,32.5,5.0,0.1,30.97,4.77,11.7,17.52,3.93,2.22,6.96,1.72
2019-04-04,32.43,3.94,0.0,44.58,3.58,9.57,16.39,4.9,2.19,9.04,2.13
2019-04-05,32.54,4.05,0.0,44.11,1.89,11.96,17.15,4.15,2.33,8.62,2.11
2019-04-06,32.42,4.7,0.0,31.87,2.16,12.54,16.43,5.75,2.22,6.18,2.03
2019-04-07,32.43,3.98,0.0,27.68,1.2,7.16,16.27,5.67,2.18,5.53,1.6
2019-04-08,32.45,5.02,0.0,23.2,1.38,7.86,15.19,4.12,2.12,4.13,1.25
2019-04-09,32.51,5.16,0.0,31.98,1.27,12.75,15.45,5.12,2.21,5.11,1.43
2019-04-10,32.52,4.34,3.34,38.21,1.28,14.18,14.66,3.52,2.18,6.17,2.24
2019-04-11,32.46,4.38,3.43,32.83,1.95,10.04,17.45,3.95,2.14,5.55,1.54
2019-04-12,32.5,4.28,3.71,27.97,1.94,12.47,16.86,4.38,2.13,4.68,2.17
2019-04-13,32.6,3.18,3.66,25.55,1.62,15.23,17.24,7.25,1.98,4.12,2.74
2019-04-14,32.52,1.34,3.81,20.11,1.25,15.01,16.63,6.18,2.24,4.14,1.37
2019-04-15,32.5,2.26,4.19,25.15,1.1,9.0,16.6,5.54,2.12,3.56,2.13
2019-04-16,32.5,2.61,4.63,18.41,0.92,12.24,14.22,7.18,2.06,3.34,2.07
2019-04-17,32.5,2.96,5.0,10.16,0.86,9.89,13.41,5.23,1.97,3.75,2.02
2019-04-18,32.49,3.21,3.66,16.68,0.78,14.37,14.83,4.44,1.7,4.27,3.11
2019-04-19,32.52,2.55,3.03,22.01,0.82,8.95,13.55,3.58,2.21,3.98,2.64
2019-04-20,32.51,2.63,2.77,21.84,0.79,7.59,14.17,4.51,2.23,6.03,2.25
2019-04-21,32.47,2.32,0.71,29.87,0.79,3.95,18.65,9.56,2.39,6.17,2.55
2019-04-22,32.45,2.64,2.48,36.82,1.14,3.95,14.17,5.58,2.33,6.89,2.28
2019-04-23,32.42,2.48,0.37,47.16,1.03,8.79,14.19,3.72,2.36,9.72,3.95
2019-04-24,32.51,2.82,0.28,25.22,1.1,8.4,16.5,4.71,2.08,7.01,2.73
2019-04-25,32.486666666666665,3.48,0.25,23.29,1.06,14.14,14.77,4.54,2.09,5.37,1.43
2019-04-26,32.46333333333333,2.89,0.21,35.45,1.48,11.53,14.16,3.92,2.17,4.71,1.79
2019-04-27,32.44,1.79,0.16,23.25,0.88,14.25,15.71,4.55,2.18,3.95,1.13
2019-04-28,32.49,2.52,0.09,25.12,1.42,9.22,15.08,3.22,2.19,3.62,1.33
2019-04-29,32.46,2.92,0.05,31.9,1.51,5.41,14.34,3.17,2.23,4.92,1.73
2019-04-30,32.36,1.75,0.2,33.92,1.76,5.35,14.61,2.73,2.21,7.83,1.84
2019-05-01,32.44,1.31,0.12,31.18,1.24,4.44,15.33,3.53,2.19,4.77,2.85
2019-05-02,32.48,1.19,0.29,24.4,1.15,7.24,15.35,4.35,2.13,5.43,3.44
2019-05-03,32.43,1.52,0.06,20.92,1.11,4.57,14.76,10.52,2.17,5.9,5.18
2019-05-04,32.49,2.48,0.17,23.01,1.0,5.53,14.28,4.47,2.05,6.43,2.22
2019-05-05,32.45,2.36,0.06,20.52,5.21,10.37,14.18,3.88,2.2,8.35,1.97
2019-05-06,32.45,3.0,0.0,37.46,18.71,26.06,15.17,4.32,2.3,9.36,2.17
2019-05-07,32.32,2.56,0.81,41.56,42.04,35.39,15.36,3.2,2.31,4.86,1.37
2019-05-08,32.52,3.77,0.96,51.12,106.61,33.18,16.32,2.71,2.2,4.36,4.0
2019-05-09,32.35,4.89,3.18,35.17,126.18,33.17,15.1,5.08,2.32,3.83,2.48
2019-05-10,28.55,3.94,2.82,21.93,132.47,42.79,17.65,4.14,2.07,3.99,2.48
2019-05-11,0.0,3.39,0.0,24.68,88.46,28.16,12.78,4.09,2.21,4.96,1.68
2019-05-12,0.0,2.76,0.0,18.73,32.61,9.3,14.03,3.59,2.25,3.98,3.7
2019-05-13,0.0,2.96,0.06,24.54,58.25,13.6,15.93,4.07,2.22,4.4,1.68
2019-05-14,52.6,2.57,0.15,21.65,12.65,13.72,15.76,4.12,2.19,3.92,1.6
2019-05-15,85.54,2.4,0.09,36.61,11.78,13.49,14.04,3.35,2.25,5.63,1.32
2019-05-16,83.89,3.7,0.29,31.48,6.92,22.47,14.79,5.45,2.12,3.53,2.08
2019-05-17,83.83,4.56,0.13,33.11,3.5,23.06,15.45,5.64,2.22,3.33,1.77
2019-05-18,82.73,5.25,0.08,20.4,3.45,21.82,13.95,4.46,2.19,3.34,1.16
2019-05-19,84.17,3.42,0.03,20.41,2.48,34.93,12.33,3.34,2.13,5.75,1.32
2019-05-20,83.87,3.22,0.05,27.74,2.56,11.18,13.57,4.29,2.08,6.66,1.24
2019-05-21,82.95,1.58,0.07,22.84,2.9,7.83,14.84,3.52,1.91,5.4,1.17
2019-05-22,84.17,1.31,0.06,27.61,2.98,9.83,13.92,2.2,2.16,5.46,1.27
2019-05-23,83.95,2.94,0.07,34.62,3.08,6.1,13.29,2.06,2.12,5.57,1.02
2019-05-24,82.4,2.59,0.54,31.5,2.93,8.55,13.56,2.5,1.97,5.24,1.46
2019-05-25,83.2,1.99,0.43,18.48,2.86,12.41,13.72,2.05,2.16,3.05,1.82
2019-05-26,84.59,1.73,0.39,23.51,2.86,19.3,15.0,1.84,2.2,3.19,1.55
2019-05-27,84.11,2.67,0.31,30.03,2.98,13.43,16.43,2.7,1.97,4.46,1.27
2019-05-28,85.28,2.9,0.45,30.24,3.1,10.47,16.09,6.75,1.98,5.38,1.09
2019-05-29,85.25,2.12,0.39,34.39,3.1,20.27,14.48,5.7,2.14,7.05,1.06
2019-05-30,83.72,1.88,1.15,51.27,3.12,6.02,14.16,6.86,2.34,4.39,2.96
2019-05-31,84.55,2.32,1.81,32.57,2.98,6.15,13.63,6.07,2.23,4.66,1.06
2019-06-01,84.08,2.44,2.75,34.6,2.91,6.95,14.66,8.09,2.27,5.52,1.62
2019-06-02,83.78,1.45,0.59,13.66,2.89,12.26,14.24,5.68,2.33,3.45,1.29
2019-06-03,81.45,1.75,0.97,8.62,2.82,2.78,14.47,10.42,2.26,5.38,1.09
2019-06-04,79.02,1.52,1.08,16.91,2.86,4.6,13.79,17.77,1.8,3.15,2.37
2019-06-05,371.65,1.27,1.62,20.62,2.88,4.29,10.66,6.84,1.81,2.73,1.09
2019-06-06,85.15,1.57,1.05,23.94,2.84,5.41,7.56,9.33,2.03,3.97,1.46
2019-06-07,82.595,1.49,3.29,18.06,3.17,6.24,8.13,8.71,1.93,4.47,1.38
2019-06-08,80.04,1.16,2.9,25.47,2.79,10.11,8.94,7.21,2.21,3.77,1.32
2019-06-09,141.33,0.77,0.65,39.35,2.77,4.54,7.31,10.18,1.92,4.87,1.06
2019-06-10,256.09,0.65,0.53,34.84,2.78,3.12,8.57,14.42,1.89,4.61,1.19
2019-06-11,123.47,0.8,0.81,31.38,2.8,5.28,8.71,13.34,2.23,2.6,1.26
2019-06-12,87.51,1.09,1.3,14.48,2.74,1.13,8.03,11.37,2.02,2.9,1.65
2019-06-13,80.04,1.65,1.43,17.35,2.96,0.94,8.65,10.61,1.82,1.68,2.31
2019-06-14,80.04,5.73,0.97,21.47,3.3,0.86,10.15,15.75,1.55,1.35,1.13
2019-06-15,80.04,7.15,0.37,27.52,5.38,1.3,9.91,10.97,2.22,1.46,0.96
2019-06-16,80.04,3.2,0.3,12.14,2.85,1.19,6.98,9.24,1.84,1.79,1.39
2019-06-17,80.04,2.92,1.6,15.55,2.24,1.78,6.89,22.56,2.03,2.37,3.67
2019-06-18,80.04,2.34,1.08,22.32,2.26,1.91,7.32,11.08,1.66,2.74,3.55
2019-06-19,80.04,2.69,0.47,24.24,2.31,0.91,7.98,19.07,1.97,2.55,3.08
2019-06-20,80.04,1.97,2.82,12.68,1.76,1.45,7.44,12.49,1.95,2.6,1.73
2019-06-21,80.04,2.5,2.24,24.07,3.76,5.71,6.36,14.08,2.0,2.65,2.02
2019-06-22,80.04,1.94,1.22,23.59,4.04,3.9,6.55,26.43,2.14,3.02,1.81
2019-06-23,80.04,2.26,1.26,9.57,1.06,4.58,7.03,16.7,1.92,3.3,1.31
2019-06-24,80.04,2.76,1.38,11.28,1.89,7.41,6.41,13.81,1.86,2.77,1.04
2019-06-25,80.04,2.46,3.05,20.21,2.8,8.92,5.89,7.76,2.1,3.33,2.31
2019-06-26,80.04,3.01,2.99,21.37,7.18,3.19,6.97,9.33,1.92,3.99,2.16
2019-06-27,80.04,1.93,3.69,22.59,4.87,0.84,5.47,11.1,1.83,3.22,1.04
2019-06-28,80.04,1.58,0.78,20.4,7.82,0.7,6.3,20.77,2.06,2.55,0.44
2019-06-29,80.04,1.39,0.89,20.25,9.01,1.0,6.85,14.78,2.18,2.65,0.23
2019-06-30,79.21,1.15,0.79,22.73,2.67,2.43,6.68,21.77,2.09,2.41,0.41
2019-07-01,79.21,1.36,1.61,17.02,1.81,1.89,8.88,28.76,2.12,3.03,0.91
2019-07-02,80.04,1.33,1.17,18.29,8.79,1.12,8.77,15.59,2.05,2.83,0.72
2019-07-03,80.04,1.52,0.2,9.86,3.79,2.06,7.85,12.82,1.7,3.74,0.67
2019-07-04,80.04,1.73,0.54,22.07,2.62,1.19,7.66,11.15,1.61,3.76,0.83
2019-07-05,80.04,1.6,0.51,24.95,1.47,1.58,8.08,11.03,1.7,3.94,1.38
2019-07-06,80.04,1.65,0.22,15.95,2.82,1.44,7.53,15.23,2.08,4.72,0.49
2019-07-07,80.04,1.36,0.0,13.47,4.37,1.88,6.15,10.78,1.79,3.88,0.56
2019-07-08,80.04,1.42,0.31,16.39,4.01,0.28,6.89,6.01,1.9,2.63,0.97
2019-07-09,80.04,1.66,1.79,18.86,6.97,0.47,7.24,11.66,1.26,2.84,0.82
2019-07-10,80.04,1.34,1.48,16.29,1.43,0.23,5.2,9.05,0.86,2.36,1.14
2019-07-11,80.04,2.06,3.61,20.77,1.95,0.79,3.8,7.9,0.82,2.71,1.2
2019-07-12,80.04,1.82,0.98,18.57,7.05,2.87,6.62,7.44,1.09,2.53,2.15
2019-07-13,80.04,1.35,1.54,18.59,24.28,1.27,5.52,11.37,0.87,2.7,1.3
2019-07-14,80.04,1.24,0.29,14.1,11.9,3.49,4.73,9.27,0.84,3.32,0.56
2019-07-15,80.04,1.68,1.0,18.94,1.39,3.24,5.49,12.88,0.81,3.37,1.45
2019-07-16,80.04,1.76,2.0,20.07,1.61,4.44,7.82,20.31,1.08,1.67,2.6
2019-07-17,80.04,2.44,4.55,22.46,0.5,1.91,7.78,19.16,1.11,1.63,16.07
2019-07-18,80.04,2.87,3.21,22.82,0.88,3.64,7.08,13.23,1.08,2.87,2.28
2019-07-19,80.04,1.76,2.38,32.0,1.31,6.11,7.51,19.72,1.13,1.89,1.4
2019-07-20,80.04,1.14,1.12,26.17,4.04,3.96,6.97,7.92,1.14,1.73,1.13
2019-07-21,80.04,1.03,0.43,27.75,1.74,2.23,6.16,6.87,1.14,1.62,0.98
2019-07-22,80.04,1.11,0.21,29.07,4.23,3.31,6.47,4.23,1.25,1.69,1.26
2019-07-23,80.04,1.38,0.88,32.72,3.2,1.56,6.18,7.32,1.15,1.72,0.98
2019-07-24,80.04,1.19,2.08,27.06,1.28,2.22,4.59,16.02,1.14,2.19,0.85
2019-07-25,80.04,1.6,2.14,17.02,1.82,1.72,4.19,10.06,1.06,1.44,1.35
2019-07-26,80.04,1.34,4.17,22.74,0.71,1.64,6.5,17.78,1.12,2.35,0.96
2019-07-27,79.17,1.36,4.92,20.94,1.09,0.66,6.23,16.02,1.14,3.76,0.94
2019-07-28,78.37,1.21,1.26,13.8,0.74,0.66,5.69,11.66,1.15,3.41,0.38
2019-07-29,80.04,1.24,1.07,15.9,1.9,0.53,6.41,11.24,1.1,2.31,0.84
2019-07-30,71.74,1.47,1.55,20.2,2.01,0.55,6.94,11.05,1.18,3.25,0.98
2019-07-31,24.5,1.6,0.72,18.71,9.43,1.16,6.3,11.7,1.09,3.81,0.88
2019-08-01,24.5,1.34,2.37,17.74,4.21,0.58,7.14,9.58,1.13,3.28,0.5
2019-08-02,24.5,1.39,4.25,24.9,3.88,0.39,7.75,10.4,1.12,3.12,0.26
2019-08-03,28.31,1.24,1.72,28.18,3.28,0.7,8.22,16.1,1.11,2.28,0.36
2019-08-04,32.05,0.99,2.77,21.93,3.44,0.98,6.69,13.49,1.16,3.13,0.4
2019-08-05,32.05,1.54,3.29,23.36,1.44,0.6,8.69,14.99,1.09,4.03,0.49
2019-08-06,32.05,1.36,4.53,24.25,1.8,0.67,8.53,15.0,1.15,3.18,0.61
2019-08-07,32.05,1.43,2.7,29.46,1.29,0.62,8.6,15.38,1.13,4.75,0.5
2019-08-08,31.72,2.23,1.2,21.05,1.85,1.06,8.05,9.74,1.11,3.93,0.5
2019-08-09,32.05,0.93,1.16,15.54,2.86,1.26,7.72,12.1,1.16,2.85,1.08
2019-08-10,32.05,1.21,1.14,10.3,4.12,0.54,7.2,13.76,1.13,2.41,0.78
2019-08-11,32.05,1.28,0.68,13.1,5.35,0.7,7.49,13.66,1.11,2.83,0.94
2019-08-12,31.38,2.22,0.93,15.92,6.64,3.69,5.88,29.15,1.14,2.65,0.73
2019-08-13,32.05,2.17,2.27,18.61,3.04,4.22,7.34,21.26,1.12,3.26,1.74
2019-08-14,32.05,1.54,1.75,21.44,2.94,2.95,7.22,11.18,1.13,4.43,2.75
2019-08-15,32.05,1.6,1.53,16.34,2.86,0.97,6.89,4.95,1.13,3.26,1.87
2019-08-16,32.05,1.94,2.11,10.43,2.56,0.98,7.27,14.37,1.1,3.33,1.66
2019-08-17,32.05,2.03,5.53,10.25,2.23,2.3,8.63,17.64,1.13,3.66,3.35
2019-08-18,32.05,2.04,3.66,16.91,0.8,7.67,8.35,15.28,1.13,2.73,
2019-08-19,31.43,2.37,3.9,28.61,0.51,6.69,8.68,17.78,1.06,2.91,
2019-08-20,32.05,2.63,3.84,24.96,0.8,5.56,9.54,20.74,1.14,2.96,
2019-08-21,30.38,1.87,3.93,23.43,0.97,2.94,8.94,19.49,1.14,2.62,
2019-08-22,32.05,1.87,5.62,29.02,1.5,2.03,10.1,20.19,1.13,3.25,
2019-08-23,32.05,1.93,1.49,32.01,5.82,2.99,7.27,32.15,1.02,2.84,
2019-08-24,32.05,1.65,0.11,36.48,8.73,1.95,7.77,25.86,1.12,2.88,
2019-08-25,32.05,1.43,0.04,18.44,10.45,1.21,7.54,20.0,1.05,3.17,
2019-08-26,32.05,2.42,0.16,23.2,5.98,1.37,8.94,14.91,0.98,3.68,
2019-08-27,32.05,2.14,0.45,29.66,6.2,1.43,8.18,10.53,1.13,4.15,1.24
