Date,AP001,AP005,DL002,DL004,DL007,DL011,DL012,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,GJ001,HR014,KA003,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL009,DL010,DL015,DL016,DL018,DL027,DL032,DL037,DL038
2019-08-16,36.06,21.1,18.63,37.41,24.94,18.61,9.15,26.88,10.76,16.32,34.29,40.59,17.67,72.31,13.36,34.06,30.83,,28.9,10.14,22.63,26.98,18.52,21.42,15.95,16.94,4.9,8.15,27.51,24.54,33.0,18.12,16.12,40.3,7.98,27.31,17.74,17.31,10.98,14.92,11.33,39.23,16.45
2019-08-17,28.25,13.95,18.83,25.53,16.85,12.19,6.67,18.65,9.75,12.44,20.67,22.5,13.99,82.92,6.57,42.78,24.92,,24.18,14.29,16.29,19.37,13.58,22.69,19.2,16.73,6.14,13.0,24.39,8.14,17.94,15.63,23.31,20.28,5.69,12.41,10.15,8.68,9.93,9.69,6.02,23.81,16.64
2019-08-18,,19.0,21.4,29.48,15.8,16.55,7.01,22.89,11.67,15.95,20.09,32.47,15.49,87.36,8.26,45.93,25.48,,26.49,16.87,16.13,21.31,15.11,18.34,3.54,12.55,5.26,12.18,20.93,12.19,22.65,20.84,19.47,20.35,4.49,18.86,12.12,16.31,11.22,14.51,8.44,12.14,13.83
2019-08-19,,15.85,22.65,35.18,27.19,27.4,7.67,33.35,14.82,19.06,41.42,83.46,21.7,61.1,14.92,55.36,27.26,,27.55,18.05,24.26,22.63,22.5,18.76,16.18,16.21,4.43,10.7,27.5,17.69,29.62,21.47,21.91,48.18,6.86,28.74,36.58,32.86,15.59,24.93,18.44,26.83,32.5
2019-08-20,,11.92,28.21,40.64,22.1,27.92,,31.66,12.85,23.08,35.95,82.76,19.13,68.98,19.14,61.08,29.04,,21.62,24.63,33.19,25.93,30.29,18.16,11.76,13.89,5.09,10.04,23.84,16.0,29.11,14.91,22.51,35.4,5.57,31.67,40.21,27.9,14.05,22.54,12.83,26.82,21.33
2019-08-21,,15.12,16.29,43.05,24.21,31.89,,33.81,15.48,24.16,39.43,119.58,20.54,64.96,18.8,69.33,55.17,,19.92,25.9,29.22,29.39,26.83,21.26,15.26,14.82,5.3,13.44,24.65,10.59,20.44,13.18,22.92,45.58,6.73,35.93,25.4,32.21,13.83,28.07,14.96,24.9,23.88
2019-08-22,,21.25,13.24,33.36,22.51,25.37,,29.55,13.39,17.87,29.34,117.86,17.86,68.04,15.44,68.52,23.5,,22.72,22.01,28.59,23.89,23.48,23.73,18.84,18.68,5.15,9.86,28.26,9.85,16.62,17.5,21.13,33.34,5.47,23.47,18.61,27.68,11.92,14.5,8.71,26.73,12.35
2019-08-23,,12.48,14.1,36.91,21.54,25.98,,32.94,12.16,21.95,29.38,139.81,19.83,70.11,15.28,57.64,15.35,,26.12,28.31,27.86,30.78,27.4,19.59,16.96,18.22,5.84,11.4,25.64,11.0,19.81,29.74,29.32,33.12,8.72,29.9,20.21,29.28,12.32,15.29,12.26,16.36,12.36
2019-08-24,,10.44,14.63,37.84,23.21,21.97,,27.84,9.97,23.95,25.97,149.42,17.01,72.05,14.47,76.75,36.34,,30.67,24.41,32.69,26.18,29.75,22.96,19.48,20.15,6.53,12.84,27.43,14.54,22.74,55.4,24.37,23.14,8.06,30.21,27.73,22.5,11.13,10.25,12.31,14.27,10.24
2019-08-25,,4.44,12.96,31.57,19.01,20.97,,19.37,9.6,22.5,26.89,64.33,16.66,75.61,11.59,69.77,28.31,,31.24,20.115,37.87,34.17,29.29,26.74,22.0,22.44,8.42,8.48,29.72,13.2,26.13,75.68,23.35,28.59,4.14,29.68,19.06,13.39,10.32,8.59,11.86,14.67,9.87
2019-08-26,,22.53,14.27,31.29,21.35,22.61,,23.16,11.77,20.31,27.38,70.92,18.7,66.34,14.94,29.03,27.54,,26.6,15.82,27.16,31.69,18.67,24.31,21.25,20.01,8.47,12.87,28.47,18.62,29.49,36.41,26.93,27.04,7.12,18.12,22.41,12.68,10.06,9.58,8.91,23.73,10.38
2019-08-27,32.56,22.84,21.75,34.18,23.05,25.52,,74.34,15.01,37.05,65.68,87.56,22.75,62.43,21.74,24.36,34.66,,30.35,18.33,24.91,33.87,21.75,29.25,24.38,24.0,11.93,13.67,30.51,21.18,32.39,23.44,27.06,68.47,7.52,41.17,55.16,23.4,12.76,18.03,36.08,66.35,46.49
2019-08-28,36.47,19.52,18.46,32.76,20.82,27.66,,69.99,13.68,28.99,60.27,95.3,20.21,60.26,28.51,51.74,36.79,,27.47,19.26,29.2,34.11,33.99,30.96,23.72,20.83,13.38,16.43,29.22,21.25,32.75,25.36,29.0,40.23,8.38,35.35,42.88,19.94,13.19,16.72,32.8,61.6,42.0
2019-08-29,29.78,,15.46,36.49,23.06,30.69,,82.6,13.9,28.91,34.19,74.93,20.44,62.12,28.1,28.61,35.66,,26.61,20.87,23.59,35.16,30.54,25.29,16.54,19.3,8.73,13.13,25.55,15.51,25.79,21.22,31.37,38.52,8.36,36.62,36.18,22.19,12.31,17.89,13.65,34.74,16.04
2019-08-30,23.09,,30.16,37.71,27.29,31.37,,60.98,16.1,42.05,68.76,97.42,22.36,62.98,29.83,32.49,31.27,,26.98,18.45,25.63,33.36,31.21,22.35,13.92,16.16,5.98,11.37,32.73,13.88,31.72,15.83,29.36,75.15,6.75,43.52,74.01,25.59,11.21,21.44,34.79,69.09,39.54
2019-08-31,,,19.3,49.36,38.26,33.33,,33.39,16.54,24.89,48.8,133.84,22.34,64.37,27.08,37.33,39.25,,19.78,19.43,26.98,36.93,34.69,19.7,14.5,16.75,6.63,5.73,17.55,12.45,25.81,20.79,28.4,40.57,9.92,33.99,36.47,34.46,16.38,33.52,17.79,23.03,18.79
2019-09-01,,,24.03,32.53,26.83,26.1,,31.89,16.41,16.56,53.66,90.12,21.92,70.15,21.2,47.56,34.15,,18.16,17.12,23.06,26.4,27.95,17.95,14.72,16.17,6.44,6.8,22.5,9.2,17.47,21.32,33.3,54.15,5.46,26.82,36.75,27.5,24.86,17.4,17.91,36.81,26.24
2019-09-02,,,19.51,41.3,34.6,36.8,,48.53,22.61,52.48,56.78,87.93,32.5,65.33,38.66,44.0,40.61,,16.1,15.45,28.39,32.15,30.89,17.82,14.29,16.18,6.17,10.67,23.56,14.26,18.58,14.29,34.69,52.81,9.72,56.94,41.67,44.31,12.93,27.29,23.49,37.37,22.54
2019-09-03,,,17.7,40.52,44.29,33.26,,36.4,17.59,32.59,32.16,135.83,21.3,66.39,27.94,42.54,40.72,,15.35,29.75,29.03,32.88,30.24,17.55,13.39,15.54,6.06,7.08,17.5,8.07,14.64,15.2,28.91,38.84,9.31,43.82,34.43,34.88,14.75,23.18,15.69,18.39,20.32
2019-09-04,,,16.91,34.36,39.89,30.45,,34.23,17.96,38.7,53.48,153.05,24.16,69.51,28.3,77.97,40.54,,16.2,34.02,23.41,27.74,23.63,18.75,14.75,16.84,7.57,8.13,17.14,9.71,18.62,18.02,26.37,57.65,13.16,45.35,36.17,31.92,18.47,17.85,25.9,42.45,30.72
2019-09-05,,7.67,11.54,24.82,26.43,24.56,,29.58,18.13,25.77,47.81,66.51,17.52,68.26,24.06,73.91,32.21,,12.12,21.35,26.04,32.14,24.13,20.14,18.72,17.55,8.42,11.69,23.17,10.24,16.9,19.88,37.28,39.11,5.73,29.65,45.21,17.8,14.42,11.09,26.86,73.78,19.45
2019-09-06,,19.76,13.4,30.26,24.88,24.16,,28.58,15.78,17.59,39.52,77.71,16.54,66.93,27.37,84.1,27.36,,13.47,13.45,19.99,28.75,20.39,18.55,12.69,15.87,8.08,9.01,23.91,13.51,19.13,18.63,35.19,50.43,4.88,24.47,37.23,16.32,13.85,8.84,18.16,44.23,28.8
2019-09-07,,14.59,15.18,26.82,18.48,21.93,16.71,28.63,16.13,21.06,30.82,77.23,15.95,72.23,21.51,53.43,25.01,,15.58,13.84,15.28,30.39,19.26,16.54,13.193333333333332,14.15,7.62,9.72,24.02,12.49,22.95,22.24,23.08,45.43,7.13,25.62,33.06,17.3,15.3,8.85,8.39,35.23,27.72
2019-09-08,,21.65,38.84,38.07,37.79,28.98,18.36,34.08,17.47,35.05,33.08,90.22,17.68,69.41,17.69,57.52,38.29,,17.62,14.57,20.63,35.45,22.9,19.81,13.696666666666667,17.08,9.13,12.93,26.83,11.74,28.33,15.95,25.43,43.14,7.47,35.94,27.49,50.5,23.58,40.98,23.42,31.03,27.36
2019-09-09,,27.72,24.44,37.92,45.21,35.62,18.26,34.32,19.42,40.18,20.14,114.1,19.89,64.07,22.74,71.99,28.06,,15.78,17.04,28.65,46.55,32.84,17.98,14.2,15.75,8.29,10.51,22.99,10.91,30.63,18.82,20.71,44.2,11.41,40.26,27.44,40.1,16.34,24.32,13.08,18.22,9.68
2019-09-10,,17.76,28.09,44.56,57.66,36.28,26.37,41.09,20.7,38.36,18.58,134.09,24.88,62.09,32.15,39.15,39.22,,24.46,14.2,32.68,41.78,39.15,20.04,15.35,16.38,8.89,13.85,24.27,20.67,32.28,23.91,39.17,54.39,17.2,43.85,30.88,60.79,16.28,37.48,17.22,27.92,9.27
2019-09-11,,17.79,59.88,47.99,37.09,40.5,30.03,50.24,23.8,51.53,38.34,153.01,32.27,63.79,52.39,33.47,41.78,,20.23,15.6,26.21,33.92,32.46,19.84,14.37,14.92,8.11,10.74,24.42,16.52,27.92,23.23,36.85,65.77,13.18,60.05,62.43,45.33,17.17,40.84,27.26,62.52,24.36
2019-09-12,,20.83,20.72,35.03,19.82,26.32,19.88,35.35,17.18,42.16,26.34,120.26,21.12,65.8,30.54,22.98,37.78,,22.44,19.2,32.35,37.54,38.68,17.32,9.26,14.92,7.63,11.95,24.15,15.81,33.59,30.05,23.22,48.11,8.02,35.3,40.43,25.39,12.62,17.21,19.07,60.25,22.69
2019-09-13,,17.62,17.03,30.12,11.54,22.58,16.9,31.82,16.65,33.7,26.31,84.91,20.6,64.44,22.67,9.64,24.31,,23.88,29.03,36.1,40.77,38.38,20.22,13.37,15.93,7.16,13.12,25.9,19.52,34.77,23.87,15.87,33.96,6.57,29.32,44.39,20.04,15.06,15.48,16.38,61.5,17.1
2019-09-14,,28.48,22.76,33.66,12.91,22.93,21.69,31.61,17.3,37.31,31.39,66.91,24.04,64.58,24.2,13.0,30.52,,20.82,19.24,24.58,36.77,30.67,21.93,14.51,16.37,7.47,15.15,25.89,19.54,37.94,31.09,23.82,43.73,6.61,44.27,34.4,23.62,22.89,21.85,17.19,49.92,15.48
2019-09-15,,32.83,25.24,31.23,12.07,22.12,18.9,27.11,17.75,39.21,31.48,80.05,23.74,73.49,23.79,20.67,33.17,,19.0,22.4,16.13,25.56,16.28,23.94,15.04,21.72,3.73,18.86,29.26,17.55,35.46,27.15,17.19,50.5,3.51,59.58,26.57,24.67,22.47,23.17,16.83,38.49,19.43
2019-09-16,,38.86,23.35,43.15,34.26,33.32,22.39,73.91,21.23,34.13,28.16,127.76,25.97,65.36,26.93,26.28,27.7,,23.53,24.2,25.03,30.63,22.26,22.0,13.18,18.47,6.21,18.44,26.49,14.3,29.84,22.7,19.87,47.97,6.44,41.44,38.25,44.62,17.51,29.73,17.04,42.45,23.38
2019-09-17,,39.25,37.94,53.15,39.17,38.62,22.61,57.1,19.99,37.78,27.7,131.03,31.99,64.53,37.46,32.92,28.73,,19.0,28.21,23.73,27.1,18.17,20.7,14.83,18.64,6.36,17.58,28.45,17.04,28.86,22.37,25.14,59.67,8.81,43.22,55.55,45.79,13.11,39.57,30.8,45.54,30.82
2019-09-18,,18.83,25.05,33.79,22.19,29.61,23.06,47.96,16.54,32.53,34.21,82.93,28.07,59.23,42.28,34.64,30.23,,19.97,26.59,30.05,35.21,15.78,32.35,25.31,34.98,7.84,25.86,27.89,18.9,26.16,29.66,32.41,68.42,28.64,49.03,56.4,30.8,13.59,20.63,32.66,43.53,34.79
2019-09-19,,36.58,20.67,15.36,17.64,21.58,15.36,32.38,15.21,25.28,25.73,49.29,22.35,68.01,34.82,31.11,19.78,,19.32,23.48,42.12,44.96,31.05,25.98,12.58,18.73,5.21,15.47,22.96,18.69,24.65,23.92,24.89,43.98,5.25,28.83,43.04,20.74,12.21,17.59,19.38,54.78,22.07
2019-09-20,,35.98,28.76,14.31,9.06,21.37,14.83,30.11,14.38,18.67,51.86,62.82,19.79,65.3,28.92,42.49,12.12,,20.32,24.46,33.12,38.04,25.49,21.24,12.68,18.7,5.65,13.44,24.48,13.03,22.73,19.17,18.11,63.3,12.18,17.88,62.52,13.97,12.39,13.31,33.46,64.31,18.06
2019-09-21,,18.88,26.91,23.21,11.0,21.13,19.78,42.29,16.26,27.02,17.84,72.12,23.55,70.05,30.24,48.66,16.59,,23.26,21.75,36.28,36.37,32.57,25.26,11.38,16.91,5.06,17.62,24.09,16.14,26.34,19.66,18.08,37.56,16.39,33.55,40.98,22.3,11.97,11.81,18.54,33.5,10.91
2019-09-22,,19.18,24.97,18.69,7.88,16.41,11.5,30.0,14.03,20.17,14.38,58.62,18.4,77.4,20.85,51.35,11.24,,20.47,36.57,40.05,39.09,36.21,31.31,12.59,19.1,6.32,23.28,26.17,14.63,20.16,18.09,27.67,32.52,3.96,16.32,28.36,10.1,11.16,5.99,12.12,59.09,14.34
2019-09-23,,21.31,26.52,32.65,19.48,18.82,18.92,37.39,16.6,30.45,29.13,68.4,21.67,69.32,35.29,43.41,15.38,,20.1,32.18,38.95,34.5,33.26,25.63,9.45,17.5,5.55,16.28,25.33,26.38,37.2,25.41,24.03,50.11,6.49,35.31,42.14,25.79,12.83,18.14,20.4,50.75,13.5
2019-09-24,,16.54,38.72,25.31,22.4,25.67,17.2,27.38,16.18,34.95,19.52,87.16,21.58,69.71,29.19,60.11,14.76,,20.74,27.3,39.62,35.15,35.27,29.59,11.51,20.2,5.12,17.68,24.7,25.46,34.11,23.64,15.35,38.67,11.59,30.99,39.73,27.77,20.16,22.13,17.46,33.45,7.0
2019-09-25,,15.0,39.9,28.45,13.45,24.52,18.57,28.93,16.57,38.49,18.12,79.44,15.65,66.44,30.64,60.38,17.46,,25.34,25.56,39.91,30.32,37.99,27.95,15.32,20.87,5.21,13.22,23.44,11.69,20.64,27.24,17.56,33.19,19.91,33.04,31.27,26.22,14.19,25.22,17.53,46.98,17.26
